HUNDRED_BLOCK,INCIDENT_TYPE,MONTH,YEAR,Latitude,Longitude
24TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1335956,-122.6961764
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.19413489999999,-122.8884084
64TH AVE / 184TH ST,Fatal/Injury Collision,1,2011,49.1409996,-122.8172734
108TH AVE / 135A ST,Fatal/Injury Collision,1,2011,49.1309169,-122.823312
108TH AVE / 135A ST,Fatal/Injury Collision,1,2011,49.191447,-122.7380978
144TH ST / FRASER HWY,Fatal/Injury Collision,1,2011,49.1188307,-122.7351079
104TH AVE / 160TH ST,Fatal/Injury Collision,1,2011,49.1337905,-122.8568006
100TH AVE / 140TH ST,Fatal/Injury Collision,1,2011,49.19551149999999,-122.8467065
FRASER HWY / 176TH ST,Fatal/Injury Collision,1,2011,49.1769204,-122.8346279
130TH ST / 98B AVE,Fatal/Injury Collision,1,2011,49.1337905,-122.8568006
88TH AVE / 148TH ST,Fatal/Injury Collision,1,2011,49.170112,-122.8013378
176TH ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1627168,-122.8418432
128TH ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1503182,-122.8679969
72ND AVE / 140TH ST,Fatal/Injury Collision,1,2011,49.1626117,-122.8624334
184TH ST / 60TH AVE,Fatal/Injury Collision,1,2011,49.0513365,-122.7787598
24TH AVE / CROYDON DR,Fatal/Injury Collision,1,2011,49.1863166,-122.8676952
82ND AVE / 120TH ST,Fatal/Injury Collision,1,2011,49.1847066,-122.8913226
152ND ST / 56TH AVE,Fatal/Injury Collision,1,2011,49.1187207,-122.7378925
SCOTT RD / 103A AVE,Fatal/Injury Collision,1,2011,49.1115013,-122.7567393
150TH ST / 104TH AVE,Fatal/Injury Collision,1,2011,49.193017,-122.743013
16TH AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1191172,-122.8009159
132ND ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1989171,-122.8511334
130TH ST / 76TH AVE,Fatal/Injury Collision,1,2011,49.1520486,-122.8791038
68TH AVE / FRASER HWY,Fatal/Injury Collision,1,2011,49.1554464,-122.845802
120TH ST / 93A AVE,Fatal/Injury Collision,1,2011,49.1631669,-122.8791039
184TH ST / 60TH AVE,Fatal/Injury Collision,1,2011,49.162898,-122.80694
84TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.15742299999999,-122.7790105
KING GEORGE BLVD / 80TH AVE,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
96TH AVE / 148TH ST,Fatal/Injury Collision,1,2011,49.184409,-122.860335
128TH ST / 96TH AVE,Fatal/Injury Collision,1,2011,49.1118058,-122.8122448
72ND AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1851527,-122.7482673
CROYDON DR / 24TH AVE,Fatal/Injury Collision,1,2011,49.1099999,-122.8620545
KING GEORGE BLVD / 104TH AVE,Fatal/Injury Collision,1,2011,49.16210239999999,-122.8902853
152ND ST / 91ST AVE,Fatal/Injury Collision,1,2011,49.0600759,-122.779163
160TH ST / 88A AVE,Fatal/Injury Collision,1,2011,49.1410308,-122.8678486
68TH AVE / 120TH ST,Fatal/Injury Collision,1,2011,49.1312234,-122.8567591
68TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.206185,-122.8844497
104TH AVE / WHALLEY BLVD,Fatal/Injury Collision,1,2011,49.1507373,-122.7622622
64TH AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1337487,-122.8622977
68TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.1553729,-122.8569743
132ND ST / 100TH AVE,Fatal/Injury Collision,1,2011,49.13373319999999,-122.8011655
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1700423,-122.8459267
128TH ST / 58TH AVE,Fatal/Injury Collision,1,2011,49.1405632,-122.8407318
72ND AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.1804684,-122.8009151
KING GEORGE BLVD / 104TH AVE,Fatal/Injury Collision,1,2011,49.1770965,-122.7566399
HALL RD / 72ND AVE,Fatal/Injury Collision,1,2011,49.1916539,-122.8454572
KING GEORGE BLVD / 72ND AVE,Fatal/Injury Collision,1,2011,49.1746667,-122.845944
104TH AVE / 160TH ST,Fatal/Injury Collision,1,2011,49.1630721,-122.7938233
132ND ST / 64TH AVE,Fatal/Injury Collision,1,2011,49.1758388,-122.8568414
WHALLEY BLVD / FRASER HWY,Fatal/Injury Collision,1,2011,49.1627622,-122.7787677
MARTIN DR / SOUTHMERE CRES E,Fatal/Injury Collision,1,2011,49.191483,-122.8231132
104TH AVE / 132ND ST,Fatal/Injury Collision,1,2011,49.10453949999999,-122.6911013
132ND ST / 96TH AVE,Fatal/Injury Collision,1,2011,49.1698106,-122.8681152
77TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.04927120000001,-122.7353956
96TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1771471,-122.8568228
152ND ST / 56TH AVE,Fatal/Injury Collision,1,2011,49.1870959,-122.854431
152ND ST / 96TH AVE,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
164TH ST / 80TH AVE,Fatal/Injury Collision,1,2011,49.1771248,-122.8900787
64TH AVE / 168TH ST,Fatal/Injury Collision,1,2011,49.1112529,-122.6799515
84TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.16321380000001,-122.8903001
152ND ST / 100TH AVE,Fatal/Injury Collision,1,2011,49.1408717,-122.845624
122ND ST / 72ND AVE,Fatal/Injury Collision,1,2011,49.1408717,-122.845624
98TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.0166867,-122.7351666
120A ST / 75A AVE,Fatal/Injury Collision,1,2011,49.03837189999999,-122.801149
140TH ST / 104TH AVE,Fatal/Injury Collision,1,2011,49.1908501,-122.7783601
152A ST / 102A AVE,Fatal/Injury Collision,1,2011,49.1627081,-122.8458917
160TH ST / 104TH AVE,Fatal/Injury Collision,1,2011,49.1385507,-122.8122051
144TH ST / 104TH AVE,Fatal/Injury Collision,1,2011,49.1771471,-122.8568228
FRASER HWY / WHALLEY BLVD,Fatal/Injury Collision,1,2011,49.178799,-122.8344448
140TH ST / FRASER HWY,Fatal/Injury Collision,1,2011,49.178799,-122.8344448
128TH ST / 58TH AVE,Fatal/Injury Collision,1,2011,49.1503182,-122.8679969
76TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.1481747,-122.8680774
96TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.138242,-122.823371
HWY 99 / KING GEORGE BLVD OFRP,Fatal/Injury Collision,1,2011,49.18435700000001,-122.789804
WHALLEY BLVD / 102ND AVE,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
KING GEORGE BLVD / 32ND AVE DVRS,Fatal/Injury Collision,1,2011,49.169099,-122.805536
160TH ST / 56TH AVE,Fatal/Injury Collision,1,2011,49.16259609999999,-122.8568769
126TH ST / 96TH AVE,Fatal/Injury Collision,1,2011,49.174586,-122.8234233
FRASER HWY / 144TH ST,Fatal/Injury Collision,1,2011,49.1627294,-122.8375314
104TH AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1189902,-122.8622886
184TH ST / 80TH AVE,Fatal/Injury Collision,1,2011,49.1625479,-122.868114
24TH AVE / 140TH ST,Fatal/Injury Collision,1,2011,49.1586564,-122.7822179
26TH AVE / 176TH ST,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
152ND ST / 24TH AVE,Fatal/Injury Collision,1,2011,49.1001799,-122.681475
76TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.1045154,-122.8011739
88TH AVE / 148TH ST,Fatal/Injury Collision,1,2011,49.1521293,-122.88271
104TH AVE / 160TH ST,Fatal/Injury Collision,1,2011,49.1750535,-122.8459479
KING GEORGE BLVD / 88TH AVE,Fatal/Injury Collision,1,2011,49.0938829,-122.8012134
140TH ST / 108TH AVE,Fatal/Injury Collision,1,2011,49.1648441,-122.7984297
96TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.0746295,-122.7940127
152ND ST / 56TH AVE,Fatal/Injury Collision,1,2011,49.1586564,-122.7822179
144TH ST / 106TH AVE,Fatal/Injury Collision,1,2011,49.1648441,-122.7984297
84TH AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
KING GEORGE BLVD / 96TH AVE,Fatal/Injury Collision,1,2011,49.1769364,-122.7900337
168TH ST / 61ST AVE,Fatal/Injury Collision,1,2011,49.17324,-122.851209
88TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.0383921,-122.8067026
KING GEORGE BLVD / 160TH ST,Fatal/Injury Collision,1,2011,49.0365654,-122.8011536
108TH AVE / 140TH ST,Fatal/Injury Collision,1,2011,49.1842025,-122.8008292
82ND AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.0615205,-122.8011519
176TH ST / FRASER HWY,Fatal/Injury Collision,1,2011,49.1589677,-122.8680126
72ND AVE / 134TH ST,Fatal/Injury Collision,1,2011,49.184382,-122.8565405
72ND AVE / 140TH ST,Fatal/Injury Collision,1,2011,49.184382,-122.8565405
152ND ST / 91ST AVE,Fatal/Injury Collision,1,2011,49.13373319999999,-122.8011655
76TH AVE / 128TH ST,Fatal/Injury Collision,1,2011,49.1589677,-122.8680126
96TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1703441,-122.8123818
SOUTH FRASER WAY / TANNERY RD,Fatal/Injury Collision,1,2011,49.1991867,-122.8824131
80TH AVE / 120TH ST,Fatal/Injury Collision,1,2011,49.1481747,-122.8680774
64TH AVE / 144TH ST,Fatal/Injury Collision,1,2011,49.1627081,-122.8458917
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.060605,-122.797499
128TH ST / 68TH AVE,Fatal/Injury Collision,1,2011,49.1041422,-122.7239003
133A ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1878257,-122.8455894
140TH ST / FRASER HWY,Fatal/Injury Collision,1,2011,49.2008794,-122.8250863
132ND ST / 68TH AVE,Fatal/Injury Collision,1,2011,49.19151309999999,-122.8397462
60TH AVE / 163RD ST,Fatal/Injury Collision,1,2011,49.1553729,-122.8569743
176TH ST / 60TH AVE,Fatal/Injury Collision,1,2011,49.14826129999999,-122.778851
140TH ST / 64TH AVE,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
KING GEORGE BLVD / 70A AVE,Fatal/Injury Collision,1,2011,49.15742299999999,-122.7790105
192ND ST / 64TH AVE,Fatal/Injury Collision,1,2011,49.133986,-122.8791065
152A ST / 102A AVE,Fatal/Injury Collision,1,2011,49.191483,-122.8231132
KING GEORGE BLVD / 88TH AVE,Fatal/Injury Collision,1,2011,49.1041526,-122.7017013
152ND ST / 76TH AVE,Fatal/Injury Collision,1,2011,49.1843078,-122.8456214
8700 BLK / 161ST ST,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
105A AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1699346,-122.8568797
60TH AVE / 150TH ST,Fatal/Injury Collision,1,2011,49.0518642,-122.8013477
KING GEORGE BLVD / 73RD AVE,Fatal/Injury Collision,1,2011,49.1250127,-122.8122367
16TH AVE / 152ND ST,Fatal/Injury Collision,1,2011,49.1041422,-122.7239003
152ND ST / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1339581,-122.8679659
64TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.20123330000001,-122.8802107
GOLDEN EARS WAY / 96TH AVE CONN,Fatal/Injury Collision,1,2011,49.1371466,-122.8456069
152ND ST / 32ND AVE,Fatal/Injury Collision,1,2011,49.0384438,-122.7133845
152ND ST / 96TH AVE,Fatal/Injury Collision,1,2011,49.1842025,-122.8008292
KING GEORGE BLVD / 56TH AVE,Fatal/Injury Collision,1,2011,49.0338426,-122.801278
56TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1237106,-122.7017048
108TH AVE / ORIOLE DR,Fatal/Injury Collision,1,2011,49.1626117,-122.8624334
88TH AVE / 150TH ST,Fatal/Injury Collision,1,2011,49.1771471,-122.8568228
COLEBROOK RD / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.045677,-122.8123161
172ND ST / 84TH AVE,Fatal/Injury Collision,1,2011,49.18784350000001,-122.8432483
KING GEORGE BLVD / 70A AVE,Fatal/Injury Collision,1,2011,49.1661587,-122.8015676
60TH AVE / 136TH ST,Fatal/Injury Collision,1,2011,49.0948244,-122.8577533
32ND AVE / 184TH ST,Fatal/Injury Collision,1,2011,49.1769204,-122.8346279
102ND AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.03118490000001,-122.8053019
104TH AVE / 148TH ST,Fatal/Injury Collision,1,2011,49.133801,-122.8125609
192ND ST / 48TH AVE,Fatal/Injury Collision,1,2011,49.160019,-122.823406
162ND ST / FRASER HWY,Fatal/Injury Collision,1,2011,49.1339581,-122.8679659
77TH AVE / 142ND ST,Fatal/Injury Collision,1,2011,49.1202885,-122.8455521
16TH AVE / 176TH ST,Fatal/Injury Collision,1,2011,49.1202885,-122.8455521
SOUTH FRASER WAY / 103A AVE,Fatal/Injury Collision,1,2011,49.0455228,-122.7934725
SOUTH FRASER WAY / 103A AVE,Fatal/Injury Collision,1,2011,49.1044302,-122.801094
149TH ST / 101A AVE,Fatal/Injury Collision,1,2011,49.14475600000001,-122.8846432
152ND ST / 56TH AVE,Fatal/Injury Collision,1,2011,49.1154495,-122.8445507
128TH ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1975399,-122.845279
96TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.1409409,-122.8568244
130TH ST / 72ND AVE,Fatal/Injury Collision,1,2011,49.1851527,-122.7482673
126A ST / 62ND AVE,Fatal/Injury Collision,1,2011,49.1769957,-122.6823502
108TH AVE / 148TH ST,Fatal/Injury Collision,1,2011,49.1627081,-122.8458917
80TH AVE / 122A ST,Fatal/Injury Collision,1,2011,49.19934199999999,-122.8676198
124TH ST / 75TH AVE,Fatal/Injury Collision,1,2011,49.097278,-122.8176528
194TH ST / 68TH AVE,Fatal/Injury Collision,1,2011,49.1341438,-122.8902726
132ND ST / 88TH AVE,Fatal/Injury Collision,1,2011,49.1337905,-122.8568006
128TH ST / 58TH AVE,Fatal/Injury Collision,1,2011,49.1724554,-122.8345799
88TH AVE / KING GEORGE BLVD,Fatal/Injury Collision,1,2011,49.191552,-122.8175057
40TH AVE / 176TH ST,Fatal/Injury Collision,1,2011,49.140869,-122.848412
13300 60TH AVE ,Fatal/Injury Collision,2,2011,49.137245,-122.8387536
10700 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.15742299999999,-122.7790105
8500 151A ST ,Fatal/Injury Collision,2,2011,49.1987793,-122.8230401
12800 96TH AVE ,Fatal/Injury Collision,2,2011,49.1409409,-122.8568244
7200 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.1190681,-122.856495
6600  135TH ST,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
6600  135TH ST,Fatal/Injury Collision,2,2011,49.038459,-122.7243183
14600 56TH AVE ,Fatal/Injury Collision,2,2011,49.201761,-122.8876497
14800 87A AVE ,Fatal/Injury Collision,2,2011,49.1401753,-122.8902627
14600  96TH AVE,Fatal/Injury Collision,2,2011,49.1339581,-122.8679659
14200 56TH AVE ,Fatal/Injury Collision,2,2011,49.1771275,-122.8679718
7100  132ND ST,Fatal/Injury Collision,2,2011,49.1895786,-122.8175018
8200 120TH ST ,Fatal/Injury Collision,2,2011,49.1630721,-122.7938233
3800 152ND ST ,Fatal/Injury Collision,2,2011,49.1625479,-122.868114
13700 96TH AVE ,Fatal/Injury Collision,2,2011,49.1339581,-122.8679659
8400  132ND ST,Fatal/Injury Collision,2,2011,49.1336772,-122.8234103
6700 150TH ST ,Fatal/Injury Collision,2,2011,49.1256536,-122.7062946
13300 COMBER WAY ,Fatal/Injury Collision,2,2011,49.1989522,-122.859415
8100  168TH ST,Fatal/Injury Collision,2,2011,49.1631669,-122.8791039
12200 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.16259429999999,-122.7348772
2600 176TH ST ,Fatal/Injury Collision,2,2011,49.1335876,-122.8455784
12300 OLD YALE RD,Fatal/Injury Collision,2,2011,49.118951,-122.7017353
14600 104TH AVE ,Fatal/Injury Collision,2,2011,49.1401753,-122.8902627
9300 184TH ST ,Fatal/Injury Collision,2,2011,49.19148999999999,-122.7938998
14600 81A AVE ,Fatal/Injury Collision,2,2011,49.11410430000001,-122.6911227
19500 LANGLEY BPS ,Fatal/Injury Collision,2,2011,49.1703441,-122.8123818
8500 142A ST ,Fatal/Injury Collision,2,2011,49.1888522,-122.8520917
6500 124TH ST ,Fatal/Injury Collision,2,2011,49.1988352,-122.8341259
12800 72ND AVE ,Fatal/Injury Collision,2,2011,49.1335876,-122.8455784
13700 104TH AVE ,Fatal/Injury Collision,2,2011,49.187695,-122.8564912
11300 132ND ST ,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
14800 104TH AVE ,Fatal/Injury Collision,2,2011,49.195372,-122.856456
10100 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.20601869999999,-122.8006867
8900 152ND ST ,Fatal/Injury Collision,2,2011,49.1878518,-122.8479059
12600 72ND AVE ,Fatal/Injury Collision,2,2011,49.1555804,-122.8234572
7500 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.1798033,-122.8370357
12800 85TH AVE ,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
8200 124TH ST ,Fatal/Injury Collision,2,2011,49.03926,-122.8783954
7000 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
13600 100TH AVE ,Fatal/Injury Collision,2,2011,49.119093,-122.679964
13700 72A AVE ,Fatal/Injury Collision,2,2011,49.1724156,-122.7870674
13700 72ND AVE ,Fatal/Injury Collision,2,2011,49.14817960000001,-122.6846492
7200 128TH ST ,Fatal/Injury Collision,2,2011,49.1798033,-122.8370357
12400 88TH AVE ,Fatal/Injury Collision,2,2011,49.1557438,-122.7747112
12300 104TH AVE ,Fatal/Injury Collision,2,2011,49.11893569999999,-122.7566326
10100  132ND ST,Fatal/Injury Collision,2,2011,49.1503182,-122.8679969
10200  WHALLEY BLVD,Fatal/Injury Collision,2,2011,49.16259609999999,-122.8568769
13400 92ND AVE ,Fatal/Injury Collision,2,2011,49.1770016,-122.6988915
15600 88TH AVE ,Fatal/Injury Collision,2,2011,49.1379885,-122.734677
13500 79TH AVE ,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
8800 152ND ST ,Fatal/Injury Collision,2,2011,49.1335876,-122.8455784
2700 192ND ST ,Fatal/Injury Collision,2,2011,49.2017703,-122.8523554
14300 57TH AVE ,Fatal/Injury Collision,2,2011,49.1699953,-122.8515229
14200 56TH AVE ,Fatal/Injury Collision,2,2011,49.18888399999999,-122.806412
13300 76TH AVE ,Fatal/Injury Collision,2,2011,49.0326625,-122.7791963
13700 70TH AVE ,Fatal/Injury Collision,2,2011,49.08785719999999,-122.690815
11900 OLD YALE RD,Fatal/Injury Collision,2,2011,49.1372641,-122.8344657
1600  136TH ST,Fatal/Injury Collision,2,2011,49.1040924,-122.7350025
13700 96TH AVE ,Fatal/Injury Collision,2,2011,49.1479339,-122.7565725
12400 OLD YALE RD,Fatal/Injury Collision,2,2011,49.0819303,-122.8204216
15800 80TH AVE ,Fatal/Injury Collision,2,2011,49.1118826,-122.8498431
10400 132ND ST ,Fatal/Injury Collision,2,2011,49.1698106,-122.8681152
8400 128TH ST ,Fatal/Injury Collision,2,2011,49.1309493,-122.8790678
2900 151ST ST ,Fatal/Injury Collision,2,2011,49.195372,-122.856456
13600 72ND AVE ,Fatal/Injury Collision,2,2011,49.1376779,-122.8790736
12000 80TH AVE ,Fatal/Injury Collision,2,2011,49.162836,-122.8346462
9500 128TH ST ,Fatal/Injury Collision,2,2011,49.162836,-122.8346462
9400 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.1044302,-122.801094
9200 149A ST ,Fatal/Injury Collision,2,2011,49.1485452,-122.8678951
12000 80TH AVE ,Fatal/Injury Collision,2,2011,49.1033886,-122.8552943
7500 140A ST ,Fatal/Injury Collision,2,2011,49.205834,-122.8327065
10500 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.1446908,-122.8791147
10300 156TH ST ,Fatal/Injury Collision,2,2011,49.0428173,-122.7900839
17400 FRASER HWY ,Fatal/Injury Collision,2,2011,49.0384669,-122.8343778
12700  88TH AVE,Fatal/Injury Collision,2,2011,49.1392417,-122.8678234
6100 163B ST ,Fatal/Injury Collision,2,2011,49.1661587,-122.8015676
6500 134TH ST ,Fatal/Injury Collision,2,2011,49.1339581,-122.8679659
8200  151ST ST,Fatal/Injury Collision,2,2011,49.13379,-122.812159
7600  140TH ST,Fatal/Injury Collision,2,2011,49.1408717,-122.845624
9600 131A ST ,Fatal/Injury Collision,2,2011,49.1408717,-122.845624
8400 122ND ST ,Fatal/Injury Collision,2,2011,49.19152099999999,-122.8341425
10400 152ND ST ,Fatal/Injury Collision,2,2011,49.1408833,-122.8511634
14700 74TH AVE ,Fatal/Injury Collision,2,2011,49.1628918,-122.801562
9000 126TH ST ,Fatal/Injury Collision,2,2011,49.162736,-122.833493
15200 100TH AVE ,Fatal/Injury Collision,2,2011,49.15554359999999,-122.8013318
10700 152ND ST ,Fatal/Injury Collision,2,2011,49.137362,-122.820587
17500 57TH AVE ,Fatal/Injury Collision,2,2011,49.13373319999999,-122.8011655
6800 121ST ST ,Fatal/Injury Collision,2,2011,49.0311671,-122.8012678
12200 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.2026333,-122.875936
14100  64A AVE,Fatal/Injury Collision,2,2011,49.20573599999999,-122.884776
14500 68TH AVE ,Fatal/Injury Collision,2,2011,49.1861189,-122.8008242
8800 152A ST ,Fatal/Injury Collision,2,2011,49.1671608,-122.8680899
9900 121ST ST ,Fatal/Injury Collision,2,2011,49.1262505,-122.8457025
13700 72ND AVE ,Fatal/Injury Collision,2,2011,49.131891,-122.8288546
13400 62ND AVE ,Fatal/Injury Collision,2,2011,49.1099972,-122.8455
10400 KING GEORGE BLVD,Fatal/Injury Collision,2,2011,49.118794,-122.714351
16400 60TH AVE ,Fatal/Injury Collision,2,2011,49.15742299999999,-122.7790105
12000 96TH AVE ,Fatal/Injury Collision,2,2011,49.155513,-122.8289808
4400 176TH ST ,Fatal/Injury Collision,2,2011,49.1042239,-122.7567028
18800 16TH AVE ,Fatal/Injury Collision,2,2011,49.1927666,-122.8421822
10700 150TH ST ,Fatal/Injury Collision,2,2011,49.1970868,-122.8450519
12700 24TH AVE ,Fatal/Injury Collision,2,2011,49.186274,-122.8916002
13400 96TH AVE ,Fatal/Injury Collision,2,2011,49.1265905,-122.8706645
19500 LANGLEY BPS ,Fatal/Injury Collision,2,2011,49.1554358,-122.8485953
15200  GUILDFORD DR,Fatal/Injury Collision,2,2011,49.1465268,-122.6907395
1900 152ND ST ,Fatal/Injury Collision,2,2011,49.1150378,-122.8009877
9700 137A ST ,Fatal/Injury Collision,2,2011,49.1851527,-122.7482673
9600 116TH ST ,Fatal/Injury Collision,2,2011,49.1041218,-122.7126771
72ND AVE / 132ND ST,Fatal/Injury Collision,2,2011,49.1335528,-122.8385853
148TH ST / 108TH AVE,Fatal/Injury Collision,2,2011,49.18968580000001,-122.8419093
90TH AVE / 124TH ST,Fatal/Injury Collision,2,2011,49.19934199999999,-122.8676198
100TH AVE / 152ND ST,Fatal/Injury Collision,2,2011,49.1045154,-122.8011739
168TH ST / FRASER HWY,Fatal/Injury Collision,2,2011,49.1988352,-122.8341259
104TH AVE / 154TH ST,Fatal/Injury Collision,2,2011,49.176918,-122.8123012
104TH AVE / 154TH ST,Fatal/Injury Collision,2,2011,49.06010180000001,-122.7934879
128TH ST / 76TH AVE,Fatal/Injury Collision,2,2011,49.1555243,-122.8345767
148TH ST / 104TH AVE,Fatal/Injury Collision,2,2011,49.1746667,-122.845944
124TH ST / 84TH AVE,Fatal/Injury Collision,2,2011,49.1379885,-122.734677
138TH ST / 72ND AVE,Fatal/Injury Collision,2,2011,49.119082,-122.6853888
176TH ST / 68A AVE,Fatal/Injury Collision,2,2011,49.1627081,-122.8458917
100TH AVE / 140TH ST,Fatal/Injury Collision,2,2011,49.13660489999999,-122.8568317
RIVER RD / SOUTH FRASER WAY,Fatal/Injury Collision,2,2011,49.1843149,-122.8454323
108TH AVE / 132ND ST,Fatal/Injury Collision,2,2011,49.1079119,-122.8354221
184TH ST / 28TH AVE,Fatal/Injury Collision,2,2011,49.1118528,-122.8404391
168A ST / GREENBROOK DR,Fatal/Injury Collision,2,2011,49.1335123,-122.8431611
192ND ST / GOLDEN EARS WAY,Fatal/Injury Collision,2,2011,49.0330728,-122.801101
