,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
6333,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,7,2011
6334,Fatal/Injury Collision,166TH ST / 64TH AVENUE STRD,7,2011
6335,Fatal/Injury Collision,148TH ST / 104TH AVE,7,2011
6336,Fatal/Injury Collision,144TH ST / FRASER HWY,7,2011
6337,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,7,2011
6338,Fatal/Injury Collision,146TH ST / 67B AVE,7,2011
6339,Fatal/Injury Collision,176A ST / 60TH AVE,7,2011
6340,Fatal/Injury Collision,KING GEORGE BLVD / 74TH AVE,7,2011
6341,Fatal/Injury Collision,128TH ST / 86TH AVE,7,2011
6342,Fatal/Injury Collision,128TH ST / 96TH AVE,7,2011
6343,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,7,2011
6344,Fatal/Injury Collision,54A AVE / 152ND ST,7,2011
6345,Fatal/Injury Collision,54A AVE / 152ND ST,7,2011
6346,Fatal/Injury Collision,20TH AVE / CROYDON DR,7,2011
6347,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,7,2011
6348,Fatal/Injury Collision,UNIVERSITY DR / OLD YALE RD,7,2011
6349,Fatal/Injury Collision,FRASER HWY / 160TH ST,7,2011
6350,Fatal/Injury Collision,66TH AVE / 124TH ST,7,2011
6351,Fatal/Injury Collision,66TH AVE / 128TH ST,7,2011
6352,Fatal/Injury Collision,130TH ST / 84TH AVE,7,2011
6353,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,7,2011
6354,Fatal/Injury Collision,128TH ST / 82ND AVE,7,2011
6355,Fatal/Injury Collision,103RD AVE / WHALLEY BLVD,7,2011
6356,Fatal/Injury Collision,156TH ST / 88TH AVE,7,2011
6357,Fatal/Injury Collision,159TH ST / 84TH AVE,7,2011
6358,Fatal/Injury Collision,KING GEORGE BLVD / FRASER HWY,7,2011
6359,Fatal/Injury Collision,88TH AVE / HARVIE RD,7,2011
6360,Fatal/Injury Collision,138TH ST / 70TH AVE,7,2011
6361,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,7,2011
6362,Fatal/Injury Collision,104TH AVE / 150TH ST,7,2011
6363,Fatal/Injury Collision,120TH ST / 93A AVE,7,2011
6364,Fatal/Injury Collision,KING GEORGE BLVD / 92ND AVE,7,2011
6365,Fatal/Injury Collision,108TH AVE / 150TH ST,7,2011
6366,Fatal/Injury Collision,121ST ST / 64TH AVE,7,2011
6367,Fatal/Injury Collision,72ND AVE / 128TH ST,7,2011
6368,Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,7,2011
6369,Fatal/Injury Collision,OLD YALE RD / MALL ACCESS,7,2011
6370,Fatal/Injury Collision,138TH ST / 72ND AVE,7,2011
6371,Fatal/Injury Collision,64TH AVE / 152ND ST,7,2011
6372,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,7,2011
6373,Fatal/Injury Collision,151ST ST / 84TH AVE,7,2011
6374,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,7,2011
6375,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,7,2011
6376,Fatal/Injury Collision,92ND AVE / 128TH ST,7,2011
6377,Fatal/Injury Collision,96TH AVE / FRASER HWY,7,2011
6378,Fatal/Injury Collision,128TH ST / 100TH AVE,7,2011
6379,Fatal/Injury Collision,134TH ST / 96TH AVE,7,2011
6380,Fatal/Injury Collision,100TH AVE / 152ND ST,7,2011
6381,Fatal/Injury Collision,168TH ST / 48TH AVE,7,2011
6382,Fatal/Injury Collision,32ND AVE / KING GEORGE BLVD,7,2011
6383,Fatal/Injury Collision,78TH AVE / 132ND ST,7,2011
6384,Fatal/Injury Collision,78TH AVE / 132ND ST,7,2011
6385,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,7,2011
6386,Fatal/Injury Collision,152ND ST / 24TH AVE,7,2011
6387,Fatal/Injury Collision,169TH ST / 60TH AVE,7,2011
6388,Fatal/Injury Collision,134TH ST / 70B AVE,7,2011
6389,Fatal/Injury Collision,104TH AVE / 140B ST,7,2011
6390,Fatal/Injury Collision,FRASER HWY / 148TH ST,7,2011
6391,Fatal/Injury Collision,WHALLEY BLVD / 105A AVE,7,2011
6392,Fatal/Injury Collision,88TH AVE / LAUDER DR,7,2011
6393,Fatal/Injury Collision,150TH ST / 88TH AVE,7,2011
6394,Fatal/Injury Collision,104TH AVE / 144TH ST,7,2011
6395,Fatal/Injury Collision,135TH ST / 76TH AVE,7,2011
6396,Fatal/Injury Collision,192ND ST / 96TH AVE,7,2011
6397,Fatal/Injury Collision,88TH AVE / 126TH ST,7,2011
6398,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,7,2011
6399,Fatal/Injury Collision,70TH AVE / 120TH ST,7,2011
6400,Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE DVRS,7,2011
6401,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,7,2011
6402,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,7,2011
6403,Fatal/Injury Collision,REGAL DR / RIVER RD,7,2011
6404,Fatal/Injury Collision,64TH AVE / 184TH ST,7,2011
6405,Fatal/Injury Collision,76TH AVE / 132ND ST,7,2011
6406,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,7,2011
6407,Fatal/Injury Collision,100TH AVE / 140TH ST,7,2011
6408,Fatal/Injury Collision,8TH AVE OFRP / HWY 99,7,2011
6409,Fatal/Injury Collision,176TH ST / 60TH AVE,7,2011
6410,Fatal/Injury Collision,96TH AVE / 133A ST,7,2011
6411,Fatal/Injury Collision,152ND ST / 32ND AVE,7,2011
6412,Fatal/Injury Collision,80TH AVE / 125TH ST,7,2011
6413,Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,7,2011
6414,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,7,2011
6415,Fatal/Injury Collision,112B AVE / 126A ST,7,2011
6416,Fatal/Injury Collision,172ND ST / 8TH AVE,7,2011
6417,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,7,2011
6418,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,7,2011
6419,Fatal/Injury Collision,128TH ST / 82ND AVE,7,2011
6420,Fatal/Injury Collision,124TH ST / 75TH AVE,7,2011
6421,Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,7,2011
6422,Fatal/Injury Collision,OLD YALE RD / UNIVERSITY DR,7,2011
6423,Fatal/Injury Collision,176TH ST / 16TH AVE,7,2011
6424,Fatal/Injury Collision,101ST AVE / SEMIAHMOO RD,7,2011
6425,Fatal/Injury Collision,156TH ST / 83A AVE,7,2011
6426,Fatal/Injury Collision,108TH AVE / 140TH ST,7,2011
6427,Fatal/Injury Collision,132ND ST / 62ND AVE,7,2011
6428,Fatal/Injury Collision,156TH ST / 88TH AVE,7,2011
6429,Fatal/Injury Collision,144TH ST / 64TH AVE,7,2011
6430,Fatal/Injury Collision,176TH ST / 68A AVE,7,2011
6431,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,7,2011
6432,Fatal/Injury Collision,16TH AVE / 170TH ST,7,2011
6433,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,7,2011
6434,Fatal/Injury Collision,95TH AVE / 120TH ST,7,2011
6435,Fatal/Injury Collision,152ND ST / 104TH AVE,7,2011
6436,Fatal/Injury Collision,96TH AVE / 125TH ST,7,2011
6437,Fatal/Injury Collision,176TH ST / FRASER HWY,7,2011
6438,Fatal/Injury Collision,68TH AVE / FRASER HWY,7,2011
6439,Fatal/Injury Collision,84TH AVE / 151ST ST,7,2011
6440,Fatal/Injury Collision,82ND AVE / 152ND ST,7,2011
6441,Fatal/Injury Collision,GUILDFORD TOWN CTR / MALL ACCESS,7,2011
6442,Fatal/Injury Collision,76TH AVE / 148TH ST,7,2011
6443,Fatal/Injury Collision,64TH AVE / 176TH ST,7,2011
6444,Fatal/Injury Collision,FRASER HWY / 96TH AVE,7,2011
6445,Fatal/Injury Collision,125TH ST / 80TH AVE,7,2011
6446,Fatal/Injury Collision,88TH AVE / 120TH ST,7,2011
6447,Fatal/Injury Collision,177B ST / 58A AVE,7,2011
6448,Fatal/Injury Collision,152ND ST / 108TH AVE,7,2011
6449,Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,7,2011
6450,Fatal/Injury Collision,68TH AVE / 125TH ST,7,2011
6451,Fatal/Injury Collision,144TH ST / 104TH AVE,7,2011
6452,Fatal/Injury Collision,139A ST / 88TH AVE,7,2011
6453,Fatal/Injury Collision,96TH AVE / 125TH ST,7,2011
6454,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,7,2011
6455,Fatal/Injury Collision,137TH ST / 72ND AVE,7,2011
6456,Fatal/Injury Collision,156TH ST / FRASER HWY,7,2011
6457,Fatal/Injury Collision,115TH AVE / 132ND ST,7,2011
6458,Fatal/Injury Collision,UNIVERSITY DR / KING GEORGE BLVD,7,2011
6459,Fatal/Injury Collision,104TH AVE / 148TH ST,7,2011
6460,Fatal/Injury Collision,84TH AVE / 130TH ST,7,2011
6461,Fatal/Injury Collision,60TH AVE / 136TH ST,7,2011
6462,Fatal/Injury Collision,176A ST / 56TH AVE,7,2011
6463,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,7,2011
6464,Fatal/Injury Collision,168TH ST / 40TH AVE,7,2011
6465,Fatal/Injury Collision,172ND ST / 4TH AVE,7,2011
6466,Fatal/Injury Collision,96TH AVE / 120TH ST,7,2011
6467,Fatal/Injury Collision,98TH AVE / FRASER HWY,7,2011
6468,Fatal/Injury Collision,100TH AVE / 153RD ST,7,2011
6469,Fatal/Injury Collision,64TH AVE / 132ND ST,7,2011
6470,Fatal/Injury Collision,176TH ST / 56TH AVE,7,2011
6471,Fatal/Injury Collision,128TH ST / 76TH AVE,7,2011
6472,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,7,2011
6473,Fatal/Injury Collision,96TH AVE / 160TH ST,7,2011
6474,Fatal/Injury Collision,139A ST / 88TH AVE,7,2011
6475,Fatal/Injury Collision,72A AVE / 144TH ST,7,2011
6476,Fatal/Injury Collision,141A ST / 84A AVE,7,2011
6477,Fatal/Injury Collision,WHALLEY BLVD / 100TH AVE,7,2011
6478,Fatal/Injury Collision,152ND ST / FERGUSON DVRS,7,2011
6479,Fatal/Injury Collision,152ND ST / 88TH AVE,7,2011
6480,Fatal/Injury Collision,100TH AVE / 128TH ST,7,2011
6481,Fatal/Injury Collision,GRACE RD / SOUTH FRASER WAY,7,2011
6482,Fatal/Injury Collision,120TH ST / 88TH AVE,7,2011
6483,Fatal/Injury Collision,120TH ST / 99TH AVE,7,2011
6484,Fatal/Injury Collision,KING GEORGE BLVD / NICOMEKL RD,7,2011
6485,Fatal/Injury Collision,120TH ST / 80TH AVE,7,2011
6486,Fatal/Injury Collision,192ND ST / HARVIE RD,7,2011
6487,Fatal/Injury Collision,152ND ST / 82ND AVE,7,2011
6488,Fatal/Injury Collision,76TH AVE / 128TH ST,7,2011
6489,Fatal/Injury Collision,88TH AVE / 140TH ST,7,2011
6490,Fatal/Injury Collision,88TH AVE / 140TH ST,7,2011
6491,Fatal/Injury Collision,148TH ST / FRASER HWY,7,2011
6492,Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,7,2011
6493,Fatal/Injury Collision,107A AVE / KING GEORGE BLVD,7,2011
6494,Fatal/Injury Collision,107A AVE / KING GEORGE BLVD,7,2011
6495,Fatal/Injury Collision,96TH AVE / 168TH ST,7,2011
6496,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,7,2011
6497,Fatal/Injury Collision,192ND ST / COLEBROOK RD,7,2011
6498,Fatal/Injury Collision,FRASER HWY / 156TH ST,7,2011
6499,Fatal/Injury Collision,196TH ST / 72ND AVE,7,2011
6500,Fatal/Injury Collision,GROSVENOR RD / HANSEN RD,7,2011
6501,Fatal/Injury Collision,105TH AVE / 150TH ST,7,2011
6502,Fatal/Injury Collision,8TH AVE / 8TH AVE ONRP,7,2011
6503,Fatal/Injury Collision,80TH AVE / 122A ST,7,2011
6504,Fatal/Injury Collision,104TH AVE / 152ND ST,7,2011
6505,Fatal/Injury Collision,18700 68A AVE ,8,2011
6506,Fatal/Injury Collision,1800 LILAC DR ,8,2011
6507,Fatal/Injury Collision,1800 LILAC DR ,8,2011
6508,Fatal/Injury Collision,6800 128TH ST ,8,2011
6509,Fatal/Injury Collision,5400 186TH ST ,8,2011
6510,Fatal/Injury Collision,3500  192ND ST,8,2011
6511,Fatal/Injury Collision,10900 155TH ST ,8,2011
6512,Fatal/Injury Collision,5900 168TH ST ,8,2011
6513,Fatal/Injury Collision,9400 WALLACE CRES ,8,2011
6514,Fatal/Injury Collision,9400 WALLACE CRES ,8,2011
6515,Fatal/Injury Collision,14300  FRASER HWY,8,2011
6516,Fatal/Injury Collision,12900 74TH AVE ,8,2011
6517,Fatal/Injury Collision,13800 FRASER HWY ,8,2011
6518,Fatal/Injury Collision,14200 100TH AVE ,8,2011
6519,Fatal/Injury Collision,100 HWY 99 ,8,2011
6520,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2011
6521,Fatal/Injury Collision,8700 184TH ST ,8,2011
6522,Fatal/Injury Collision,4600 KING GEORGE BLVD,8,2011
6523,Fatal/Injury Collision,9300 127TH ST ,8,2011
6524,Fatal/Injury Collision,7900 148TH ST ,8,2011
6525,Fatal/Injury Collision,5900 176TH ST ,8,2011
6526,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2011
6527,Fatal/Injury Collision,12600 82ND AVE ,8,2011
6528,Fatal/Injury Collision,15900 27TH AVE ,8,2011
6529,Fatal/Injury Collision,12400 88TH AVE ,8,2011
6530,Fatal/Injury Collision,1100 KING GEORGE BLVD,8,2011
6531,Fatal/Injury Collision,17200 62A AVE ,8,2011
6532,Fatal/Injury Collision,15200 32ND AVE ,8,2011
6533,Fatal/Injury Collision,9400 KING GEORGE BLVD,8,2011
6534,Fatal/Injury Collision,12000 75A AVE ,8,2011
6535,Fatal/Injury Collision,14600 108TH AVE ,8,2011
6536,Fatal/Injury Collision,13100 HUNTLEY AVE ,8,2011
6537,Fatal/Injury Collision,13600 104TH AVE ,8,2011
6538,Fatal/Injury Collision,15400  64TH AVE,8,2011
6539,Fatal/Injury Collision,13500  58TH AVE,8,2011
6540,Fatal/Injury Collision,8300 128TH ST ,8,2011
6541,Fatal/Injury Collision,7100 138TH ST ,8,2011
6542,Fatal/Injury Collision,10400 154A ST ,8,2011
6543,Fatal/Injury Collision,8300 120TH ST ,8,2011
6544,Fatal/Injury Collision,11400 132A ST ,8,2011
6545,Fatal/Injury Collision,9900 138A ST ,8,2011
6546,Fatal/Injury Collision,1300 128TH ST ,8,2011
6547,Fatal/Injury Collision,19300 96TH AVE ,8,2011
6548,Fatal/Injury Collision,12100 72ND AVE ,8,2011
6549,Fatal/Injury Collision,7400 144A ST ,8,2011
6550,Fatal/Injury Collision,12900 72ND AVE ,8,2011
6551,Fatal/Injury Collision,1700 152ND ST ,8,2011
6552,Fatal/Injury Collision,9500 128TH ST ,8,2011
6553,Fatal/Injury Collision,6500  148TH ST,8,2011
6554,Fatal/Injury Collision,17500 64TH AVE ,8,2011
6555,Fatal/Injury Collision,9700 140TH ST ,8,2011
6556,Fatal/Injury Collision,2600 GUILDFORD TOWN CTR,8,2011
6557,Fatal/Injury Collision,1800 152ND ST ,8,2011
6558,Fatal/Injury Collision,8100 128TH ST ,8,2011
6559,Fatal/Injury Collision,9600 128TH ST ,8,2011
6560,Fatal/Injury Collision,1400 164TH ST ,8,2011
6561,Fatal/Injury Collision,12500 96A AVE ,8,2011
6562,Fatal/Injury Collision,12600 66TH AVE ,8,2011
6563,Fatal/Injury Collision,1700 152ND ST ,8,2011
6564,Fatal/Injury Collision,6900 KING GEORGE BLVD,8,2011
6565,Fatal/Injury Collision,7700 124TH ST ,8,2011
6566,Fatal/Injury Collision,6900 KING GEORGE BLVD,8,2011
6567,Fatal/Injury Collision,7800 122ND ST ,8,2011
6568,Fatal/Injury Collision,100 HWY 99 ,8,2011
6569,Fatal/Injury Collision,7100 122ND ST ,8,2011
6570,Fatal/Injury Collision,10800 140TH ST ,8,2011
6571,Fatal/Injury Collision,7500 KING GEORGE BLVD,8,2011
6572,Fatal/Injury Collision,6600 KING GEORGE BLVD,8,2011
6573,Fatal/Injury Collision,9600 KING GEORGE BLVD,8,2011
6574,Fatal/Injury Collision,9600  120TH ST,8,2011
6575,Fatal/Injury Collision,10200 KING GEORGE BLVD,8,2011
6576,Fatal/Injury Collision,8100 128TH ST ,8,2011
6577,Fatal/Injury Collision,13700 20TH AVE ,8,2011
6578,Fatal/Injury Collision,15900 FRASER HWY ,8,2011
6579,Fatal/Injury Collision,16700 64TH AVE ,8,2011
6580,Fatal/Injury Collision,7700 ANVIL WAY ,8,2011
6581,Fatal/Injury Collision,13800 115TH AVE ,8,2011
6582,Fatal/Injury Collision,10200 CITY PKWY ,8,2011
6583,Fatal/Injury Collision,13400 108TH AVE ,8,2011
6584,Fatal/Injury Collision,17800 24TH AVE ,8,2011
6585,Fatal/Injury Collision,15000 101ST AVE ,8,2011
6586,Fatal/Injury Collision,6200 195B ST ,8,2011
6587,Fatal/Injury Collision,6700 134TH ST ,8,2011
6588,Fatal/Injury Collision,17000 79A AVE ,8,2011
6589,Fatal/Injury Collision,15700 FRASER HWY ,8,2011
6590,Fatal/Injury Collision,13400  81ST AVE,8,2011
6591,Fatal/Injury Collision,13700 96TH AVE ,8,2011
6592,Fatal/Injury Collision,14300 90A AVE ,8,2011
6593,Fatal/Injury Collision,16200 78TH AVE ,8,2011
6594,Fatal/Injury Collision,15100 96TH AVE ,8,2011
6595,Fatal/Injury Collision,13900 GROSVENOR RD ,8,2011
6596,Fatal/Injury Collision,10700 133RD ST ,8,2011
6597,Fatal/Injury Collision,7000 128TH ST ,8,2011
6598,Fatal/Injury Collision,17800 68TH AVE ,8,2011
6599,Fatal/Injury Collision,1700 152ND ST ,8,2011
6600,Fatal/Injury Collision,13400 108TH AVE ,8,2011
6601,Fatal/Injury Collision,5900 136TH ST ,8,2011
6602,Fatal/Injury Collision,19300 8TH AVE ,8,2011
6603,Fatal/Injury Collision,8000 KING GEORGE BLVD,8,2011
6604,Fatal/Injury Collision,10600 164TH ST ,8,2011
6605,Fatal/Injury Collision,7100 138TH ST ,8,2011
6606,Fatal/Injury Collision,10200 KING GEORGE BLVD,8,2011
6607,Fatal/Injury Collision,12900 60TH AVE ,8,2011
6608,Fatal/Injury Collision,13400 78A AVE ,8,2011
6609,Fatal/Injury Collision,16600  56TH AVE,8,2011
6610,Fatal/Injury Collision,9100 148TH ST ,8,2011
6611,Fatal/Injury Collision,16500 FRASER HWY ,8,2011
6612,Fatal/Injury Collision,16400 FRASER HWY ,8,2011
6613,Fatal/Injury Collision,10300 149TH ST ,8,2011
6614,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2011
6615,Fatal/Injury Collision,8800 132ND ST ,8,2011
6616,Fatal/Injury Collision,127TH ST / 97A AVE,8,2011
6617,Fatal/Injury Collision,60TH AVE / 132ND ST,8,2011
6618,Fatal/Injury Collision,108TH AVE / 152ND ST,8,2011
6619,Fatal/Injury Collision,139TH ST / 90A AVE,8,2011
6620,Fatal/Injury Collision,132ND ST / 108TH AVE,8,2011
6621,Fatal/Injury Collision,88TH AVE / 152ND ST,8,2011
6622,Fatal/Injury Collision,64TH AVE / 152ND ST,8,2011
6623,Fatal/Injury Collision,FRASER HWY / 88TH AVE,8,2011
6624,Fatal/Injury Collision,104TH AVE / 138TH ST,8,2011
6625,Fatal/Injury Collision,112TH AVE / BOLIVAR RD,8,2011
6626,Fatal/Injury Collision,136TH ST / 58TH AVE,8,2011
6627,Fatal/Injury Collision,160TH ST / 88TH AVE,8,2011
6628,Fatal/Injury Collision,134TH ST / 68TH AVE,8,2011
6629,Fatal/Injury Collision,72A AVE / 146TH ST,8,2011
6630,Fatal/Injury Collision,176TH ST OFRP / TRANS CANADA HWY,8,2011
6631,Fatal/Injury Collision,80TH AVE / 128TH ST,8,2011
6632,Fatal/Injury Collision,144TH ST / 64TH AVE,8,2011
6633,Fatal/Injury Collision,176TH ST / 32ND AVE,8,2011
6634,Fatal/Injury Collision,190TH ST / 72ND AVE,8,2011
6635,Fatal/Injury Collision,52ND AVE / 168TH ST,8,2011
6636,Fatal/Injury Collision,56TH AVE / 144TH ST,8,2011
6637,Fatal/Injury Collision,58TH AVE / 176TH ST,8,2011
6638,Fatal/Injury Collision,96TH AVE / 164TH ST,8,2011
6639,Fatal/Injury Collision,140TH ST / 32ND AVE,8,2011
6640,Fatal/Injury Collision,148TH ST / 56TH AVE,8,2011
6641,Fatal/Injury Collision,166B ST / 88TH AVE,8,2011
6642,Fatal/Injury Collision,TYNEHEAD DR / 168TH ST,8,2011
6643,Fatal/Injury Collision,160TH ST / KING GEORGE BLVD,8,2011
6644,Fatal/Injury Collision,132ND ST / 84TH AVE,8,2011
6645,Fatal/Injury Collision,60TH AVE / 184TH ST,8,2011
6646,Fatal/Injury Collision,124TH ST / 80A AVE,8,2011
6647,Fatal/Injury Collision,108TH AVE / 148TH ST,8,2011
6648,Fatal/Injury Collision,192ND ST / 32ND AVE,8,2011
6649,Fatal/Injury Collision,122ND ST / 72ND AVE,8,2011
6650,Fatal/Injury Collision,152ND ST / FRASER HWY,8,2011
6651,Fatal/Injury Collision,152ND ST / FRASER HWY,8,2011
6652,Fatal/Injury Collision,152ND ST / 92ND AVE,8,2011
6653,Fatal/Injury Collision,132ND ST / 108TH AVE,8,2011
6654,Fatal/Injury Collision,152ND ST / 64TH AVE,8,2011
6655,Fatal/Injury Collision,120TH ST / 86TH AVE,8,2011
6656,Fatal/Injury Collision,176TH ST / 64TH AVE,8,2011
6657,Fatal/Injury Collision,8TH AVE / 8TH AVE OFRP,8,2011
6658,Fatal/Injury Collision,132ND ST / 92ND AVE,8,2011
6659,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,8,2011
6660,Fatal/Injury Collision,157TH ST / 107A AVE,8,2011
6661,Fatal/Injury Collision,164TH ST / FRASER HWY,8,2011
6662,Fatal/Injury Collision,KING GEORGE BLVD / 105A AVE,8,2011
6663,Fatal/Injury Collision,154TH ST / 24TH AVE,8,2011
6664,Fatal/Injury Collision,180TH ST / 56TH AVE,8,2011
6665,Fatal/Injury Collision,102A AVE / 152ND ST,8,2011
6666,Fatal/Injury Collision,128TH ST / 88TH AVE,8,2011
6667,Fatal/Injury Collision,152ND ST / 29A AVE,8,2011
6668,Fatal/Injury Collision,120TH ST / 101A AVE,8,2011
6669,Fatal/Injury Collision,34TH AVE / ROSEMARY HEIGHTS DR,8,2011
6670,Fatal/Injury Collision,104TH AVE / 140TH ST,8,2011
6671,Fatal/Injury Collision,PRINCE CHARLES BLVD / 92A AVE,8,2011
6672,Fatal/Injury Collision,80TH AVE / HARVIE RD,8,2011
6673,Fatal/Injury Collision,188TH ST / FRASER HWY,8,2011
6674,Fatal/Injury Collision,93A AVE / 160TH ST,8,2011
6675,Fatal/Injury Collision,159TH ST / FRASER HWY,8,2011
6676,Fatal/Injury Collision,120TH ST / HOLT RD,8,2011
6677,Fatal/Injury Collision,162ND ST / 85TH AVE,8,2011
6678,Fatal/Injury Collision,154TH ST / 16TH AVE,8,2011
6679,Fatal/Injury Collision,140TH ST / 72ND AVE,8,2011
6680,Fatal/Injury Collision,OLD YALE RD / SCOTT RD,8,2011
6681,Fatal/Injury Collision,64TH AVE / FRASER HWY,8,2011
6682,Fatal/Injury Collision,154TH ST / 96TH AVE,8,2011
6683,Fatal/Injury Collision,148TH ST / 68TH AVE,8,2011
6684,Fatal/Injury Collision,88TH AVE / 134A ST,8,2011
6685,Fatal/Injury Collision,SCOTT RD / OLD YALE RD,8,2011
6686,Fatal/Injury Collision,60TH AVE / OLD MCLELLAN RD,8,2011
6687,Fatal/Injury Collision,120TH ST / 102ND AVE,8,2011
6688,Fatal/Injury Collision,60TH AVE / 188TH ST,8,2011
6689,Fatal/Injury Collision,100TH AVE / 120TH ST,8,2011
6690,Fatal/Injury Collision,148TH ST / 24TH AVE,8,2011
6691,Fatal/Injury Collision,160TH ST / 24TH AVE,8,2011
6692,Fatal/Injury Collision,128TH ST / 58TH AVE,8,2011
6693,Fatal/Injury Collision,152ND ST / 108TH AVE,8,2011
6694,Fatal/Injury Collision,152ND ST / 17TH AVE,8,2011
6695,Fatal/Injury Collision,156TH ST / 104TH AVE,8,2011
6696,Fatal/Injury Collision,108TH AVE / CITY PKWY,8,2011
6697,Fatal/Injury Collision,PANORAMA DR / 56TH AVE,8,2011
6698,Fatal/Injury Collision,140TH ST / 84TH AVE,8,2011
6699,Fatal/Injury Collision,103RD AVE / WHALLEY BLVD,8,2011
6700,Fatal/Injury Collision,88TH AVE / 152ND ST,8,2011
6701,Fatal/Injury Collision,150TH ST / 104TH AVE,8,2011
6702,Fatal/Injury Collision,126TH ST / 88TH AVE,8,2011
6703,Fatal/Injury Collision,108TH AVE / FRASERGLEN DR,8,2011
6704,Fatal/Injury Collision,104TH AVE / 144TH ST,8,2011
6705,Fatal/Injury Collision,72ND AVE / 124TH ST,8,2011
6706,Fatal/Injury Collision,KING GEORGE BLVD / 91ST AVE,8,2011
6707,Fatal/Injury Collision,104TH AVE / 140TH ST,8,2011
6708,Fatal/Injury Collision,104TH AVE / 140B ST,8,2011
6709,Fatal/Injury Collision,152A ST / 84A AVE,8,2011
6710,Fatal/Injury Collision,100TH AVE / 156TH ST,8,2011
6711,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,8,2011
6712,Fatal/Injury Collision,160TH ST / 88TH AVE,8,2011
6713,Fatal/Injury Collision,128TH ST / 96TH AVE,8,2011
6714,Fatal/Injury Collision,188TH ST / FRASER HWY,8,2011
6715,Fatal/Injury Collision,80TH AVE / 134A ST,8,2011
6716,Fatal/Injury Collision,80TH AVE / 140TH ST,8,2011
6717,Fatal/Injury Collision,103RD AVE / 145A ST,8,2011
6718,Fatal/Injury Collision,103RD AVE / 145A ST,8,2011
6719,Fatal/Injury Collision,138TH ST / 104TH AVE,8,2011
6720,Fatal/Injury Collision,140TH ST / 88TH AVE,8,2011
6721,Fatal/Injury Collision,100TH AVE / 152ND ST,8,2011
6722,Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,8,2011
6723,Fatal/Injury Collision,140TH ST / 80B AVE,8,2011
6724,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,8,2011
6725,Fatal/Injury Collision,152ND ST / 34TH AVE,8,2011
6726,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,8,2011
6727,Fatal/Injury Collision,104TH AVE / 152ND ST,8,2011
6728,Fatal/Injury Collision,152ND ST / 19TH AVE,8,2011
6729,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,8,2011
6730,Fatal/Injury Collision,20TH AVE / 140TH ST,8,2011
6731,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,8,2011
6732,Fatal/Injury Collision,150TH ST / 105TH AVE,8,2011
6733,Fatal/Injury Collision,176TH ST / 60TH AVE,8,2011
6734,Fatal/Injury Collision,60TH AVE / 176TH ST,8,2011
6735,Fatal/Injury Collision,96TH AVE / PRINCE CHARLES BLVD,8,2011
6736,Fatal/Injury Collision,88TH AVE / FRASER HWY,8,2011
6737,Fatal/Injury Collision,176TH ST / 8TH AVE,8,2011
6738,Fatal/Injury Collision,104TH AVE / 144TH ST,8,2011
6739,Fatal/Injury Collision,MALL ACCESS / 88TH AVE,8,2011
6740,Fatal/Injury Collision,105TH AVE / WHALLEY BLVD,8,2011
