,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
6150,Fatal/Injury Collision,90TH AVE / 132ND ST,6,2012
6151,Fatal/Injury Collision,126TH ST / 68TH AVE,6,2012
6152,Fatal/Injury Collision,144TH ST / 88TH AVE,6,2012
6153,Fatal/Injury Collision,124TH ST / 88TH AVE,6,2012
6154,Fatal/Injury Collision,16TH AVE / 152ND ST,6,2012
6155,Fatal/Injury Collision,126TH ST / 72ND AVE,6,2012
6156,Fatal/Injury Collision,126TH ST / 92ND AVE,6,2012
6157,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,6,2012
6158,Fatal/Injury Collision,72ND AVE / 128TH ST,6,2012
6159,Fatal/Injury Collision,80TH AVE / 161ST ST,6,2012
6160,Fatal/Injury Collision,160TH ST / 76TH AVE,6,2012
6161,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,6,2012
6162,Fatal/Injury Collision,GROSVENOR RD / PARK DR,6,2012
6163,Fatal/Injury Collision,134TH ST / 81ST AVE,6,2012
6164,Fatal/Injury Collision,159TH ST / FRASER HWY,6,2012
6165,Fatal/Injury Collision,176TH ST / 16TH AVE,6,2012
6166,Fatal/Injury Collision,102A AVE / 152ND ST,6,2012
6167,Fatal/Injury Collision,184TH ST / 72ND AVE,6,2012
6168,Fatal/Injury Collision,18A AVE / 145TH ST,6,2012
6169,Fatal/Injury Collision,176TH ST / FRASER HWY,6,2012
6170,Fatal/Injury Collision,120TH ST / 88TH AVE,6,2012
6171,Fatal/Injury Collision,153RD ST / 101A AVE,6,2012
6172,Fatal/Injury Collision,144TH ST / 64TH AVE,6,2012
6173,Fatal/Injury Collision,OLD YALE RD / SCOTT RD,6,2012
6174,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,6,2012
6175,Fatal/Injury Collision,68TH AVE / 132ND ST,6,2012
6176,Fatal/Injury Collision,120TH ST / HOLT RD,6,2012
6177,Fatal/Injury Collision,FRASER HWY / 140TH ST,6,2012
6178,Fatal/Injury Collision,100TH AVE / 144TH ST,6,2012
6179,Fatal/Injury Collision,148TH ST / 64TH AVE,6,2012
6180,Fatal/Injury Collision,133RD ST / 104TH AVE,6,2012
6181,Fatal/Injury Collision,176TH ST / FRASER HWY,6,2012
6182,Fatal/Injury Collision,120TH ST / 88TH AVE,6,2012
6183,Fatal/Injury Collision,148TH ST / 88TH AVE,6,2012
6184,Fatal/Injury Collision,156TH ST / 88TH AVE,6,2012
6185,Fatal/Injury Collision,96TH AVE / 120TH ST,6,2012
6186,Fatal/Injury Collision,96TH AVE / 120TH ST,6,2012
6187,Fatal/Injury Collision,32ND AVE / KING GEORGE BLVD,6,2012
6188,Fatal/Injury Collision,88TH AVE / FRASER HWY,6,2012
6189,Fatal/Injury Collision,151ST ST / 88A AVE,6,2012
6190,Fatal/Injury Collision,10500 TIMBERLAND RD ,6,2012
6191,Fatal/Injury Collision,7300 KING GEORGE BLVD,7,2012
6192,Fatal/Injury Collision,7300 KING GEORGE BLVD,7,2012
6193,Fatal/Injury Collision,12800 104TH AVE ,7,2012
6194,Fatal/Injury Collision,9000 146TH ST ,7,2012
6195,Fatal/Injury Collision,14000 108TH AVE ,7,2012
6196,Fatal/Injury Collision,12100 NEW MCLELLAN RD,7,2012
6197,Fatal/Injury Collision,12400 75TH AVE ,7,2012
6198,Fatal/Injury Collision,15700 80TH AVE ,7,2012
6199,Fatal/Injury Collision,5800  188TH ST,7,2012
6200,Fatal/Injury Collision,13100 LINTON WAY ,7,2012
6201,Fatal/Injury Collision,7800 163RD ST ,7,2012
6202,Fatal/Injury Collision,8500 144TH ST ,7,2012
6203,Fatal/Injury Collision,12900 OLD YALE RD,7,2012
6204,Fatal/Injury Collision,14600  40TH AVE,7,2012
6205,Fatal/Injury Collision,14600  40TH AVE,7,2012
6206,Fatal/Injury Collision,4300 152ND ST ,7,2012
6207,Fatal/Injury Collision,10400 KING GEORGE BLVD,7,2012
6208,Fatal/Injury Collision,15200 83B AVE ,7,2012
6209,Fatal/Injury Collision,12700 CAMPBELL PL ,7,2012
6210,Fatal/Injury Collision,1800 OCEAN PARK RD,7,2012
6211,Fatal/Injury Collision,14800 88TH AVE ,7,2012
6212,Fatal/Injury Collision,11900 97A AVE ,7,2012
6213,Fatal/Injury Collision,7400 KING GEORGE BLVD,7,2012
6214,Fatal/Injury Collision,9600 137TH ST ,7,2012
6215,Fatal/Injury Collision,12800 72ND AVE ,7,2012
6216,Fatal/Injury Collision,13100 64TH AVE ,7,2012
6217,Fatal/Injury Collision,19300 ENTERPRISE WAY ,7,2012
6218,Fatal/Injury Collision,14600  40TH AVE,7,2012
6219,Fatal/Injury Collision,12600 KING GEORGE BLVD,7,2012
6220,Fatal/Injury Collision,6800 184A ST ,7,2012
6221,Fatal/Injury Collision,9300 120TH ST ,7,2012
6222,Fatal/Injury Collision,3000 KING GEORGE BLVD,7,2012
6223,Fatal/Injury Collision,1800 KING GEORGE BLVD,7,2012
6224,Fatal/Injury Collision,12400 KING GEORGE BLVD,7,2012
6225,Fatal/Injury Collision,13700 96TH AVE ,7,2012
6226,Fatal/Injury Collision,3200  184TH ST,7,2012
6227,Fatal/Injury Collision,18200  88TH AVE,7,2012
6228,Fatal/Injury Collision,2900 KING GEORGE BLVD,7,2012
6229,Fatal/Injury Collision,6500 130TH ST ,7,2012
6230,Fatal/Injury Collision,100 HWY 99 ,7,2012
6231,Fatal/Injury Collision,19100 48TH AVE ,7,2012
6232,Fatal/Injury Collision,14300 57TH AVE ,7,2012
6233,Fatal/Injury Collision,14300 57TH AVE ,7,2012
6234,Fatal/Injury Collision,13100 ENGLISH PL ,7,2012
6235,Fatal/Injury Collision,12800 96TH AVE ,7,2012
6236,Fatal/Injury Collision,14600 60TH AVE ,7,2012
6237,Fatal/Injury Collision,9700 130TH ST ,7,2012
6238,Fatal/Injury Collision,2700 156TH ST ,7,2012
6239,Fatal/Injury Collision,5100 152ND ST ,7,2012
6240,Fatal/Injury Collision,12200 78TH AVE ,7,2012
6241,Fatal/Injury Collision,15400 98TH AVE ,7,2012
6242,Fatal/Injury Collision,12700 76TH AVE ,7,2012
6243,Fatal/Injury Collision,14800 68TH AVE ,7,2012
6244,Fatal/Injury Collision,12700 96A AVE ,7,2012
6245,Fatal/Injury Collision,9000  156A ST,7,2012
6246,Fatal/Injury Collision,7600 134A ST ,7,2012
6247,Fatal/Injury Collision,8200 172ND ST ,7,2012
6248,Fatal/Injury Collision,15300 24TH AVE ,7,2012
6249,Fatal/Injury Collision,9800 190TH ST ,7,2012
6250,Fatal/Injury Collision,5900 144TH ST ,7,2012
6251,Fatal/Injury Collision,9600 134TH ST ,7,2012
6252,Fatal/Injury Collision,12200 KING GEORGE BLVD,7,2012
6253,Fatal/Injury Collision,6800 150TH ST ,7,2012
6254,Fatal/Injury Collision,9000 128TH ST ,7,2012
6255,Fatal/Injury Collision,13600 102ND AVE ,7,2012
6256,Fatal/Injury Collision,13700 102ND AVE ,7,2012
6257,Fatal/Injury Collision,17300 2ND AVE ,7,2012
6258,Fatal/Injury Collision,9800 WHALLEY BLVD ,7,2012
6259,Fatal/Injury Collision,8100 120TH ST ,7,2012
6260,Fatal/Injury Collision,14500 108TH AVE ,7,2012
6261,Fatal/Injury Collision,8200 120TH ST ,7,2012
6262,Fatal/Injury Collision,16500 BEACH RD ,7,2012
6263,Fatal/Injury Collision,1600 MARTIN DR ,7,2012
6264,Fatal/Injury Collision,15100 100TH AVE ,7,2012
6265,Fatal/Injury Collision,14400 72ND AVE ,7,2012
6266,Fatal/Injury Collision,7900 152ND ST ,7,2012
6267,Fatal/Injury Collision,9900 140TH ST ,7,2012
6268,Fatal/Injury Collision,10100 KING GEORGE BLVD,7,2012
6269,Fatal/Injury Collision,19300 56TH AVE ,7,2012
6270,Fatal/Injury Collision,6600 142ND ST ,7,2012
6271,Fatal/Injury Collision,8400 128TH ST ,7,2012
6272,Fatal/Injury Collision,12900 GLENGARRY CRES ,7,2012
6273,Fatal/Injury Collision,17700 56TH AVE ,7,2012
6274,Fatal/Injury Collision,13700 CRESCENT RD ,7,2012
6275,Fatal/Injury Collision,2000 152ND ST ,7,2012
6276,Fatal/Injury Collision,7200 137TH ST ,7,2012
6277,Fatal/Injury Collision,12400 88TH AVE ,7,2012
6278,Fatal/Injury Collision,4600  168TH ST,7,2012
6279,Fatal/Injury Collision,10100 KING GEORGE BLVD,7,2012
6280,Fatal/Injury Collision,9200 138TH ST ,7,2012
6281,Fatal/Injury Collision,12200 104TH AVE ,7,2012
6282,Fatal/Injury Collision,12500 88TH AVE ,7,2012
6283,Fatal/Injury Collision,15400 68TH AVE ,7,2012
6284,Fatal/Injury Collision,14400 76TH AVE ,7,2012
6285,Fatal/Injury Collision,15000 61B AVE ,7,2012
6286,Fatal/Injury Collision,9800 KING GEORGE BLVD,7,2012
6287,Fatal/Injury Collision,9500 192ND ST ,7,2012
6288,Fatal/Injury Collision,17700 60TH AVE ,7,2012
6289,Fatal/Injury Collision,10600 125B ST ,7,2012
6290,Fatal/Injury Collision,5800 KING GEORGE BLVD,7,2012
6291,Fatal/Injury Collision,5800 KING GEORGE BLVD,7,2012
6292,Fatal/Injury Collision,8900 152ND ST ,7,2012
6293,Fatal/Injury Collision,6300 166TH ST ,7,2012
6294,Fatal/Injury Collision,3000 152ND ST ,7,2012
6295,Fatal/Injury Collision,9400 128TH ST ,7,2012
6296,Fatal/Injury Collision,15600 109TH AVE ,7,2012
6297,Fatal/Injury Collision,6400 194TH ST ,7,2012
6298,Fatal/Injury Collision,13100 106TH AVE ,7,2012
6299,Fatal/Injury Collision,3000 152ND ST ,7,2012
6300,Fatal/Injury Collision,7300 KING GEORGE BLVD,7,2012
6301,Fatal/Injury Collision,16200 40TH AVE ,7,2012
6302,Fatal/Injury Collision,13900  104TH AVE,7,2012
6303,Fatal/Injury Collision,13000 60A AVE ,7,2012
6304,Fatal/Injury Collision,8600 128TH ST ,7,2012
6305,Fatal/Injury Collision,16500 96TH AVE ,7,2012
6306,Fatal/Injury Collision,12800 58TH AVE ,7,2012
6307,Fatal/Injury Collision,9100  160TH ST,7,2012
6308,Fatal/Injury Collision,2700 158TH ST ,7,2012
6309,Fatal/Injury Collision,7000 129A ST ,7,2012
6310,Fatal/Injury Collision,4800  152ND ST,7,2012
6311,Fatal/Injury Collision,12200 KING GEORGE BLVD,7,2012
6312,Fatal/Injury Collision,5900 136TH ST ,7,2012
6313,Fatal/Injury Collision,7400 120TH ST ,7,2012
6314,Fatal/Injury Collision,3000 KING GEORGE BLVD,7,2012
6315,Fatal/Injury Collision,9300 128TH ST ,7,2012
6316,Fatal/Injury Collision,8200 128TH ST ,7,2012
6317,Fatal/Injury Collision,15200 34TH AVE ,7,2012
6318,Fatal/Injury Collision,1600 152ND ST ,7,2012
6319,Fatal/Injury Collision,13700 97A AVE ,7,2012
6320,Fatal/Injury Collision,13700 60TH AVE ,7,2012
6321,Fatal/Injury Collision,8700 140TH ST ,7,2012
6322,Fatal/Injury Collision,12100 77TH AVE ,7,2012
6323,Fatal/Injury Collision,13700 96TH AVE ,7,2012
6324,Fatal/Injury Collision,7200 128TH ST ,7,2012
6325,Fatal/Injury Collision,12700 KING GEORGE BLVD,7,2012
6326,Fatal/Injury Collision,9600 KING GEORGE BLVD,7,2012
6327,Fatal/Injury Collision,13700 74TH AVE ,7,2012
6328,Fatal/Injury Collision,14400 CHARTWELL DR ,7,2012
6329,Fatal/Injury Collision,12500 75TH AVE ,7,2012
6330,Fatal/Injury Collision,13400 83A AVE ,7,2012
6331,Fatal/Injury Collision,12900 60TH AVE ,7,2012
6332,Fatal/Injury Collision,14300 71ST AVE ,7,2012
6333,Fatal/Injury Collision,8000 122A ST ,7,2012
6334,Fatal/Injury Collision,10200 124A ST ,7,2012
6335,Fatal/Injury Collision,12100  96TH AVE,7,2012
6336,Fatal/Injury Collision,8100 121A ST ,7,2012
6337,Fatal/Injury Collision,6800 134TH ST ,7,2012
6338,Fatal/Injury Collision,13400 98B AVE ,7,2012
6339,Fatal/Injury Collision,19200 70TH AVE ,7,2012
6340,Fatal/Injury Collision,13100 72B AVE ,7,2012
6341,Fatal/Injury Collision,12500 66TH AVE ,7,2012
6342,Fatal/Injury Collision,13300 OLD YALE RD,7,2012
6343,Fatal/Injury Collision,10000 148TH ST ,7,2012
6344,Fatal/Injury Collision,17400  16TH AVE,7,2012
6345,Fatal/Injury Collision,10000 123A ST ,7,2012
6346,Fatal/Injury Collision,3400 155TH ST ,7,2012
6347,Fatal/Injury Collision,184TH ST / 8TH AVE,7,2012
6348,Fatal/Injury Collision,140TH ST / 103RD AVE,7,2012
6349,Fatal/Injury Collision,134TH ST / 98TH AVE,7,2012
6350,Fatal/Injury Collision,96TH AVE / 128TH ST,7,2012
6351,Fatal/Injury Collision,150TH ST / 88TH AVE,7,2012
6352,Fatal/Injury Collision,148TH ST / 88TH AVE,7,2012
6353,Fatal/Injury Collision,91ST AVE / 124TH ST,7,2012
6354,Fatal/Injury Collision,92ND AVE / 152ND ST,7,2012
6355,Fatal/Injury Collision,151ST ST / 27A AVE,7,2012
6356,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,7,2012
6357,Fatal/Injury Collision,151A ST / SPENSER PL,7,2012
6358,Fatal/Injury Collision,132ND ST / 72ND AVE,7,2012
6359,Fatal/Injury Collision,100TH AVE / 148TH ST,7,2012
6360,Fatal/Injury Collision,100TH AVE / 148TH ST,7,2012
6361,Fatal/Injury Collision,88TH AVE / 152ND ST,7,2012
6362,Fatal/Injury Collision,111A AVE / 146TH ST,7,2012
6363,Fatal/Injury Collision,104TH AVE / 127TH ST,7,2012
6364,Fatal/Injury Collision,72ND AVE / 138TH ST,7,2012
6365,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,7,2012
6366,Fatal/Injury Collision,176TH ST / 96TH AVE,7,2012
6367,Fatal/Injury Collision,132ND ST / 88TH AVE,7,2012
6368,Fatal/Injury Collision,152ND ST / 66A AVE,7,2012
6369,Fatal/Injury Collision,176TH ST / 88TH AVE,7,2012
6370,Fatal/Injury Collision,130TH ST / 73RD AVE,7,2012
6371,Fatal/Injury Collision,SCOTT RD / 104TH AVE,7,2012
6372,Fatal/Injury Collision,192ND ST / 74TH AVE,7,2012
6373,Fatal/Injury Collision,HWY 99 / KING GEORGE BLVD ONRP,7,2012
6374,Fatal/Injury Collision,120TH ST / 98TH AVE,7,2012
6375,Fatal/Injury Collision,72ND AVE / 128TH ST,7,2012
6376,Fatal/Injury Collision,0TH AVE / 176TH ST,7,2012
6377,Fatal/Injury Collision,132ND ST / 78A AVE,7,2012
6378,Fatal/Injury Collision,188TH ST / 60TH AVE,7,2012
6379,Fatal/Injury Collision,WHALLEY BLVD / 102ND AVE,7,2012
6380,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,7,2012
6381,Fatal/Injury Collision,168TH ST / 96TH AVE,7,2012
6382,Fatal/Injury Collision,192ND ST / COLEBROOK RD,7,2012
6383,Fatal/Injury Collision,58TH AVE / 128TH ST,7,2012
6384,Fatal/Injury Collision,140TH ST / 80TH AVE,7,2012
6385,Fatal/Injury Collision,56TH AVE / 184TH ST,7,2012
6386,Fatal/Injury Collision,192ND ST / 54TH AVE,7,2012
6387,Fatal/Injury Collision,88TH AVE / FRASER HWY,7,2012
6388,Fatal/Injury Collision,KING GEORGE BLVD / 16TH AVE,7,2012
6389,Fatal/Injury Collision,16TH AVE / NORTH BLUFF RD,7,2012
6390,Fatal/Injury Collision,84TH AVE / 132ND ST,7,2012
6391,Fatal/Injury Collision,152ND ST / 56TH AVE,7,2012
6392,Fatal/Injury Collision,72ND AVE / 150TH ST,7,2012
6393,Fatal/Injury Collision,144TH ST / 64TH AVE,7,2012
6394,Fatal/Injury Collision,132ND ST / 88TH AVE,7,2012
6395,Fatal/Injury Collision,105TH AVE / 148TH ST,7,2012
6396,Fatal/Injury Collision,108TH AVE / 135A ST,7,2012
6397,Fatal/Injury Collision,152ND ST / FERGUSON DVRS,7,2012
6398,Fatal/Injury Collision,128TH ST / 80TH AVE,7,2012
6399,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,7,2012
6400,Fatal/Injury Collision,34TH AVE / 152ND ST,7,2012
6401,Fatal/Injury Collision,104TH AVE / 152ND ST,7,2012
6402,Fatal/Injury Collision,80TH AVE / 120A ST,7,2012
6403,Fatal/Injury Collision,168TH ST / FRASER HWY,7,2012
6404,Fatal/Injury Collision,84TH AVE / 150A ST,7,2012
6405,Fatal/Injury Collision,105TH AVE / UNIVERSITY DR,7,2012
6406,Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,7,2012
6407,Fatal/Injury Collision,100TH AVE / 152ND ST,7,2012
6408,Fatal/Injury Collision,60TH AVE / OLD MCLELLAN RD,7,2012
6409,Fatal/Injury Collision,156TH ST / 84TH AVE,7,2012
6410,Fatal/Injury Collision,84TH AVE / 158TH ST,7,2012
6411,Fatal/Injury Collision,192ND ST / 80TH AVE,7,2012
6412,Fatal/Injury Collision,152ND ST / 66TH AVE,7,2012
6413,Fatal/Injury Collision,172ND ST / 60TH AVE,7,2012
6414,Fatal/Injury Collision,KING GEORGE BLVD / 94A AVE,7,2012
6415,Fatal/Injury Collision,168TH ST / 64TH AVE,7,2012
6416,Fatal/Injury Collision,144TH ST / 72ND AVE,7,2012
6417,Fatal/Injury Collision,88TH AVE / 156TH ST,7,2012
6418,Fatal/Injury Collision,TURNING LANE / 64TH AVE,7,2012
6419,Fatal/Injury Collision,144TH ST / 70A AVE,7,2012
6420,Fatal/Injury Collision,KING GEORGE BLVD / 92ND AVE,7,2012
6421,Fatal/Injury Collision,KING GEORGE BLVD / 94A AVE,7,2012
6422,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,7,2012
6423,Fatal/Injury Collision,OLD YALE RD / SCOTT RD,7,2012
6424,Fatal/Injury Collision,88TH AVE / 160TH ST,7,2012
6425,Fatal/Injury Collision,152ND ST / 48TH AVE,7,2012
6426,Fatal/Injury Collision,176TH ST / 16TH AVE,7,2012
6427,Fatal/Injury Collision,70A AVE / KING GEORGE BLVD,7,2012
6428,Fatal/Injury Collision,88TH AVE / FRASER HWY,7,2012
6429,Fatal/Injury Collision,104TH AVE / 152ND ST,7,2012
6430,Fatal/Injury Collision,189A ST / 54A AVE,7,2012
6431,Fatal/Injury Collision,102ND AVE / 120TH ST,7,2012
6432,Fatal/Injury Collision,152ND ST / 86TH AVE,7,2012
6433,Fatal/Injury Collision,120TH ST / 94TH AVE,7,2012
6434,Fatal/Injury Collision,56TH AVE / 177B ST,7,2012
6435,Fatal/Injury Collision,MCBRIDE AVE / TARGET ST,7,2012
6436,Fatal/Injury Collision,64TH AVE / 176TH ST,7,2012
6437,Fatal/Injury Collision,KING GEORGE BLVD / 152ND ST,7,2012
6438,Fatal/Injury Collision,162ND ST / FRASER HWY,7,2012
6439,Fatal/Injury Collision,HALL RD / KING GEORGE BLVD,7,2012
6440,Fatal/Injury Collision,98TH AVE / 120TH ST,7,2012
6441,Fatal/Injury Collision,75TH AVE / 124TH ST,7,2012
6442,Fatal/Injury Collision,152ND ST / FRASER HWY,7,2012
6443,Fatal/Injury Collision,152ND ST / 64TH AVE,7,2012
6444,Fatal/Injury Collision,ELEVATOR RD / RIVER RD,7,2012
6445,Fatal/Injury Collision,64TH AVE / 176TH ST,7,2012
6446,Fatal/Injury Collision,56TH AVE / 192ND ST,7,2012
6447,Fatal/Injury Collision,152ND ST / 100TH AVE,7,2012
6448,Fatal/Injury Collision,82B AVE / 132A ST,7,2012
6449,Fatal/Injury Collision,184TH ST / FRASER HWY,7,2012
6450,Fatal/Injury Collision,55TH AVE / PRODUCTION BLVD,7,2012
6451,Fatal/Injury Collision,128TH ST / PRINCE CHARLES BLVD,7,2012
6452,Fatal/Injury Collision,166TH ST / FRASER HWY,7,2012
6453,Fatal/Injury Collision,SCOTT RD / 103A AVE,7,2012
6454,Fatal/Injury Collision,104TH AVE / 149TH ST,7,2012
6455,Fatal/Injury Collision,88TH AVE / 132ND ST,7,2012
6456,Fatal/Injury Collision,150TH ST / 72ND AVE,7,2012
6457,Fatal/Injury Collision,CROYDON DR / 160TH ST,7,2012
6458,Fatal/Injury Collision,75TH AVE / 121A ST,7,2012
6459,Fatal/Injury Collision,168TH ST / 88TH AVE,7,2012
6460,Fatal/Injury Collision,152ND ST / 96TH AVE,7,2012
6461,Fatal/Injury Collision,64TH AVE / 176TH ST,7,2012
6462,Fatal/Injury Collision,108A AVE / 148TH ST,7,2012
6463,Fatal/Injury Collision,148TH ST / 107TH AVE,7,2012
6464,Fatal/Injury Collision,128TH ST / 82ND AVE,7,2012
6465,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,7,2012
6466,Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,7,2012
6467,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,7,2012
6468,Fatal/Injury Collision,152ND ST / 24TH AVE,7,2012
6469,Fatal/Injury Collision,KING GEORGE BLVD / 98TH AVE,7,2012
6470,Fatal/Injury Collision,153RD ST / 101ST AVE,7,2012
6471,Fatal/Injury Collision,132ND ST / 105TH AVE,7,2012
6472,Fatal/Injury Collision,64TH AVE / 134A ST,7,2012
6473,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,7,2012
6474,Fatal/Injury Collision,132ND ST / KING GEORGE BLVD,7,2012
6475,Fatal/Injury Collision,152ND ST / 108TH AVE,7,2012
6476,Fatal/Injury Collision,106TH AVE / KING GEORGE BLVD,7,2012
6477,Fatal/Injury Collision,72ND AVE / 152ND ST,7,2012
6478,Fatal/Injury Collision,160TH ST / FRASER HWY,7,2012
6479,Fatal/Injury Collision,FRASER HWY / 166TH ST,7,2012
6480,Fatal/Injury Collision,100TH AVE / 150TH ST,7,2012
6481,Fatal/Injury Collision,80TH AVE / 132ND ST,7,2012
6482,Fatal/Injury Collision,179TH ST / DALY RD,7,2012
6483,Fatal/Injury Collision,111A AVE / WALLACE DR,7,2012
6484,Fatal/Injury Collision,140TH ST / 88TH AVE,7,2012
6485,Fatal/Injury Collision,156TH ST / 96TH AVE,7,2012
6486,Fatal/Injury Collision,76TH AVE / 146TH ST,7,2012
6487,Fatal/Injury Collision,148TH ST / 64TH AVE,7,2012
6488,Fatal/Injury Collision,192ND ST / 32ND AVE,7,2012
6489,Fatal/Injury Collision,162ND ST / FRASER HWY,7,2012
6490,Fatal/Injury Collision,176TH ST / 58A AVE,7,2012
6491,Fatal/Injury Collision,124TH ST / 80TH AVE,7,2012
6492,Fatal/Injury Collision,134TH ST / 77TH AVE,7,2012
6493,Fatal/Injury Collision,167A ST / 63RD AVE,7,2012
6494,Fatal/Injury Collision,84TH AVE / 120TH ST,7,2012
6495,Fatal/Injury Collision,143RD ST / 104TH AVE,7,2012
6496,Fatal/Injury Collision,152ND ST / FRASER HWY,7,2012
6497,Fatal/Injury Collision,152ND ST / 108TH AVE,7,2012
6498,Fatal/Injury Collision,160TH ST / 24TH AVE,7,2012
6499,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,7,2012
6500,Fatal/Injury Collision,140TH ST / 104TH AVE,7,2012
6501,Fatal/Injury Collision,72ND AVE / 120TH ST,7,2012
6502,Fatal/Injury Collision,68TH AVE / 134TH ST,7,2012
6503,Fatal/Injury Collision,192ND ST / 48TH AVE,7,2012
6504,Fatal/Injury Collision,103A AVE / SCOTT RD,7,2012
6505,Fatal/Injury Collision,96A AVE / 128TH ST,7,2012
6506,Fatal/Injury Collision,107A AVE / 136A ST,7,2012
6507,Fatal/Injury Collision,96TH AVE / FRASER HWY,7,2012
6508,Fatal/Injury Collision,196TH ST / 63A AVE,7,2012
6509,Fatal/Injury Collision,187TH ST / 64TH AVE,7,2012
6510,Fatal/Injury Collision,70TH AVE / 120TH ST,7,2012
6511,Fatal/Injury Collision,84TH AVE / 120TH ST,7,2012
6512,Fatal/Injury Collision,142A ST / 62A AVE,7,2012
6513,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,7,2012
6514,Fatal/Injury Collision,160TH ST / 93A AVE,7,2012
6515,Fatal/Injury Collision,80TH AVE / 130TH ST,7,2012
6516,Fatal/Injury Collision,148TH ST / 104TH AVE,7,2012
6517,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,7,2012
6518,Fatal/Injury Collision,108TH AVE / 140TH ST,7,2012
6519,Fatal/Injury Collision,62ND AVE / 134TH ST,7,2012
6520,Fatal/Injury Collision,62A AVE / 152ND ST,7,2012
6521,Fatal/Injury Collision,152ND ST / 102A AVE,7,2012
6522,Fatal/Injury Collision,80TH AVE / 122ND ST,7,2012
6523,Fatal/Injury Collision,176TH ST / 80TH AVE,7,2012
6524,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,7,2012
6525,Fatal/Injury Collision,120TH ST / 86TH AVE,7,2012
6526,Fatal/Injury Collision,164TH ST / FRASER HWY,7,2012
6527,Fatal/Injury Collision,176TH ST / FRASER HWY,7,2012
6528,Fatal/Injury Collision,64TH AVE / 184TH ST,7,2012
6529,Fatal/Injury Collision,100TH AVE / 140TH ST,7,2012
6530,Fatal/Injury Collision,188TH ST / FRASER HWY,7,2012
6531,Fatal/Injury Collision,105A AVE / KING GEORGE BLVD,7,2012
6532,Fatal/Injury Collision,192ND ST / 96TH AVE,7,2012
6533,Fatal/Injury Collision,77TH AVE / KING GEORGE BLVD,7,2012
6534,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,7,2012
6535,Fatal/Injury Collision,108TH AVE / 164TH ST,7,2012
6536,Fatal/Injury Collision,88TH AVE / 128TH ST,7,2012
6537,Fatal/Injury Collision,140TH ST / 64TH AVE,7,2012
6538,Fatal/Injury Collision,FRASER HWY / 88TH AVE,7,2012
6539,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,7,2012
6540,Fatal/Injury Collision,177B ST / 56TH AVE,7,2012
6541,Fatal/Injury Collision,148TH ST / 58TH AVE,7,2012
6542,Fatal/Injury Collision,152ND ST / 92ND AVE,7,2012
6543,Fatal/Injury Collision,120TH ST / 72ND AVE,7,2012
6544,Fatal/Injury Collision,130TH ST / 72ND AVE,7,2012
6545,Fatal/Injury Collision,MALL ACCESS / OLD YALE RD,7,2012
6546,Fatal/Injury Collision,168TH ST / BARNSTON DR W,7,2012
6547,Fatal/Injury Collision,188TH ST / 56TH AVE,7,2012
6548,Fatal/Injury Collision,177B ST / 60TH AVE,7,2012
6549,Fatal/Injury Collision,140TH ST / 88TH AVE,7,2012
6550,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,7,2012
6551,Fatal/Injury Collision,FRASER HWY / 168TH ST,7,2012
6552,Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,7,2012
6553,Fatal/Injury Collision,88TH AVE / 133A ST,7,2012
6554,Fatal/Injury Collision,86TH AVE / 152ND ST,7,2012
6555,Fatal/Injury Collision,132ND ST / 97TH AVE,7,2012
6556,Fatal/Injury Collision,FRASER HWY / 96TH AVE,7,2012
6557,Fatal/Injury Collision,104TH AVE / 152ND ST,7,2012
6558,Fatal/Injury Collision,128TH ST / 111TH AVE,7,2012
6559,Fatal/Injury Collision,72ND AVE / 128TH ST,7,2012
6560,Fatal/Injury Collision,64TH AVE / 152ND ST,7,2012
6561,Fatal/Injury Collision,88TH AVE / 176TH ST,7,2012
6562,Fatal/Injury Collision,177B ST / 57TH AVE,7,2012
6563,Fatal/Injury Collision,184TH ST / 56TH AVE,7,2012
6564,Fatal/Injury Collision,63RD AVE / 128TH ST,7,2012
6565,Fatal/Injury Collision,24TH AVE / 148TH ST,7,2012
6566,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,7,2012
