,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
3708,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,2,2016
3709,Fatal/Injury Collision,82ND AVE / 128TH ST,2,2016
3710,Fatal/Injury Collision,18800 68TH AVE,2,2016
3759,Fatal/Injury Collision,148TH ST / 108TH AVE,2,2016
3760,Fatal/Injury Collision,60TH AVE / 146TH ST,2,2016
3761,Fatal/Injury Collision,10100 KING GEORGE BLVD,2,2016
3762,Fatal/Injury Collision,96TH AVE / GREEN TIMBERS WAY,2,2016
3763,Fatal/Injury Collision,TANNERY RD OFRP / HWY 17,2,2016
3764,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2016
3765,Fatal/Injury Collision,128TH ST / 88TH AVE,2,2016
3766,Fatal/Injury Collision,128TH ST / 88TH AVE,2,2016
3767,Fatal/Injury Collision,66TH AVE / 121ST ST,2,2016
3768,Fatal/Injury Collision,17400 2ND AVE,2,2016
3822,Fatal/Injury Collision,64TH AVE / 176TH ST,2,2016
3823,Fatal/Injury Collision,132ND ST / 72ND AVE,2,2016
3824,Fatal/Injury Collision,10600 135A ST,2,2016
3825,Fatal/Injury Collision,96TH AVE / 140TH ST,2,2016
3826,Fatal/Injury Collision,132ND ST / 72ND AVE,2,2016
3827,Fatal/Injury Collision,152ND ST / 92ND AVE,2,2016
3828,Fatal/Injury Collision,88TH AVE / LAUDER DR,2,2016
3829,Fatal/Injury Collision,82ND AVE / 128TH ST,2,2016
3830,Fatal/Injury Collision,88TH AVE / QUEEN MARY BLVD,2,2016
3831,Fatal/Injury Collision,12600 27A AVE,2,2016
3832,Fatal/Injury Collision,10100 128TH ST,2,2016
3833,Fatal/Injury Collision,10000 SCOTT RD,2,2016
3834,Fatal/Injury Collision,17500 64TH AVE,2,2016
3835,Fatal/Injury Collision,6000 BLOCK 168TH ST,2,2016
3836,Fatal/Injury Collision,104A AVE / 173RD ST,2,2016
3837,Fatal/Injury Collision,64TH AVE / 152ND ST,2,2016
3838,Fatal/Injury Collision,13400 108TH AVE,2,2016
3896,Fatal/Injury Collision,64TH AVE / 130TH ST,2,2016
3897,Fatal/Injury Collision,128TH ST / 88TH AVE,2,2016
3898,Fatal/Injury Collision,FRASER HWY / 159TH ST,2,2016
3899,Fatal/Injury Collision,58TH AVE / 128TH ST,2,2016
3900,Fatal/Injury Collision,PRODUCTION BLVD / 54TH AVE,2,2016
3901,Fatal/Injury Collision,56TH AVE / 152ND ST,2,2016
3902,Fatal/Injury Collision,82ND AVE / 122A ST,2,2016
3903,Fatal/Injury Collision,9500 KING GEORGE BLVD,2,2016
3904,Fatal/Injury Collision,5000 152ND ST,2,2016
3905,Fatal/Injury Collision,15300 FRASER HWY,2,2016
3906,Fatal/Injury Collision,15500 40TH AVE,2,2016
3907,Fatal/Injury Collision,FRASER HWY / 159TH ST,2,2016
3908,Fatal/Injury Collision,15300 FRASER HWY,2,2016
3949,Fatal/Injury Collision,188TH ST / FRASER HWY,2,2016
3950,Fatal/Injury Collision,130TH ST / 88TH AVE,2,2016
3951,Fatal/Injury Collision,132ND ST / 96TH AVE,2,2016
3952,Fatal/Injury Collision,148TH ST / 24TH AVE,2,2016
3953,Fatal/Injury Collision,102ND AVE / WHALLEY BLVD,2,2016
3954,Fatal/Injury Collision,152ND ST / FRASER HWY,2,2016
3955,Fatal/Injury Collision,COLEBROOK RD / 131A ST,2,2016
3956,Fatal/Injury Collision,140TH ST / 96TH AVE,2,2016
3957,Fatal/Injury Collision,16TH AVE / MARTIN DR,2,2016
3958,Fatal/Injury Collision,14800 72ND AVE,2,2016
3959,Fatal/Injury Collision,144TH ST / 86A AVE,2,2016
3960,Fatal/Injury Collision,128TH ST / 72ND AVE,2,2016
3961,Fatal/Injury Collision,6500 KING GEORGE BLVD,2,2016
3962,Fatal/Injury Collision,6500 KING GEORGE BLVD,2,2016
4008,Fatal/Injury Collision,132ND ST / OLD YALE RD,3,2016
4009,Fatal/Injury Collision,81ST AVE / 152ND FRTG,3,2016
4010,Fatal/Injury Collision,132ND ST / 106TH AVE,3,2016
4011,Fatal/Injury Collision,13200 112TH AVE,3,2016
4012,Fatal/Injury Collision,13500 102ND AVE,3,2016
4013,Fatal/Injury Collision,84TH AVE / 144TH ST,3,2016
4014,Fatal/Injury Collision,13900 FRASER HWY,3,2016
4015,Fatal/Injury Collision,132ND ST / 58TH AVE,3,2016
4016,Fatal/Injury Collision,OCEAN PARK RD / 20TH AVE,3,2016
4017,Fatal/Injury Collision,8TH AVE OFRP / HWY 99,3,2016
4018,Fatal/Injury Collision,196TH ST / 64TH AVE,3,2016
4019,Fatal/Injury Collision,8000 157TH ST,3,2016
4020,Fatal/Injury Collision,19400 80TH AVE,3,2016
4021,Fatal/Injury Collision,13900 BLOCK FRASER HWY,3,2016
4069,Fatal/Injury Collision,152ND ST / 101ST AVE,3,2016
4070,Fatal/Injury Collision,128TH ST / 90TH AVE,3,2016
4071,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,3,2016
4072,Fatal/Injury Collision,7100 142ND ST,3,2016
4073,Fatal/Injury Collision,136TH ST / 59TH AVE,3,2016
4074,Fatal/Injury Collision,183A ST / 64TH AVE,3,2016
4075,Fatal/Injury Collision,FRASER HWY / 160TH ST,3,2016
4076,Fatal/Injury Collision,142ND ST / 84TH AVE,3,2016
4077,Fatal/Injury Collision,168TH ST / 56TH AVE,3,2016
4078,Fatal/Injury Collision,164TH ST / 104A AVE,3,2016
4079,Fatal/Injury Collision,10700 KING GEORGE BLVD,3,2016
4080,Fatal/Injury Collision,10100 SCOTT RD,3,2016
4081,Fatal/Injury Collision,12700 68TH AVE,3,2016
4082,Fatal/Injury Collision,13500 84TH AVE,3,2016
4083,Fatal/Injury Collision,7900 192ND ST,3,2016
4084,Fatal/Injury Collision,6200 152ND ST,3,2016
4085,Fatal/Injury Collision,176TH ST ONRP / TRANS CANADA HWY,3,2016
4086,Fatal/Injury Collision,184TH ST / 56TH AVE,3,2016
4087,Fatal/Injury Collision,138TH ST / 72ND AVE,3,2016
4088,Fatal/Injury Collision,WHALLEY BLVD / 103RD AVE,3,2016
4089,Fatal/Injury Collision,128TH ST / 108TH AVE,3,2016
4090,Fatal/Injury Collision,152ND ST / 56TH AVE,3,2016
4091,Fatal/Injury Collision,108TH AVE / 140TH ST,3,2016
4092,Fatal/Injury Collision,148TH ST / 96TH AVE,3,2016
4093,Fatal/Injury Collision,15400 32ND AVE,3,2016
4094,Fatal/Injury Collision,8400 140TH ST,3,2016
4145,Fatal/Injury Collision,FRASER HWY / 140TH ST,3,2016
4146,Fatal/Injury Collision,176TH ST / 64TH AVE,3,2016
4147,Fatal/Injury Collision,184TH ST / 60TH AVE,3,2016
4148,Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,3,2016
4149,Fatal/Injury Collision,104TH AVE / 136A ST,3,2016
4150,Fatal/Injury Collision,LANARK PL / QUEEN MARY BLVD,3,2016
4151,Fatal/Injury Collision,146TH ST / 84TH AVE,3,2016
4152,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2016
4153,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2016
4154,Fatal/Injury Collision,152ND ST / 28TH AVE,3,2016
4155,Fatal/Injury Collision,100TH AVE / 140TH ST,3,2016
4156,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,3,2016
4157,Fatal/Injury Collision,50TH AVE / 168TH ST,3,2016
4158,Fatal/Injury Collision,140TH ST / 84TH AVE,3,2016
4159,Fatal/Injury Collision,131ST ST / 88TH AVE,3,2016
4201,Fatal/Injury Collision,152ND ST / 56TH AVE,3,2016
4202,Fatal/Injury Collision,FRASER HWY / 68TH AVE,3,2016
4203,Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,3,2016
4204,Fatal/Injury Collision,152ND ST / 72ND AVE,3,2016
4205,Fatal/Injury Collision,124TH ST / 72ND AVE,3,2016
4206,Fatal/Injury Collision,152ND ST / FRASER HWY,3,2016
4207,Fatal/Injury Collision,160TH ST / 88TH AVE,3,2016
4208,Fatal/Injury Collision,144TH ST / HYLAND RD,3,2016
4209,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2016
4210,Fatal/Injury Collision,8400 148A ST,3,2016
4211,Fatal/Injury Collision,7000 125A ST,3,2016
4212,Fatal/Injury Collision,128TH ST / 67A AVE,3,2016
4213,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2016
4214,Fatal/Injury Collision,123RD ST / 68A AVE,3,2016
4215,Fatal/Injury Collision,12300 PATTULLO PL,3,2016
4216,Fatal/Injury Collision,15300 FRASER HWY,3,2016
4217,Fatal/Injury Collision,7800 120TH ST,3,2016
4218,Fatal/Injury Collision,6200 175A ST,3,2016
4219,Fatal/Injury Collision,15100 56TH AVE,3,2016
4274,Fatal/Injury Collision,72ND AVE / 123RD ST,3,2016
4275,Fatal/Injury Collision,2700 158TH ST,3,2016
4276,Fatal/Injury Collision,6600 128B ST,3,2016
4277,Fatal/Injury Collision,19400 88TH AVE,3,2016
4278,Fatal/Injury Collision,140TH ST / 88TH AVE,3,2016
4279,Fatal/Injury Collision,168TH ST / 84TH AVE,3,2016
4280,Fatal/Injury Collision,84TH AVE / 168A ST,3,2016
4281,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,3,2016
4282,Fatal/Injury Collision,128TH ST / 64TH AVE,3,2016
4283,Fatal/Injury Collision,14300 104TH AVE,3,2016
4327,Fatal/Injury Collision,88TH AVE / 130TH ST,3,2016
4328,Fatal/Injury Collision,FRASER HWY / 152ND ST,3,2016
4329,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,3,2016
4330,Fatal/Injury Collision,144TH ST / 72ND AVE,3,2016
4331,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,3,2016
4332,Fatal/Injury Collision,71A AVE / 136B ST,3,2016
4333,Fatal/Injury Collision,103RD AVE / 140TH ST,3,2016
4334,Fatal/Injury Collision,102A AVE / 150TH ST,3,2016
4395,Fatal/Injury Collision,152ND ST / 64TH AVE,3,2016
4396,Fatal/Injury Collision,12200 96TH AVE,3,2016
4397,Fatal/Injury Collision,56TH AVE / 152ND ST,3,2016
4398,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,3,2016
4399,Fatal/Injury Collision,HWY 17 / 130TH ST,3,2016
4400,Fatal/Injury Collision,91A AVE / 152ND ST,3,2016
4401,Fatal/Injury Collision,64TH AVE / 132ND ST,3,2016
4402,Fatal/Injury Collision,140TH ST / 72ND AVE,3,2016
4403,Fatal/Injury Collision,64TH AVE / 176TH ST,3,2016
4404,Fatal/Injury Collision,12500 110TH AVE,3,2016
4405,Fatal/Injury Collision,13300 COMBER WAY,3,2016
4406,Fatal/Injury Collision,15400 91ST AVE,3,2016
4407,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,3,2016
4408,Fatal/Injury Collision,140TH ST / 82ND AVE,3,2016
4409,Fatal/Injury Collision,192ND ST / 32ND AVE,3,2016
4410,Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,3,2016
4411,Fatal/Injury Collision,15200 36TH AVE,3,2016
4463,Fatal/Injury Collision,110TH AVE / 125TH ST,3,2016
4464,Fatal/Injury Collision,70A AVE / 150TH ST,3,2016
4465,Fatal/Injury Collision,104TH AVE / 150TH ST,3,2016
4466,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,3,2016
4467,Fatal/Injury Collision,57TH AVE / 149A ST,3,2016
4468,Fatal/Injury Collision,8200 141A ST,3,2016
4469,Fatal/Injury Collision,9500 152ND ST,3,2016
4470,Fatal/Injury Collision,12700 61A AVE,3,2016
4471,Fatal/Injury Collision,168TH ST / 56TH AVE,3,2016
4472,Fatal/Injury Collision,32ND AVE / 152ND ST,3,2016
4473,Fatal/Injury Collision,144TH ST / FRASER HWY,3,2016
4474,Fatal/Injury Collision,32ND AVE / 144TH ST,3,2016
4475,Fatal/Injury Collision,150TH ST / 104TH AVE,3,2016
4476,Fatal/Injury Collision,176TH ST / GOLDEN EARS WAY,3,2016
4477,Fatal/Injury Collision,104TH AVE / 148TH ST,3,2016
4478,Fatal/Injury Collision,6700 192ND ST,3,2016
4479,Fatal/Injury Collision,12600 80TH AVE,3,2016
4519,Fatal/Injury Collision,144TH ST / CRESCENT RD,3,2016
4520,Fatal/Injury Collision,102ND AVE / UNIVERSITY DR,3,2016
4521,Fatal/Injury Collision,32ND AVE / 164TH ST,3,2016
4522,Fatal/Injury Collision,190TH ST / 96TH AVE,3,2016
4523,Fatal/Injury Collision,108TH AVE / 143RD ST,3,2016
4524,Fatal/Injury Collision,HWY 17 / 104TH AVE,3,2016
4525,Fatal/Injury Collision,144TH ST / HYLAND RD,3,2016
4526,Fatal/Injury Collision,11300 133A ST,3,2016
4527,Fatal/Injury Collision,9400 BLOCK KING GEORGE BLVD,3,2016
4528,Fatal/Injury Collision,17400 57TH AVE,3,2016
4529,Fatal/Injury Collision,13700 72ND AVE,3,2016
4530,Fatal/Injury Collision,18200 57A AVE,3,2016
4531,Fatal/Injury Collision,176TH ST / FRASER HWY,3,2016
4532,Fatal/Injury Collision,64TH AVE / 132ND ST,3,2016
4533,Fatal/Injury Collision,128TH ST / 84TH AVE,3,2016
4534,Fatal/Injury Collision,HWY 17 / 104TH AVE,3,2016
4535,Fatal/Injury Collision,124TH ST OFRP / HWY 17,3,2016
4536,Fatal/Injury Collision,9900 BARNSTON DR E,3,2016
4537,Fatal/Injury Collision,9700 188TH ST,3,2016
4538,Fatal/Injury Collision,9900 BARNSTON DR E,3,2016
4605,Fatal/Injury Collision,72ND AVE / 132ND ST,3,2016
4606,Fatal/Injury Collision,176TH ST / 32ND AVE,3,2016
4607,Fatal/Injury Collision,176TH ST / FRASER HWY,3,2016
4608,Fatal/Injury Collision,168TH ST / 104TH AVE,3,2016
4609,Fatal/Injury Collision,12200 KING GEORGE BLVD,3,2016
4610,Fatal/Injury Collision,148TH ST / 76TH AVE,3,2016
4611,Fatal/Injury Collision,152ND ST / COLEBROOK RD,3,2016
4612,Fatal/Injury Collision,126TH ST / 88TH AVE,3,2016
4613,Fatal/Injury Collision,72ND AVE / 124TH ST,3,2016
4614,Fatal/Injury Collision,64TH AVE / 188TH ST,3,2016
4615,Fatal/Injury Collision,168TH ST / 104TH AVE,3,2016
4616,Fatal/Injury Collision,1700 152ND ST,3,2016
4617,Fatal/Injury Collision,64TH AVE / 142ND ST,3,2016
4618,Fatal/Injury Collision,124TH ST / 80TH AVE,3,2016
4619,Fatal/Injury Collision,152ND ST / 105TH AVE,3,2016
4620,Fatal/Injury Collision,KING RD / 116A AVE,3,2016
4621,Fatal/Injury Collision,84TH AVE / 143A ST,3,2016
4622,Fatal/Injury Collision,104TH AVE / 142ND ST,3,2016
4623,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,3,2016
4624,Fatal/Injury Collision,104TH AVE / 154TH ST,3,2016
4625,Fatal/Injury Collision,72A AVE / 137TH ST,3,2016
4626,Fatal/Injury Collision,72ND AVE / 184TH ST,3,2016
4627,Fatal/Injury Collision,68A AVE / 189TH ST,3,2016
4628,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,3,2016
4629,Fatal/Injury Collision,13100 88TH AVE,3,2016
4630,Fatal/Injury Collision,17900 GOLDEN EARS WAY,3,2016
4631,Fatal/Injury Collision,8200 152ND ST,3,2016
4685,Fatal/Injury Collision,190TH ST / 96TH AVE,3,2016
4686,Fatal/Injury Collision,KING GEORGE BLVD / 58TH AVE,3,2016
4687,Fatal/Injury Collision,KING GEORGE BLVD / 128TH ST,3,2016
4688,Fatal/Injury Collision,64TH AVE / 148TH ST,3,2016
4689,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,3,2016
4690,Fatal/Injury Collision,64TH AVE / 152ND ST,3,2016
4691,Fatal/Injury Collision,152ND ST / 84TH AVE,3,2016
4692,Fatal/Injury Collision,128TH ST / 24TH AVE,3,2016
4693,Fatal/Injury Collision,14900 92A AVE,3,2016
4694,Fatal/Injury Collision,1700 148TH ST,3,2016
4695,Fatal/Injury Collision,9200 148A ST,3,2016
4696,Fatal/Injury Collision,13400 BLOCK 16TH AVE,3,2016
4697,Fatal/Injury Collision,56TH AVE / 176TH ST,3,2016
4698,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,3,2016
4699,Fatal/Injury Collision,128TH ST / 88TH AVE,3,2016
4700,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,3,2016
4701,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,3,2016
4702,Fatal/Injury Collision,FRASER HWY / 148TH ST,3,2016
4703,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,3,2016
4704,Fatal/Injury Collision,15200 TRANS CANADA HWY,3,2016
4705,Fatal/Injury Collision,14300 88TH AVE,3,2016
4706,Fatal/Injury Collision,14600 60TH AVE,3,2016
4765,Fatal/Injury Collision,192ND ST / 69A AVE,3,2016
4766,Fatal/Injury Collision,56TH AVE / 148TH ST,3,2016
4767,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,3,2016
4768,Fatal/Injury Collision,127TH ST / 62ND AVE,3,2016
4769,Fatal/Injury Collision,140TH ST / 78A AVE,3,2016
4770,Fatal/Injury Collision,72ND AVE / 128TH ST,3,2016
4771,Fatal/Injury Collision,15300 101ST AVE,3,2016
4772,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2016
4773,Fatal/Injury Collision,88TH AVE / NORDEL WAY,3,2016
4774,Fatal/Injury Collision,152ND ST / 88TH AVE,3,2016
4775,Fatal/Injury Collision,152ND ST / 105TH AVE,3,2016
4776,Fatal/Injury Collision,75TH AVE / 123RD ST,3,2016
4777,Fatal/Injury Collision,24TH AVE / 184TH ST,3,2016
4778,Fatal/Injury Collision,8300 128TH ST,3,2016
4831,Fatal/Injury Collision,96TH AVE / 162A ST,3,2016
4832,Fatal/Injury Collision,164TH ST / 28TH AVE,3,2016
4833,Fatal/Injury Collision,160TH ST / 88TH AVE,3,2016
4834,Fatal/Injury Collision,88TH AVE / 192ND ST,3,2016
4835,Fatal/Injury Collision,9100 BLOCK 148TH ST,3,2016
4836,Fatal/Injury Collision,10200 BLOCK SCOTT RD,3,2016
4837,Fatal/Injury Collision,FRASER HWY / 96TH AVE,3,2016
4838,Fatal/Injury Collision,84TH AVE / 129TH ST,3,2016
4839,Fatal/Injury Collision,88TH AVE / FRASER HWY,3,2016
4840,Fatal/Injury Collision,190TH ST / 60B AVE,3,2016
4841,Fatal/Injury Collision,18TH AVE / 152ND ST,3,2016
4842,Fatal/Injury Collision,132ND ST / 88TH AVE,3,2016
4843,Fatal/Injury Collision,3300 CANTERBURY DR,3,2016
4844,Fatal/Injury Collision,14300 75A AVE,3,2016
4845,Fatal/Injury Collision,18TH AVE / 152ND ST,3,2016
4901,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,3,2016
4902,Fatal/Injury Collision,132ND ST / 80TH AVE,3,2016
4903,Fatal/Injury Collision,132ND ST / 72ND AVE,3,2016
4904,Fatal/Injury Collision,98B AVE / KING GEORGE BLVD,3,2016
4905,Fatal/Injury Collision,176TH ST / 64TH AVE,3,2016
4906,Fatal/Injury Collision,17700 TRIGGS RD,3,2016
4907,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,3,2016
4908,Fatal/Injury Collision,176TH ST / 16TH AVE,3,2016
4909,Fatal/Injury Collision,188TH ST / FRASER HWY,3,2016
4910,Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,3,2016
4911,Fatal/Injury Collision,140TH ST / 88TH AVE,3,2016
4912,Fatal/Injury Collision,11800 PATTULLO BRDG,3,2016
4913,Fatal/Injury Collision,176TH ST / 64TH AVE,3,2016
4914,Fatal/Injury Collision,100A AVE / 140TH ST,3,2016
4915,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,3,2016
4916,Fatal/Injury Collision,121A ST / 75TH AVE,3,2016
4917,Fatal/Injury Collision,137TH ST / 72A AVE,3,2016
4918,Fatal/Injury Collision,7300 143RD ST,3,2016
4919,Fatal/Injury Collision,13300 115TH AVE,3,2016
4920,Fatal/Injury Collision,8200 132ND ST,3,2016
4921,Fatal/Injury Collision,14000 BLOCK 60TH AVE,3,2016
4999,Fatal/Injury Collision,56TH AVE / 176TH ST,3,2016
5000,Fatal/Injury Collision,108TH AVE / 140TH ST,3,2016
5001,Fatal/Injury Collision,88TH AVE / 144TH ST,3,2016
5002,Fatal/Injury Collision,FRASER HWY / 88TH AVE,3,2016
5003,Fatal/Injury Collision,FRASER HWY / 88TH AVE,3,2016
5004,Fatal/Injury Collision,176TH ST / 32ND AVE,3,2016
5005,Fatal/Injury Collision,100TH AVE / OLD YALE RD,3,2016
5006,Fatal/Injury Collision,134TH ST / 66A AVE,3,2016
5007,Fatal/Injury Collision,13400 90TH AVE,3,2016
5008,Fatal/Injury Collision,15000 RAVEN PL,3,2016
5009,Fatal/Injury Collision,6200 132ND ST,3,2016
5010,Fatal/Injury Collision,68TH AVE / 130TH ST,3,2016
5011,Fatal/Injury Collision,156TH ST / 20TH AVE,3,2016
5012,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,3,2016
5013,Fatal/Injury Collision,100TH AVE / 156TH ST,3,2016
5014,Fatal/Injury Collision,12500 110TH AVE,3,2016
5050,Fatal/Injury Collision,74TH AVE / 138TH ST,3,2016
5051,Fatal/Injury Collision,11800 98TH AVE,3,2016
5052,Fatal/Injury Collision,72ND AVE / 128TH ST,3,2016
5053,Fatal/Injury Collision,SCOTT RD / OLD YALE RD,3,2016
5054,Fatal/Injury Collision,148TH ST / 108TH AVE,3,2016
5055,Fatal/Injury Collision,153A ST / 29TH AVE,3,2016
5056,Fatal/Injury Collision,96TH AVE / 140TH ST,3,2016
5057,Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,3,2016
5058,Fatal/Injury Collision,2400 152ND ST,3,2016
5059,Fatal/Injury Collision,6000 132ND ST,3,2016
5060,Fatal/Injury Collision,CROYDON DR / 24TH AVE,3,2016
5061,Fatal/Injury Collision,64TH AVE / FRASER HWY,3,2016
5106,Fatal/Injury Collision,108TH AVE / CITY PKWY,3,2016
5107,Fatal/Injury Collision,192ND ST / 73RD AVE,3,2016
5108,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,3,2016
5109,Fatal/Injury Collision,148TH ST / 108TH AVE,3,2016
5110,Fatal/Injury Collision,104TH AVE / 144TH ST,3,2016
5111,Fatal/Injury Collision,134TH ST / 96TH AVE,3,2016
5112,Fatal/Injury Collision,152ND ST OFRP / HWY 99,3,2016
5113,Fatal/Injury Collision,32ND AVE / 192ND ST,3,2016
5114,Fatal/Injury Collision,HWY 17 / 104TH AVE ONRP,3,2016
5115,Fatal/Injury Collision,17800 BLOCK 56TH AVE,3,2016
5116,Fatal/Injury Collision,152ND ST OFRP / HWY 99,3,2016
5117,Fatal/Injury Collision,128TH ST / 88TH AVE,3,2016
5118,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,3,2016
5119,Fatal/Injury Collision,122B ST / 92ND AVE,3,2016
5120,Fatal/Injury Collision,KING GEORGE BLVD / 112TH AVE,3,2016
5121,Fatal/Injury Collision,2100 KING GEORGE BLVD,3,2016
5122,Fatal/Injury Collision,192ND ST / 73RD AVE,3,2016
5164,Fatal/Injury Collision,176TH ST / 56TH AVE,3,2016
5165,Fatal/Injury Collision,8200 152ND ST,3,2016
5166,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,3,2016
5167,Fatal/Injury Collision,68TH AVE / 144TH ST,3,2016
5168,Fatal/Injury Collision,128TH ST / 68TH AVE,3,2016
5169,Fatal/Injury Collision,5800 177B ST,3,2016
5170,Fatal/Injury Collision,11000 168TH ST,3,2016
5171,Fatal/Injury Collision,80TH AVE / HARVIE RD,3,2016
5172,Fatal/Injury Collision,24TH AVE / 160TH ST,3,2016
5173,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,3,2016
5174,Fatal/Injury Collision,128TH ST / 84TH AVE,3,2016
5175,Fatal/Injury Collision,148TH ST / 100TH AVE,3,2016
5176,Fatal/Injury Collision,121A ST / 84A AVE,3,2016
5216,Fatal/Injury Collision,WHALLEY BLVD / GROSVENOR RD,3,2016
5217,Fatal/Injury Collision,64TH AVE / 176TH ST,3,2016
5218,Fatal/Injury Collision,133A ST / 96TH AVE,3,2016
5219,Fatal/Injury Collision,6300 152ND ST,3,2016
5220,Fatal/Injury Collision,128TH ST / 64TH AVE,3,2016
5221,Fatal/Injury Collision,108TH AVE / 144TH ST,3,2016
5222,Fatal/Injury Collision,176TH ST / 57TH AVE,3,2016
5223,Fatal/Injury Collision,152ND ST / 96TH AVE,3,2016
5224,Fatal/Injury Collision,17200 64TH AVE,3,2016
5225,Fatal/Injury Collision,12000 64TH AVE,3,2016
5226,Fatal/Injury Collision,13600 102ND AVE,3,2016
5227,Fatal/Injury Collision,1900 152ND ST,3,2016
5281,Fatal/Injury Collision,98TH AVE / 152ND ST,3,2016
5282,Fatal/Injury Collision,FRASER HWY / 96TH AVE,3,2016
5283,Fatal/Injury Collision,92ND AVE / 126TH ST,3,2016
5284,Fatal/Injury Collision,KING GEORGE BLVD / 112TH AVE,3,2016
5285,Fatal/Injury Collision,144TH ST / 66TH AVE,3,2016
5286,Fatal/Injury Collision,64TH AVE / 168TH ST,3,2016
5287,Fatal/Injury Collision,188TH ST / FRASER HWY,3,2016
5288,Fatal/Injury Collision,6600 BLOCK 184TH ST,3,2016
5289,Fatal/Injury Collision,4200 192ND ST,3,2016
5290,Fatal/Injury Collision,148TH ST / 76TH AVE,3,2016
5291,Fatal/Injury Collision,HWY 99 / 16TH AVE OFRP,3,2016
5292,Fatal/Injury Collision,KING GEORGE BLVD / BOLIVAR CRES,3,2016
5293,Fatal/Injury Collision,12500 110TH AVE,3,2016
5294,Fatal/Injury Collision,7100 138TH ST,3,2016
5342,Fatal/Injury Collision,152ND ST / 84TH AVE,3,2016
5343,Fatal/Injury Collision,104TH AVE / HWY 17,3,2016
5344,Fatal/Injury Collision,160TH ST / 80TH AVE,3,2016
5345,Fatal/Injury Collision,128TH ST / 96TH AVE,3,2016
5346,Fatal/Injury Collision,156TH ST / 20TH AVE,3,2016
5347,Fatal/Injury Collision,88TH AVE / 176TH ST,3,2016
5348,Fatal/Injury Collision,FRASER HWY / 96TH AVE,3,2016
5349,Fatal/Injury Collision,104TH AVE / 139TH ST,3,2016
5350,Fatal/Injury Collision,PRINCE CHARLES BLVD / 92ND AVE,3,2016
5351,Fatal/Injury Collision,104TH AVE / 132ND ST,3,2016
5352,Fatal/Injury Collision,108TH AVE / 144TH ST,3,2016
5353,Fatal/Injury Collision,140TH ST / 24TH AVE,3,2016
5354,Fatal/Injury Collision,76TH AVE / 135TH ST,3,2016
5355,Fatal/Injury Collision,176TH ST OFRP / TRANS CANADA HWY,3,2016
5356,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,3,2016
5357,Fatal/Injury Collision,105A AVE / KING GEORGE BLVD,3,2016
5358,Fatal/Injury Collision,KING GEORGE BLVD / FRASER HWY,3,2016
5406,Fatal/Injury Collision,60TH AVE / 152ND ST,3,2016
5407,Fatal/Injury Collision,104TH AVE / HWY 17,3,2016
5408,Fatal/Injury Collision,72ND AVE / 192ND ST,3,2016
5409,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,3,2016
5410,Fatal/Injury Collision,7300 147A ST,3,2016
5411,Fatal/Injury Collision,72ND AVE / 137TH ST,3,2016
5412,Fatal/Injury Collision,58B AVE / 133RD ST,3,2016
5413,Fatal/Injury Collision,FRASER HWY / 176TH ST,3,2016
