,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
13690,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,8,2015
13693,Fatal/Injury Collision,2700 MCBRIDE AVE,8,2015
13695,Fatal/Injury Collision,5500 176TH ST,8,2015
13706,Fatal/Injury Collision,10100 KING GEORGE BLVD,8,2015
13717,Fatal/Injury Collision,13100 76TH AVE,8,2015
13731,Fatal/Injury Collision,19500 FRASER HWY,8,2015
13732,Fatal/Injury Collision,76TH AVE / 130TH ST,8,2015
13733,Fatal/Injury Collision,72ND AVE / 144TH ST,8,2015
13734,Fatal/Injury Collision,72ND AVE / 144TH ST,8,2015
13735,Fatal/Injury Collision,148TH ST / 56TH AVE,8,2015
13736,Fatal/Injury Collision,144TH ST / 56TH AVE,8,2015
13738,Fatal/Injury Collision,188TH ST / 68TH AVE,8,2015
13739,Fatal/Injury Collision,144TH ST / 72ND AVE,8,2015
13740,Fatal/Injury Collision,128TH ST / 80TH AVE,8,2015
13741,Fatal/Injury Collision,128TH ST / 85TH AVE,8,2015
13742,Fatal/Injury Collision,HOLT RD / 88TH AVE,8,2015
13743,Fatal/Injury Collision,TANNERY RD OFRP / HWY 17,8,2015
13744,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,8,2015
13745,Fatal/Injury Collision,104TH AVE / UNIVERSITY DR,8,2015
13749,Fatal/Injury Collision,3000 152ND ST,8,2015
13756,Fatal/Injury Collision,8100 153RD ST,8,2015
13759,Fatal/Injury Collision,8500 120TH ST,8,2015
13778,Fatal/Injury Collision,12000 NORDEL WAY,8,2015
13796,Fatal/Injury Collision,14800 74A AVE,8,2015
13801,Fatal/Injury Collision,72ND AVE / 134TH ST,8,2015
13802,Fatal/Injury Collision,56TH AVE / 144TH ST,8,2015
13803,Fatal/Injury Collision,102A AVE / 152ND ST,8,2015
13804,Fatal/Injury Collision,160TH ST / 24TH AVE,8,2015
13805,Fatal/Injury Collision,138TH ST / 74TH AVE,8,2015
13806,Fatal/Injury Collision,144TH ST / 82A AVE,8,2015
13807,Fatal/Injury Collision,146TH ST / 88TH AVE,8,2015
13809,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,8,2015
13832,Fatal/Injury Collision,11800 PATTULLO BRDG,8,2015
13855,Fatal/Injury Collision,18600 FRASER HWY,8,2015
13857,Fatal/Injury Collision,19000 28TH AVE,8,2015
13861,Fatal/Injury Collision,68TH AVE / 122A ST,8,2015
13862,Fatal/Injury Collision,73A AVE / 124TH ST,8,2015
13863,Fatal/Injury Collision,86TH AVE / 132ND ST,8,2015
13864,Fatal/Injury Collision,68TH AVE / 132ND ST,8,2015
13865,Fatal/Injury Collision,104TH AVE / 139TH ST,8,2015
13866,Fatal/Injury Collision,108TH AVE / 140TH ST,8,2015
13867,Fatal/Injury Collision,108TH AVE / 140TH ST,8,2015
13868,Fatal/Injury Collision,82ND AVE / 162A ST,8,2015
13869,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,8,2015
13870,Fatal/Injury Collision,153A ST / 56TH AVE,8,2015
13871,Fatal/Injury Collision,152ND ST / 72ND AVE,8,2015
13872,Fatal/Injury Collision,151ST ST / 88TH AVE,8,2015
13873,Fatal/Injury Collision,152ND ST / 92ND AVE,8,2015
13874,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,8,2015
13875,Fatal/Injury Collision,105TH AVE / WHALLEY BLVD,8,2015
13909,Fatal/Injury Collision,17900 BLOCK 96TH AVE,8,2015
13912,Fatal/Injury Collision,72ND AVE / 120TH ST,8,2015
13913,Fatal/Injury Collision,59TH AVE / 120TH ST,8,2015
13914,Fatal/Injury Collision,88TH AVE / 132ND ST,8,2015
13915,Fatal/Injury Collision,100TH AVE / 158TH ST,8,2015
13917,Fatal/Injury Collision,80TH AVE / 176TH ST,8,2015
13918,Fatal/Injury Collision,64TH AVE / 176TH ST,8,2015
13921,Fatal/Injury Collision,176TH ST / 92ND AVE,8,2015
13922,Fatal/Injury Collision,120TH ST / 95A AVE,8,2015
13924,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,8,2015
13925,Fatal/Injury Collision,99TH AVE / 120TH ST,8,2015
13944,Fatal/Injury Collision,11100 143A ST,8,2015
13957,Fatal/Injury Collision,14900 CANARY DR,8,2015
13959,Fatal/Injury Collision,14900 105TH AVE,8,2015
13977,Fatal/Injury Collision,156TH ST / 104TH AVE,8,2015
13979,Fatal/Injury Collision,102ND AVE / 146TH ST,8,2015
13980,Fatal/Injury Collision,GUILDFORD DR / 152ND ST,8,2015
13981,Fatal/Injury Collision,64TH AVE / 168TH ST,8,2015
13982,Fatal/Injury Collision,123RD ST / 77A AVE,8,2015
13983,Fatal/Injury Collision,140TH ST / 84TH AVE,8,2015
13994,Fatal/Injury Collision,7600 148TH ST,8,2015
14011,Fatal/Injury Collision,13300 103A AVE,8,2015
14012,Fatal/Injury Collision,13300 103A AVE,8,2015
14019,Fatal/Injury Collision,14600 16TH AVE,8,2015
14033,Fatal/Injury Collision,104A AVE / 154TH ST,8,2015
14034,Fatal/Injury Collision,ROSEMARY HEIGHTS CRES / 34TH AVE,8,2015
14035,Fatal/Injury Collision,64TH AVE / CLAYTONWOOD GT,8,2015
14037,Fatal/Injury Collision,88TH AVE / MALL ACCESS,8,2015
14067,Fatal/Injury Collision,16500 FRASER HWY,8,2015
14078,Fatal/Injury Collision,68TH AVE / 132ND ST,8,2015
14079,Fatal/Injury Collision,80TH AVE / 140TH ST,8,2015
14080,Fatal/Injury Collision,104TH AVE / 160TH ST,8,2015
14081,Fatal/Injury Collision,120TH ST / 68TH AVE,8,2015
14082,Fatal/Injury Collision,128TH ST / 82ND AVE,8,2015
14083,Fatal/Injury Collision,120TH ST / 96TH AVE,8,2015
14084,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,8,2015
14085,Fatal/Injury Collision,120TH ST / MALL ACCESS,8,2015
14087,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,8,2015
14105,Fatal/Injury Collision,8300 143RD ST,8,2015
14117,Fatal/Injury Collision,10800 166TH ST,8,2015
14132,Fatal/Injury Collision,15400 33A AVE,8,2015
14138,Fatal/Injury Collision,18500 53RD AVE,8,2015
14140,Fatal/Injury Collision,104TH AVE / 128TH ST,8,2015
14142,Fatal/Injury Collision,92ND AVE / 138TH ST,8,2015
14147,Fatal/Injury Collision,152ND ST / FRASER HWY,8,2015
14148,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,8,2015
14149,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,8,2015
14150,Fatal/Injury Collision,100 176TH ST,8,2015
14174,Fatal/Injury Collision,10100 KING GEORGE BLVD,8,2015
14193,Fatal/Injury Collision,13400 112TH AVE,8,2015
14200,Fatal/Injury Collision,15000 20TH AVE,8,2015
14203,Fatal/Injury Collision,16500 16TH AVE,8,2015
14206,Fatal/Injury Collision,18600 52ND AVE,8,2015
14210,Fatal/Injury Collision,152ND ST / 104TH AVE,8,2015
14211,Fatal/Injury Collision,HWY 10 / 120TH ST,8,2015
14212,Fatal/Injury Collision,80TH AVE / 120TH ST,8,2015
14213,Fatal/Injury Collision,CRESCENT RD / 130TH ST,8,2015
14217,Fatal/Injury Collision,152ND ST / 32ND AVE,8,2015
14218,Fatal/Injury Collision,140TH ST / 72ND AVE,8,2015
14219,Fatal/Injury Collision,195TH ST / 96TH AVE,8,2015
14220,Fatal/Injury Collision,24TH AVE / CROYDON DR,8,2015
14221,Fatal/Injury Collision,32A AVE / KING GEORGE BLVD,8,2015
14222,Fatal/Injury Collision,81ST AVE / KING GEORGE BLVD,8,2015
14223,Fatal/Injury Collision,56TH AVE / PANORAMA DR,8,2015
14224,Fatal/Injury Collision,56TH AVE / PANORAMA DR,8,2015
14225,Fatal/Injury Collision,HWY 17 / TANNERY RD ONRP,8,2015
14232,Fatal/Injury Collision,6700 144TH ST,8,2015
14234,Fatal/Injury Collision,7000 120TH ST,8,2015
14241,Fatal/Injury Collision,8400 163RD ST,8,2015
14251,Fatal/Injury Collision,10700 GUILDFORD DR,8,2015
14253,Fatal/Injury Collision,12100 99TH AVE,8,2015
14254,Fatal/Injury Collision,12100 99TH AVE,8,2015
14256,Fatal/Injury Collision,12400 KING GEORGE BLVD,8,2015
14276,Fatal/Injury Collision,15300 24TH AVE,8,2015
14282,Fatal/Injury Collision,19300 LANGLEY BPS,8,2015
14286,Fatal/Injury Collision,108TH AVE / 132ND ST,8,2015
14288,Fatal/Injury Collision,108TH AVE / 144TH ST,8,2015
14289,Fatal/Injury Collision,104TH AVE / 154TH ST,8,2015
14290,Fatal/Injury Collision,168TH ST / 60TH AVE,8,2015
14291,Fatal/Injury Collision,144TH ST / 67A AVE,8,2015
14292,Fatal/Injury Collision,192ND ST / 72ND AVE,8,2015
14294,Fatal/Injury Collision,156TH ST / 84TH AVE,8,2015
14295,Fatal/Injury Collision,FRASER HWY / 88TH AVE,8,2015
14296,Fatal/Injury Collision,140TH ST / 88TH AVE,8,2015
14297,Fatal/Injury Collision,62ND AVE / KING GEORGE BLVD,8,2015
14298,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,8,2015
14305,Fatal/Injury Collision,2600 152ND ST,8,2015
14350,Fatal/Injury Collision,17800 64TH AVE,8,2015
14351,Fatal/Injury Collision,152ND ST / 101ST AVE,8,2015
14352,Fatal/Injury Collision,152ND ST / 104TH AVE,8,2015
14354,Fatal/Injury Collision,FRASER HWY / 176TH ST,8,2015
14355,Fatal/Injury Collision,FRASER HWY / 176TH ST,8,2015
14356,Fatal/Injury Collision,124TH ST / 64TH AVE,8,2015
14357,Fatal/Injury Collision,128TH ST / 72ND AVE,8,2015
14358,Fatal/Injury Collision,176TH ST / 80TH AVE,8,2015
14359,Fatal/Injury Collision,FRASER HWY / 88TH AVE,8,2015
14360,Fatal/Injury Collision,140TH ST / 88TH AVE,8,2015
14361,Fatal/Injury Collision,128TH ST / 96TH AVE,8,2015
14362,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,8,2015
14363,Fatal/Injury Collision,KING GEORGE BLVD / SCOTT RD OFRP,8,2015
14364,Fatal/Injury Collision,105TH AVE / UNIVERSITY DR,8,2015
14365,Fatal/Injury Collision,105TH AVE / UNIVERSITY DR,8,2015
14372,Fatal/Injury Collision,7300 120TH ST,8,2015
14375,Fatal/Injury Collision,10300 BLOCK 152ND ST,8,2015
14376,Fatal/Injury Collision,10600 CITY PKWY,8,2015
14381,Fatal/Injury Collision,13400 81B AVE,8,2015
14385,Fatal/Injury Collision,14400 96TH AVE,8,2015
14389,Fatal/Injury Collision,17500 64TH AVE,8,2015
14392,Fatal/Injury Collision,88TH AVE / 141A ST,8,2015
14393,Fatal/Injury Collision,100TH AVE / 150TH ST,8,2015
14394,Fatal/Injury Collision,188TH ST / 60TH AVE,8,2015
14395,Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,8,2015
14396,Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,8,2015
14398,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,8,2015
14405,Fatal/Injury Collision,5500 BLOCK 184TH ST,8,2015
14407,Fatal/Injury Collision,6500 141A ST,8,2015
14423,Fatal/Injury Collision,14100 62ND AVE,8,2015
14430,Fatal/Injury Collision,15600 82A AVE,8,2015
14433,Fatal/Injury Collision,18200 70TH AVE,8,2015
14435,Fatal/Injury Collision,18900 80TH AVE,8,2015
14439,Fatal/Injury Collision,150TH ST / 108TH AVE,8,2015
14441,Fatal/Injury Collision,84TH AVE / 140TH ST,8,2015
14442,Fatal/Injury Collision,100TH AVE / 148TH ST,8,2015
14444,Fatal/Injury Collision,84TH AVE / 159TH ST,8,2015
14446,Fatal/Injury Collision,184TH ST / 40TH AVE,8,2015
14447,Fatal/Injury Collision,184TH ST / 56TH AVE,8,2015
14448,Fatal/Injury Collision,180TH ST / 58A AVE,8,2015
14449,Fatal/Injury Collision,144TH ST / 72ND AVE,8,2015
14450,Fatal/Injury Collision,KING GEORGE BLVD / 84TH AVE,8,2015
14452,Fatal/Injury Collision,140TH ST / GREEN TIMBERS WAY,8,2015
14453,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,8,2015
14454,Fatal/Injury Collision,91ST AVE / KING GEORGE BLVD,8,2015
14455,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,8,2015
14456,Fatal/Injury Collision,24TH AVE / KING GEORGE BLVD,8,2015
14457,Fatal/Injury Collision,HWY 17 / TANNERY RD OFRP,8,2015
14471,Fatal/Injury Collision,10300 152ND ST,8,2015
14480,Fatal/Injury Collision,14000 BLOCK 30A AVE,8,2015
14484,Fatal/Injury Collision,14800 115A AVE,8,2015
14497,Fatal/Injury Collision,75A AVE / 122ND ST,8,2015
14498,Fatal/Injury Collision,80TH AVE / 133A ST,8,2015
14499,Fatal/Injury Collision,68TH AVE / 152ND ST,8,2015
14500,Fatal/Injury Collision,104TH AVE / 164TH ST,8,2015
14501,Fatal/Injury Collision,176TH ST / 60TH AVE,8,2015
14502,Fatal/Injury Collision,138TH ST / 70TH AVE,8,2015
14503,Fatal/Injury Collision,138TH ST / 70TH AVE,8,2015
14504,Fatal/Injury Collision,140TH ST / 84TH AVE,8,2015
14505,Fatal/Injury Collision,152ND ST / 92ND AVE,8,2015
14506,Fatal/Injury Collision,152ND ST / 96TH AVE,8,2015
14507,Fatal/Injury Collision,168TH ST / FRASER HWY,8,2015
14509,Fatal/Injury Collision,KING GEORGE BLVD / NICOMEKL RD,8,2015
14510,Fatal/Injury Collision,64TH AVE / FRASER HWY,8,2015
14517,Fatal/Injury Collision,6100 176TH ST,8,2015
14534,Fatal/Injury Collision,10500 160TH ST,8,2015
14539,Fatal/Injury Collision,12500 72ND AVE,8,2015
14549,Fatal/Injury Collision,13400 58TH AVE,8,2015
14560,Fatal/Injury Collision,15300 24TH AVE,8,2015
14573,Fatal/Injury Collision,100TH AVE / 123A ST,8,2015
14574,Fatal/Injury Collision,96TH AVE / 124TH ST,8,2015
14575,Fatal/Injury Collision,72ND AVE / 152ND ST,8,2015
14576,Fatal/Injury Collision,72ND AVE / 152ND ST,8,2015
14577,Fatal/Injury Collision,64TH AVE / 168TH ST,8,2015
14578,Fatal/Injury Collision,154TH ST / 20A AVE,8,2015
14579,Fatal/Injury Collision,140TH ST / 70TH AVE,8,2015
14580,Fatal/Injury Collision,144TH ST / 72ND AVE,8,2015
14581,Fatal/Injury Collision,BRIDGEVIEW DR / HWY 17,8,2015
14583,Fatal/Injury Collision,SCOTT RD / LARSON RD,8,2015
14586,Fatal/Injury Collision,2500 160TH ST,8,2015
14601,Fatal/Injury Collision,10100 KING GEORGE BLVD,8,2015
14605,Fatal/Injury Collision,10500 154TH ST,8,2015
14615,Fatal/Injury Collision,13400 KING GEORGE BLVD,8,2015
14625,Fatal/Injury Collision,14800 69TH AVE,8,2015
14628,Fatal/Injury Collision,15300 24TH AVE,8,2015
14631,Fatal/Injury Collision,16500 FRASER HWY,8,2015
14636,Fatal/Injury Collision,148TH ST / 100TH AVE,8,2015
14637,Fatal/Injury Collision,FRASER HWY / 140TH ST,8,2015
14639,Fatal/Injury Collision,152ND ST / 16TH AVE,8,2015
14640,Fatal/Injury Collision,FAIRWAY DR / 192ND ST,8,2015
14641,Fatal/Injury Collision,177B ST / 64TH AVE,8,2015
14642,Fatal/Injury Collision,120TH ST / 72ND AVE,8,2015
14643,Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,8,2015
14645,Fatal/Injury Collision,152ND ST / 88TH AVE,8,2015
14646,Fatal/Injury Collision,FRASER HWY / 88TH AVE,8,2015
14647,Fatal/Injury Collision,KING GEORGE BLVD / CRESCENT RD,8,2015
14648,Fatal/Injury Collision,94A AVE / KING GEORGE BLVD,8,2015
14649,Fatal/Injury Collision,32ND AVE / KING GEORGE BOULEVARD STRD,8,2015
14650,Fatal/Injury Collision,148TH ST / SPENSER DR,8,2015
14651,Fatal/Injury Collision,1000 GUILDFORD TOWN CNTR,8,2015
14657,Fatal/Injury Collision,3000 152ND ST,8,2015
14679,Fatal/Injury Collision,13000 88TH AVE,8,2015
14707,Fatal/Injury Collision,160TH ST / 108TH AVE,8,2015
14708,Fatal/Injury Collision,64TH AVE / 146TH ST,8,2015
14709,Fatal/Injury Collision,24TH AVE / 156TH ST,8,2015
14710,Fatal/Injury Collision,16TH AVE / 16TH AVE OFRP,8,2015
14711,Fatal/Injury Collision,160TH ST / 28TH AVE,8,2015
14712,Fatal/Injury Collision,160TH ST / 88TH AVE,8,2015
14714,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,8,2015
14716,Fatal/Injury Collision,105A AVE / UNIVERSITY DR,8,2015
14718,Fatal/Injury Collision,24TH AVE / 156TH ST,8,2015
14731,Fatal/Injury Collision,7800 120A ST,8,2015
14733,Fatal/Injury Collision,8900 128TH ST,8,2015
14734,Fatal/Injury Collision,9100 KING GEORGE BLVD,8,2015
14735,Fatal/Injury Collision,9900 140TH ST,8,2015
14759,Fatal/Injury Collision,15100 101ST AVE,8,2015
14768,Fatal/Injury Collision,148TH ST / 108TH AVE,8,2015
14769,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,8,2015
14771,Fatal/Injury Collision,68TH AVE / 190TH ST,8,2015
14774,Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,8,2015
14775,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,8,2015
14776,Fatal/Injury Collision,142ND ST / 64TH AVE,8,2015
14777,Fatal/Injury Collision,152ND ST / 68TH AVE,8,2015
14778,Fatal/Injury Collision,140TH ST / 76TH AVE,8,2015
14779,Fatal/Injury Collision,132ND ST / 92ND AVE,8,2015
14780,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,8,2015
14781,Fatal/Injury Collision,128TH ST / PRINCE CHARLES BLVD,8,2015
14786,Fatal/Injury Collision,7000 144TH ST,8,2015
14789,Fatal/Injury Collision,7300 128TH ST,8,2015
14795,Fatal/Injury Collision,9100 148TH ST,8,2015
14799,Fatal/Injury Collision,10300 152ND ST,8,2015
14800,Fatal/Injury Collision,10300 152ND ST,8,2015
14810,Fatal/Injury Collision,13500 72ND AVE,8,2015
14819,Fatal/Injury Collision,15700 BLOCK FRASER HWY,8,2015
14826,Fatal/Injury Collision,13500 84TH AVE,8,2015
14827,Fatal/Injury Collision,132ND ST / 104TH AVE,8,2015
14829,Fatal/Injury Collision,24TH AVE / 144TH ST,8,2015
14831,Fatal/Injury Collision,FRASER HWY / 68TH AVE,8,2015
14832,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,8,2015
14833,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,8,2015
14834,Fatal/Injury Collision,148TH ST / 74A AVE,8,2015
14835,Fatal/Injury Collision,192ND ST / 88TH AVE,8,2015
14836,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,8,2015
14837,Fatal/Injury Collision,115A AVE / BRIDGEVIEW DR,8,2015
14838,Fatal/Injury Collision,166TH ST / FRASER HWY,8,2015
14839,Fatal/Injury Collision,82ND AVE / HYCREST DR,8,2015
14841,Fatal/Injury Collision,164TH ST / FRASER HWY,8,2015
14859,Fatal/Injury Collision,12200 64TH AVE,8,2015
14870,Fatal/Injury Collision,15300 17TH AVE,8,2015
14871,Fatal/Injury Collision,15700 MCBETH RD,8,2015
14878,Fatal/Injury Collision,64TH AVE / 131A ST,8,2015
14880,Fatal/Injury Collision,70A AVE / 144TH ST,8,2015
14881,Fatal/Injury Collision,100TH AVE / 173RD ST,8,2015
14882,Fatal/Injury Collision,152ND ST / 64TH AVE,8,2015
14883,Fatal/Injury Collision,194TH ST / 64TH AVE,8,2015
14884,Fatal/Injury Collision,KING GEORGE BLVD / 74TH AVE,8,2015
14885,Fatal/Injury Collision,144TH ST / 90TH AVE,8,2015
14886,Fatal/Injury Collision,120TH ST / 92ND AVE,8,2015
14887,Fatal/Injury Collision,64TH AVE / FRASER HWY,8,2015
14888,Fatal/Injury Collision,164TH ST / FRASER HWY,8,2015
14889,Fatal/Injury Collision,78TH AVE / KING GEORGE BLVD,8,2015
14905,Fatal/Injury Collision,8400 148A ST,8,2015
14909,Fatal/Injury Collision,9400 159A ST,8,2015
14917,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2015
14918,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2015
14923,Fatal/Injury Collision,12700 80TH AVE,8,2015
14924,Fatal/Injury Collision,12700 80TH AVE,8,2015
14935,Fatal/Injury Collision,15000 FRASER HWY,8,2015
14942,Fatal/Injury Collision,140A ST / 114TH AVE,8,2015
14944,Fatal/Injury Collision,72ND AVE / 124TH ST,8,2015
14945,Fatal/Injury Collision,88TH AVE / 128TH ST,8,2015
14946,Fatal/Injury Collision,56TH AVE / 128TH ST,8,2015
14947,Fatal/Injury Collision,92ND AVE / 132ND ST,8,2015
14948,Fatal/Injury Collision,102A AVE / 152ND ST,8,2015
14949,Fatal/Injury Collision,192ND ST / 32ND AVE,8,2015
14950,Fatal/Injury Collision,128TH ST / 58TH AVE,8,2015
14951,Fatal/Injury Collision,160TH ST / 80TH AVE,8,2015
14953,Fatal/Injury Collision,BRIDGEVIEW DR / HWY 17,8,2015
14954,Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,8,2015
14955,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,8,2015
14956,Fatal/Injury Collision,88TH AVE / 128TH ST,8,2015
14958,Fatal/Injury Collision,6600 192ND ST,8,2015
14972,Fatal/Injury Collision,10200 152ND ST,8,2015
15003,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,8,2015
15004,Fatal/Injury Collision,128TH ST / 102ND AVE,8,2015
15005,Fatal/Injury Collision,101ST AVE / 120TH ST,8,2015
15006,Fatal/Injury Collision,64TH AVE / 120TH ST,8,2015
15007,Fatal/Injury Collision,102ND AVE / 128TH ST,8,2015
15008,Fatal/Injury Collision,96TH AVE / 132ND ST,8,2015
15009,Fatal/Injury Collision,96TH AVE / 148TH ST,8,2015
15010,Fatal/Injury Collision,28TH AVE / 192ND ST,8,2015
15012,Fatal/Injury Collision,32ND AVE / 32ND AVE OFRP,8,2015
15013,Fatal/Injury Collision,160TH STREET STRD / 32ND AVENUE STRD,8,2015
15014,Fatal/Injury Collision,135TH ST / 76TH AVE,8,2015
15015,Fatal/Injury Collision,124TH ST / 82ND AVE,8,2015
15016,Fatal/Injury Collision,132ND ST / 97TH AVE,8,2015
15018,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,8,2015
15019,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,8,2015
15043,Fatal/Injury Collision,12200 KING GEORGE BLVD,8,2015
15060,Fatal/Injury Collision,88TH AVE / 129TH ST,8,2015
15062,Fatal/Injury Collision,57A AVE / 177B ST,8,2015
15063,Fatal/Injury Collision,190TH ST / 28TH AVE,8,2015
15064,Fatal/Injury Collision,168TH ST / 64TH AVE,8,2015
15065,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,8,2015
15066,Fatal/Injury Collision,144TH ST / 88TH AVE,8,2015
15067,Fatal/Injury Collision,126TH ST / 96TH AVE,8,2015
15098,Fatal/Injury Collision,108TH AVE / 132ND ST,8,2015
15099,Fatal/Injury Collision,98TH AVE / 156TH ST,8,2015
15100,Fatal/Injury Collision,98TH AVE / 156TH ST,8,2015
15101,Fatal/Injury Collision,72ND AVE / 188TH ST,8,2015
15102,Fatal/Injury Collision,152ND ST / 40TH AVE,8,2015
15103,Fatal/Injury Collision,148TH ST / 76TH AVE,8,2015
15104,Fatal/Injury Collision,122A ST / 80TH AVE,8,2015
15105,Fatal/Injury Collision,HARVIE RD / 83RD AVE,8,2015
15106,Fatal/Injury Collision,132ND ST / 86TH AVE,8,2015
15107,Fatal/Injury Collision,FRASER HWY / 88TH AVE,8,2015
15108,Fatal/Injury Collision,108TH AVE / CITY PKWY,8,2015
15109,Fatal/Injury Collision,91ST AVE / FLEETWOOD WAY,8,2015
15110,Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,8,2015
15111,Fatal/Injury Collision,1600 152ND ST,8,2015
15116,Fatal/Injury Collision,6600 121ST ST,8,2015
15119,Fatal/Injury Collision,7400 132ND ST,8,2015
15128,Fatal/Injury Collision,10000 BLOCK SCOTT RD,8,2015
15130,Fatal/Injury Collision,10100 BLOCK SCOTT RD,8,2015
15147,Fatal/Injury Collision,13400 112A AVE,8,2015
15155,Fatal/Injury Collision,17400 63A AVE,8,2015
15160,Fatal/Injury Collision,88TH AVE / 132ND ST,8,2015
15162,Fatal/Injury Collision,74A AVE / 148TH ST,8,2015
15163,Fatal/Injury Collision,16TH AVE / 160TH ST,8,2015
15164,Fatal/Injury Collision,140TH ST / 24TH AVE,8,2015
15166,Fatal/Injury Collision,132ND ST / 88TH AVE,8,2015
15167,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,8,2015
15169,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,8,2015
15200,Fatal/Injury Collision,13500 84TH AVE,8,2015
15218,Fatal/Injury Collision,120TH ST / 100TH AVE,8,2015
15219,Fatal/Injury Collision,152ND ST / 104TH AVE,8,2015
15220,Fatal/Injury Collision,82ND AVE / 120A ST,8,2015
15221,Fatal/Injury Collision,KING GEORGE BLVD / 132ND ST,8,2015
15222,Fatal/Injury Collision,108TH AVE / 140TH ST,8,2015
15223,Fatal/Injury Collision,108TH AVE / 148TH ST,8,2015
15224,Fatal/Injury Collision,92ND AVE / 156TH ST,8,2015
15225,Fatal/Injury Collision,96TH AVE / 160TH ST,8,2015
15226,Fatal/Injury Collision,64TH AVE / 172ND ST,8,2015
15227,Fatal/Injury Collision,152ND ST / 40TH AVE,8,2015
15228,Fatal/Injury Collision,124TH ST / 68TH AVE,8,2015
15229,Fatal/Injury Collision,144TH ST / 70A AVE,8,2015
15230,Fatal/Injury Collision,140TH ST / 84TH AVE,8,2015
15231,Fatal/Injury Collision,152ND ST / 98TH AVE,8,2015
15232,Fatal/Injury Collision,64TH AVE / FRASER HWY,8,2015
15233,Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,8,2015
15235,Fatal/Injury Collision,92ND AVE / 140TH ST,8,2015
15236,Fatal/Injury Collision,84TH AVE / 144TH ST,8,2015
15237,Fatal/Injury Collision,96TH AVE / 160TH ST,8,2015
15238,Fatal/Injury Collision,88TH AVE / 160TH ST,8,2015
15239,Fatal/Injury Collision,176A ST / 58TH AVE,8,2015
15240,Fatal/Injury Collision,132ND ST / 62B AVE,8,2015
15241,Fatal/Injury Collision,145A ST / 72ND AVE,8,2015
15242,Fatal/Injury Collision,194TH ST / 73A AVE,8,2015
15253,Fatal/Injury Collision,9400 PRINCE CHARLES BLVD,8,2015
15256,Fatal/Injury Collision,10200 KING GEORGE BLVD,8,2015
15282,Fatal/Injury Collision,136A ST / 104TH AVE,8,2015
15283,Fatal/Injury Collision,154TH ST / 104TH AVE,8,2015
15284,Fatal/Injury Collision,92ND AVE / 120TH ST,8,2015
15285,Fatal/Injury Collision,90TH AVE / 126TH ST,8,2015
15286,Fatal/Injury Collision,104TH AVE / 128TH ST,8,2015
15287,Fatal/Injury Collision,96TH AVE / 132ND ST,8,2015
15288,Fatal/Injury Collision,KING GEORGE BLVD / 132ND ST,8,2015
15289,Fatal/Injury Collision,64TH AVE / 132ND ST,8,2015
15290,Fatal/Injury Collision,108TH AVE / 140TH ST,8,2015
15291,Fatal/Injury Collision,FRASER HWY / 148TH ST,8,2015
15292,Fatal/Injury Collision,64TH AVE / 168TH ST,8,2015
15293,Fatal/Injury Collision,140TH ST / 20TH AVE,8,2015
