,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
4923,Fatal/Injury Collision,12100  88TH AVE,4,2013
4924,Fatal/Injury Collision,12100  88TH AVE,4,2013
4925,Fatal/Injury Collision,7800 KING GEORGE BLVD,4,2013
4926,Fatal/Injury Collision,7600 132ND ST ,4,2013
4927,Fatal/Injury Collision,7700 168TH ST ,4,2013
4928,Fatal/Injury Collision,18900 70A AVE ,4,2013
4929,Fatal/Injury Collision,9000 152ND ST ,4,2013
4930,Fatal/Injury Collision,10700 157TH ST ,4,2013
4931,Fatal/Injury Collision,6900 128TH ST ,4,2013
4932,Fatal/Injury Collision,7500 KING GEORGE BLVD,4,2013
4933,Fatal/Injury Collision,7100  120TH ST,4,2013
4934,Fatal/Injury Collision,7400 KING GEORGE BLVD,4,2013
4935,Fatal/Injury Collision,10000 KING GEORGE BLVD,4,2013
4936,Fatal/Injury Collision,17200  FRASER HWY,4,2013
4937,Fatal/Injury Collision,12500  75TH AVE,4,2013
4938,Fatal/Injury Collision,8400 121A ST ,4,2013
4939,Fatal/Injury Collision,7100 138TH ST ,4,2013
4940,Fatal/Injury Collision,8100 128TH ST ,4,2013
4941,Fatal/Injury Collision,15200 68TH AVE ,4,2013
4942,Fatal/Injury Collision,15300 FRASER HWY ,4,2013
4943,Fatal/Injury Collision,13400 112TH AVE ,4,2013
4944,Fatal/Injury Collision,14700 30TH AVE ,4,2013
4945,Fatal/Injury Collision,10300 KING GEORGE BLVD,4,2013
4946,Fatal/Injury Collision,7200 128TH ST ,4,2013
4947,Fatal/Injury Collision,6600 KING GEORGE BLVD,4,2013
4948,Fatal/Injury Collision,9900 120TH ST ,4,2013
4949,Fatal/Injury Collision,6700 134TH ST ,4,2013
4950,Fatal/Injury Collision,6700 134TH ST ,4,2013
4951,Fatal/Injury Collision,15300 24TH AVE ,4,2013
4952,Fatal/Injury Collision,13800  104TH AVE,4,2013
4953,Fatal/Injury Collision,13800  104TH AVE,4,2013
4954,Fatal/Injury Collision,12100 64TH AVE ,4,2013
4955,Fatal/Injury Collision,18100 58TH AVE ,4,2013
4956,Fatal/Injury Collision,1700 148TH ST ,4,2013
4957,Fatal/Injury Collision,10700 150TH ST ,4,2013
4958,Fatal/Injury Collision,2600 158TH ST ,4,2013
4959,Fatal/Injury Collision,12200 98TH AVE ,4,2013
4960,Fatal/Injury Collision,14600 56TH AVE ,4,2013
4961,Fatal/Injury Collision,14600 56TH AVE ,4,2013
4962,Fatal/Injury Collision,8800 152ND ST ,4,2013
4963,Fatal/Injury Collision,8000 132ND ST ,4,2013
4964,Fatal/Injury Collision,10200 KING GEORGE BLVD,4,2013
4965,Fatal/Injury Collision,1800 SOUTHMERE CRES ,4,2013
4966,Fatal/Injury Collision,15400  16TH AVE,4,2013
4967,Fatal/Injury Collision,12300 114TH AVE ,4,2013
4968,Fatal/Injury Collision,7700 128TH ST ,4,2013
4969,Fatal/Injury Collision,17600 64TH AVE ,4,2013
4970,Fatal/Injury Collision,13300 96TH AVE ,4,2013
4971,Fatal/Injury Collision,12400 96TH AVE ,4,2013
4972,Fatal/Injury Collision,6900 130TH ST ,4,2013
4973,Fatal/Injury Collision,7700 120A ST ,4,2013
4974,Fatal/Injury Collision,13400 104TH AVE ,4,2013
4975,Fatal/Injury Collision,10200 CITY PKWY ,4,2013
4976,Fatal/Injury Collision,12100 NORDEL WAY ,4,2013
4977,Fatal/Injury Collision,12200 64A AVE ,4,2013
4978,Fatal/Injury Collision,19200 60TH AVE ,4,2013
4979,Fatal/Injury Collision,14000  92ND AVE,4,2013
4980,Fatal/Injury Collision,14000  92ND AVE,4,2013
4981,Fatal/Injury Collision,16300 26A AVE ,4,2013
4982,Fatal/Injury Collision,18200 60TH AVE ,4,2013
4983,Fatal/Injury Collision,9200 KING GEORGE BLVD,4,2013
4984,Fatal/Injury Collision,2600 MCBRIDE AVE ,4,2013
4985,Fatal/Injury Collision,11600 98A AVE ,4,2013
4986,Fatal/Injury Collision,7300 137TH ST ,4,2013
4987,Fatal/Injury Collision,9600 120TH ST ,4,2013
4988,Fatal/Injury Collision,13500 88TH AVE ,4,2013
4989,Fatal/Injury Collision,15000 101ST AVE ,4,2013
4990,Fatal/Injury Collision,10300 KING GEORGE BLVD,4,2013
4991,Fatal/Injury Collision,17000 8TH AVE ,4,2013
4992,Fatal/Injury Collision,9100 138A ST ,4,2013
4993,Fatal/Injury Collision,6300 144TH ST ,4,2013
4994,Fatal/Injury Collision,6300 144TH ST ,4,2013
4995,Fatal/Injury Collision,14600  FRASER HWY,4,2013
4996,Fatal/Injury Collision,14400 108TH AVE ,4,2013
4997,Fatal/Injury Collision,7900 120TH ST ,4,2013
4998,Fatal/Injury Collision,15900 82ND AVE ,4,2013
4999,Fatal/Injury Collision,68TH AVE / 121ST ST,4,2013
5000,Fatal/Injury Collision,UNIVERSITY DR / 105A AVE,4,2013
5001,Fatal/Injury Collision,148TH ST / 24TH AVE,4,2013
5002,Fatal/Injury Collision,152ND ST / 96TH AVE,4,2013
5003,Fatal/Injury Collision,FRASER HWY / 176TH ST,4,2013
5004,Fatal/Injury Collision,72ND AVE / 121ST ST,4,2013
5005,Fatal/Injury Collision,176TH ST / 88TH AVE,4,2013
5006,Fatal/Injury Collision,176TH ST / FRASER HWY,4,2013
5007,Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,4,2013
5008,Fatal/Injury Collision,GRACE RD / 103A AVE,4,2013
5009,Fatal/Injury Collision,73RD AVE / 184TH ST,4,2013
5010,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2013
5011,Fatal/Injury Collision,HWY 99 / 152ND ST OFRP,4,2013
5012,Fatal/Injury Collision,132ND ST / 104TH AVE,4,2013
5013,Fatal/Injury Collision,132ND ST / 58TH AVE,4,2013
5014,Fatal/Injury Collision,140TH ST / 80TH AVE,4,2013
5015,Fatal/Injury Collision,152ND ST / FRASER HWY,4,2013
5016,Fatal/Injury Collision,156TH ST / 18TH AVE,4,2013
5017,Fatal/Injury Collision,88TH AVE / MALL ACCESS,4,2013
5018,Fatal/Injury Collision,160TH ST / 28TH AVE,4,2013
5019,Fatal/Injury Collision,121A ST / 80TH AVE,4,2013
5020,Fatal/Injury Collision,KING GEORGE BLVD / 112TH AVE OFRP,4,2013
5021,Fatal/Injury Collision,152ND ST / FRASER HWY,4,2013
5022,Fatal/Injury Collision,STATION RD / SOUTHRIDGE DR,4,2013
5023,Fatal/Injury Collision,58TH AVE / 128TH ST,4,2013
5024,Fatal/Injury Collision,CITY PKWY / 102ND AVE,4,2013
5025,Fatal/Injury Collision,130TH ST / 64TH AVE,4,2013
5026,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,4,2013
5027,Fatal/Injury Collision,56TH AVE / 156TH ST,4,2013
5028,Fatal/Injury Collision,104TH AVE OFRP / 104TH AVE,4,2013
5029,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,4,2013
5030,Fatal/Injury Collision,8TH AVE OFRP / HWY 99,4,2013
5031,Fatal/Injury Collision,64TH AVE / 121ST ST,4,2013
5032,Fatal/Injury Collision,144TH ST / 86A AVE,4,2013
5033,Fatal/Injury Collision,FRASER HWY / 164TH ST,4,2013
5034,Fatal/Injury Collision,152ND ST / 88TH AVE,4,2013
5035,Fatal/Injury Collision,24TH AVE / KING GEORGE BLVD,4,2013
5036,Fatal/Injury Collision,HARVIE RD / 80TH AVE,4,2013
5037,Fatal/Injury Collision,108TH AVE / 152ND ST,4,2013
5038,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,4,2013
5039,Fatal/Injury Collision,128TH ST / 56TH AVE,4,2013
5040,Fatal/Injury Collision,88TH AVE / 132ND ST,4,2013
5041,Fatal/Injury Collision,152ND ST / 82ND AVE,4,2013
5042,Fatal/Injury Collision,142ND ST / HYLAND RD,4,2013
5043,Fatal/Injury Collision,127TH ST / 68TH AVE,4,2013
5044,Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,4,2013
5045,Fatal/Injury Collision,134TH ST / 67TH AVE,4,2013
5046,Fatal/Injury Collision,125A ST / 113TH AVE,4,2013
5047,Fatal/Injury Collision,176TH ST / 26TH AVE,4,2013
5048,Fatal/Injury Collision,148TH ST / SPENSER DR,4,2013
5049,Fatal/Injury Collision,88TH AVE / 120TH ST,4,2013
5050,Fatal/Injury Collision,144TH ST / 86A AVE,4,2013
5051,Fatal/Injury Collision,96TH AVE / 140TH ST,4,2013
5052,Fatal/Injury Collision,WHALLEY BLVD / 102ND AVE,4,2013
5053,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2013
5054,Fatal/Injury Collision,72ND AVE / 140TH ST,4,2013
5055,Fatal/Injury Collision,105TH AVE / 154TH ST,4,2013
5056,Fatal/Injury Collision,100TH AVE / 148TH ST,4,2013
5057,Fatal/Injury Collision,88TH AVE / 128TH ST,4,2013
5058,Fatal/Injury Collision,168TH ST / 24TH AVE,4,2013
5059,Fatal/Injury Collision,72ND AVE / 132ND ST,4,2013
5060,Fatal/Injury Collision,FRASER HWY / 176TH ST,4,2013
5061,Fatal/Injury Collision,FRASER HWY / 176TH ST,4,2013
5062,Fatal/Injury Collision,64TH AVE / 134TH ST,4,2013
5063,Fatal/Injury Collision,108TH AVE / 148TH ST,4,2013
5064,Fatal/Injury Collision,40TH AVE / 160TH ST,4,2013
5065,Fatal/Injury Collision,144TH ST / 100TH AVE,4,2013
5066,Fatal/Injury Collision,152ND ST / 20TH AVE,4,2013
5067,Fatal/Injury Collision,16TH AVE / KING GEORGE BLVD,4,2013
5068,Fatal/Injury Collision,168TH ST / FRASER HWY,4,2013
5069,Fatal/Injury Collision,FRASER HWY / 96TH AVE,4,2013
5070,Fatal/Injury Collision,32ND AVE / 139TH ST,4,2013
5071,Fatal/Injury Collision,185TH ST / FRASER HWY,4,2013
5072,Fatal/Injury Collision,104TH AVE / 156TH ST,4,2013
5073,Fatal/Injury Collision,160TH ST / 84TH AVE,4,2013
5074,Fatal/Injury Collision,189TH ST / 96TH AVE,4,2013
5075,Fatal/Injury Collision,120TH ST / 88TH AVE,4,2013
5076,Fatal/Injury Collision,92ND AVE / 134TH ST,4,2013
5077,Fatal/Injury Collision,150TH ST / 100TH AVE,4,2013
5078,Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,4,2013
5079,Fatal/Injury Collision,96TH AVE / FRASER HWY,4,2013
5080,Fatal/Injury Collision,164TH ST / FRASER HWY,4,2013
5081,Fatal/Injury Collision,176TH ST / 32ND AVE,4,2013
5082,Fatal/Injury Collision,104TH AVE / 132ND ST,4,2013
5083,Fatal/Injury Collision,64TH AVE / 181A ST,4,2013
5084,Fatal/Injury Collision,88TH AVE / 128TH ST,4,2013
5085,Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,4,2013
5086,Fatal/Injury Collision,72ND AVE / 134TH ST,4,2013
5087,Fatal/Injury Collision,140TH ST / 102ND AVE,4,2013
5088,Fatal/Injury Collision,132ND ST / 72ND AVE,4,2013
5089,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,4,2013
5090,Fatal/Injury Collision,78TH AVE / 134TH ST,4,2013
5091,Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,4,2013
5092,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,4,2013
5093,Fatal/Injury Collision,80TH AVE / 176TH ST,4,2013
5094,Fatal/Injury Collision,152ND ST / 16TH AVE,4,2013
5095,Fatal/Injury Collision,126TH ST / 68TH AVE,4,2013
5096,Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,4,2013
5097,Fatal/Injury Collision,88TH AVE / 152ND ST,4,2013
5098,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,4,2013
5099,Fatal/Injury Collision,74TH AVE / 138TH ST,4,2013
5100,Fatal/Injury Collision,184TH ST / 56TH AVE,4,2013
5101,Fatal/Injury Collision,24TH AVE / 152ND ST,4,2013
5102,Fatal/Injury Collision,104TH AVE / 140TH ST,4,2013
5103,Fatal/Injury Collision,176TH ST / 66A AVE,4,2013
5104,Fatal/Injury Collision,96TH AVE / 161ST ST,4,2013
5105,Fatal/Injury Collision,24TH AVE / CROYDON DR,4,2013
5106,Fatal/Injury Collision,152ND ST / 40TH AVE,4,2013
5107,Fatal/Injury Collision,168TH ST / 88TH AVE,4,2013
5108,Fatal/Injury Collision,102A AVE / 152ND ST,4,2013
5109,Fatal/Injury Collision,132ND ST / 72ND AVE,4,2013
5110,Fatal/Injury Collision,88TH AVE / 130TH ST,4,2013
5111,Fatal/Injury Collision,168TH ST / 88TH AVE,4,2013
5112,Fatal/Injury Collision,76TH AVE / 128TH ST,4,2013
5113,Fatal/Injury Collision,142ND ST / 62ND AVE,4,2013
5114,Fatal/Injury Collision,72ND AVE / 132ND ST,4,2013
5115,Fatal/Injury Collision,172ND ST / 80TH AVE,4,2013
5116,Fatal/Injury Collision,64TH AVE / 152ND ST,4,2013
5117,Fatal/Injury Collision,170TH ST / 24TH AVE,4,2013
5118,Fatal/Injury Collision,120TH ST / 86TH AVE,4,2013
5119,Fatal/Injury Collision,FRASER HWY / 156TH ST,4,2013
5120,Fatal/Injury Collision,72ND AVE / 126TH ST,4,2013
5121,Fatal/Injury Collision,108TH AVE / 144TH ST,4,2013
5122,Fatal/Injury Collision,148TH ST / 88TH AVE,4,2013
5123,Fatal/Injury Collision,176TH ST / 56TH AVE,4,2013
5124,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,4,2013
5125,Fatal/Injury Collision,176A ST / 60TH AVE,4,2013
5126,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,4,2013
5127,Fatal/Injury Collision,96TH AVE / 120TH ST,4,2013
5128,Fatal/Injury Collision,128TH ST / 58TH AVE,4,2013
5129,Fatal/Injury Collision,152A ST / FLEETWOOD DR,4,2013
5130,Fatal/Injury Collision,KING GEORGE BLVD / 156TH ST,4,2013
5131,Fatal/Injury Collision,132ND ST / 78TH AVE,4,2013
5132,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,4,2013
5133,Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,4,2013
5134,Fatal/Injury Collision,64TH AVE / 184TH ST,4,2013
5135,Fatal/Injury Collision,140TH ST / 92ND AVE,4,2013
5136,Fatal/Injury Collision,91ST AVE / 138TH ST,4,2013
5137,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,4,2013
5138,Fatal/Injury Collision,122ND ST / 72ND AVE,4,2013
5139,Fatal/Injury Collision,FRASER HWY / 152ND ST,4,2013
5140,Fatal/Injury Collision,140TH ST / 88TH AVE,4,2013
5141,Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,4,2013
5142,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,4,2013
5143,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,4,2013
5144,Fatal/Injury Collision,96TH AVE / 122ND ST,4,2013
5145,Fatal/Injury Collision,MARTIN DR / 16TH AVE,4,2013
5146,Fatal/Injury Collision,104TH AVE / 128TH ST,4,2013
5147,Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,4,2013
5148,Fatal/Injury Collision,KING GEORGE BLVD / SCOTT RD ONRP,4,2013
5149,Fatal/Injury Collision,84TH AVE / 152ND ST,4,2013
5150,Fatal/Injury Collision,88TH AVE / FRASER HWY,4,2013
5151,Fatal/Injury Collision,132ND ST / 92ND AVE,4,2013
5152,Fatal/Injury Collision,102A AVE / 149A ST,4,2013
5153,Fatal/Injury Collision,154A ST / 88TH AVE,4,2013
5154,Fatal/Injury Collision,166TH ST / FRASER HWY,4,2013
5155,Fatal/Injury Collision,128TH ST / 96TH AVE,4,2013
5156,Fatal/Injury Collision,168TH ST / 56TH AVE,4,2013
5157,Fatal/Injury Collision,120TH ST / 99TH AVE,4,2013
5158,Fatal/Injury Collision,140TH ST / 20TH AVE,4,2013
5159,Fatal/Injury Collision,102ND AVE / CITY PKWY,4,2013
5160,Fatal/Injury Collision,72ND AVE / 144TH ST,4,2013
5161,Fatal/Injury Collision,104TH AVE / 146TH ST,4,2013
5162,Fatal/Injury Collision,80TH AVE / 124TH ST,4,2013
5163,Fatal/Injury Collision,134TH ST / 72ND AVE,4,2013
5164,Fatal/Injury Collision,82ND AVE / 140TH ST,4,2013
5165,Fatal/Injury Collision,PANORAMA DR / 56TH AVE,4,2013
5166,Fatal/Injury Collision,176TH ST / 96TH AVE,4,2013
5167,Fatal/Injury Collision,88TH AVE / 126TH ST,4,2013
5168,Fatal/Injury Collision,88TH AVE / 152ND ST,4,2013
5169,Fatal/Injury Collision,134TH ST / 98TH AVE,4,2013
5170,Fatal/Injury Collision,106TH AVE / 132ND ST,4,2013
5171,Fatal/Injury Collision,152ND ST / 94TH AVE,4,2013
5172,Fatal/Injury Collision,100TH AVE / 132ND ST,4,2013
5173,Fatal/Injury Collision,64TH AVE / 144TH ST,4,2013
5174,Fatal/Injury Collision,64TH AVE / 144TH ST,4,2013
5175,Fatal/Injury Collision,KING GEORGE BLVD / 40TH AVE,4,2013
5176,Fatal/Injury Collision,139A ST / 77TH AVE,4,2013
5177,Fatal/Injury Collision,88TH AVE / NORDEL WAY,4,2013
5178,Fatal/Injury Collision,FRASER HWY / 140TH ST,4,2013
5179,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2013
5180,Fatal/Injury Collision,76A AVE / 120TH ST,4,2013
5181,Fatal/Injury Collision,32ND AVE / 156A ST,4,2013
5182,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,4,2013
5183,Fatal/Injury Collision,112TH AVE / KING GEORGE BLVD,4,2013
5184,Fatal/Injury Collision,122ND ST / 72ND AVE,4,2013
5185,Fatal/Injury Collision,FRASER HWY / 156TH ST,4,2013
5186,Fatal/Injury Collision,128TH ST / 84TH AVE,4,2013
5187,Fatal/Injury Collision,SCOTT RD / 104TH AVE,4,2013
5188,Fatal/Injury Collision,108TH AVE / 152ND ST,4,2013
5189,Fatal/Injury Collision,64TH AVE / 188TH ST,4,2013
5190,Fatal/Injury Collision,126TH ST / 72ND AVE,4,2013
5191,Fatal/Injury Collision,152ND ST / COLEBROOK RD,4,2013
5192,Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,4,2013
5193,Fatal/Injury Collision,148TH ST / FRASER HWY,4,2013
5194,Fatal/Injury Collision,40TH AVE / 168TH ST,4,2013
5195,Fatal/Injury Collision,FRASER HWY / 176TH ST,4,2013
5196,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,4,2013
5197,Fatal/Injury Collision,132ND ST / 90TH AVE,4,2013
5198,Fatal/Injury Collision,128TH ST / 58TH AVE,4,2013
5199,Fatal/Injury Collision,160TH ST / 32ND AVE,4,2013
5200,Fatal/Injury Collision,154TH ST / 104TH AVE,4,2013
5201,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2013
5202,Fatal/Injury Collision,56TH AVE / 176TH ST,4,2013
5203,Fatal/Injury Collision,FRASER HWY / 64TH AVE,4,2013
5204,Fatal/Injury Collision,120TH ST / 70TH AVE,4,2013
5205,Fatal/Injury Collision,128TH ST / 84TH AVE,4,2013
5206,Fatal/Injury Collision,150TH ST / 105TH AVE,4,2013
5207,Fatal/Injury Collision,168TH ST / 102ND AVE,4,2013
5208,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,4,2013
5209,Fatal/Injury Collision,152ND ST / 36TH AVE,4,2013
5210,Fatal/Injury Collision,176TH ST / 80TH AVE,4,2013
5211,Fatal/Injury Collision,132ND ST / 100TH AVE,4,2013
5212,Fatal/Injury Collision,152ND ST / 92ND AVE,4,2013
5213,Fatal/Injury Collision,18TH AVE / 136TH ST,4,2013
5214,Fatal/Injury Collision,70TH AVE / 138TH ST,4,2013
5215,Fatal/Injury Collision,132ND ST / COMBER WAY,4,2013
5216,Fatal/Injury Collision,16TH AVE / 184TH ST,4,2013
5217,Fatal/Injury Collision,96TH AVE / 120TH ST,4,2013
5218,Fatal/Injury Collision,141ST ST / 108TH AVE,4,2013
5219,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,4,2013
5220,Fatal/Injury Collision,96TH AVE / 127TH ST,4,2013
5221,Fatal/Injury Collision,152ND ST / 86TH AVE,4,2013
5222,Fatal/Injury Collision,140TH ST / 16TH AVE,4,2013
5223,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,4,2013
5224,Fatal/Injury Collision,KING GEORGE BLVD / 102ND AVE,4,2013
5225,Fatal/Injury Collision,KING GEORGE BLVD / 8TH AVE,4,2013
5226,Fatal/Injury Collision,152ND ST / 18TH AVE,4,2013
5227,Fatal/Injury Collision,134TH ST / 76TH AVE,4,2013
5228,Fatal/Injury Collision,72ND AVE / 128TH ST,4,2013
5229,Fatal/Injury Collision,64TH AVE / 180TH ST,4,2013
5230,Fatal/Injury Collision,152ND ST / 96TH AVE,4,2013
5231,Fatal/Injury Collision,80TH AVE / 134TH ST,4,2013
5232,Fatal/Injury Collision,100TH AVE / OLD YALE RD,4,2013
5233,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,4,2013
5234,Fatal/Injury Collision,14A AVE / 128TH ST,4,2013
5235,Fatal/Injury Collision,104TH AVE / 152ND ST,4,2013
5236,Fatal/Injury Collision,146TH ST / 84TH AVE,4,2013
5237,Fatal/Injury Collision,24TH AVE / 160TH ST,4,2013
5238,Fatal/Injury Collision,LARSON RD / SCOTT RD,4,2013
5239,Fatal/Injury Collision,84TH AVE / 146TH ST,4,2013
5240,Fatal/Injury Collision,120TH ST / 97A AVE,4,2013
5241,Fatal/Injury Collision,96TH AVE / FRASER HWY,4,2013
5242,Fatal/Injury Collision,184TH ST / 40TH AVE,4,2013
5243,Fatal/Injury Collision,148TH ST / 96TH AVE,4,2013
5244,Fatal/Injury Collision,88TH AVE / 152ND ST,4,2013
5245,Fatal/Injury Collision,180TH ST / 60TH AVE,4,2013
5246,Fatal/Injury Collision,108TH AVE / 144TH ST,4,2013
5247,Fatal/Injury Collision,148TH ST / 88TH AVE,4,2013
5248,Fatal/Injury Collision,152ND ST / 72ND AVE,4,2013
5249,Fatal/Injury Collision,76TH AVE / 132ND ST,4,2013
5250,Fatal/Injury Collision,100TH AVE / 152ND ST,4,2013
5251,Fatal/Injury Collision,96TH AVE / 190TH ST,4,2013
5252,Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,4,2013
5253,Fatal/Injury Collision,76TH AVE / 140TH ST,4,2013
5254,Fatal/Injury Collision,CROYDON DR / 32ND AVE,4,2013
5255,Fatal/Injury Collision,127TH ST / 80TH AVE,4,2013
5256,Fatal/Injury Collision,160TH ST / 98TH AVE,4,2013
5257,Fatal/Injury Collision,144TH ST / 68A AVE,4,2013
5258,Fatal/Injury Collision,192ND ST OFRP / TRANS CANADA HWY,4,2013
5259,Fatal/Injury Collision,128TH ST / 100TH AVE,4,2013
5260,Fatal/Injury Collision,56TH AVE / 176A ST,4,2013
5261,Fatal/Injury Collision,128TH ST / 72ND AVE,4,2013
5262,Fatal/Injury Collision,77TH AVE / 122ND ST,4,2013
5263,Fatal/Injury Collision,152ND ST / 96TH AVE,4,2013
5264,Fatal/Injury Collision,188TH ST / FRASER HWY,4,2013
5265,Fatal/Injury Collision,SCOTT RD / PATTULLO PL,4,2013
5266,Fatal/Injury Collision,156TH ST / 18TH AVE,4,2013
5267,Fatal/Injury Collision,179TH ST / BARNSTON DR E,4,2013
5268,Fatal/Injury Collision,KING GEORGE BLVD / CRESCENT RD,4,2013
5269,Fatal/Injury Collision,184TH ST / 80TH AVE,4,2013
5270,Fatal/Injury Collision,148TH ST / 104TH AVE,4,2013
5271,Fatal/Injury Collision,176TH ST ONRP / TRANS CANADA HWY,4,2013
5272,Fatal/Injury Collision,FRASER HWY / 156TH ST,4,2013
5273,Fatal/Injury Collision,152ND ST / 88TH AVE,4,2013
5274,Fatal/Injury Collision,FRASER HWY / 156TH ST,4,2013
5275,Fatal/Injury Collision,72ND AVE / 152ND ST,4,2013
5276,Fatal/Injury Collision,72ND AVE / 142ND ST,4,2013
5277,Fatal/Injury Collision,148TH ST / 24TH AVE,4,2013
5278,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,4,2013
5279,Fatal/Injury Collision,124TH ST / 95TH AVE,4,2013
5280,Fatal/Injury Collision,127TH ST / 88TH AVE,4,2013
5281,Fatal/Injury Collision,152ND ST / 104TH AVE,4,2013
5282,Fatal/Injury Collision,GRACE RD / SOUTH FRASER WAY,4,2013
5283,Fatal/Injury Collision,152ND ST / 17TH AVE,4,2013
5284,Fatal/Injury Collision,64TH AVE / 176TH ST,4,2013
5285,Fatal/Injury Collision,132A ST / 61A AVE,4,2013
5286,Fatal/Injury Collision,108TH AVE / 144TH ST,4,2013
5287,Fatal/Injury Collision,126TH ST / 92ND AVE,4,2013
5288,Fatal/Injury Collision,92ND AVE / 124TH ST,4,2013
5289,Fatal/Injury Collision,8TH AVE / KING GEORGE BLVD,4,2013
5290,Fatal/Injury Collision,177B ST / 60TH AVE,4,2013
5291,Fatal/Injury Collision,108TH AVE / 140TH ST,4,2013
5292,Fatal/Injury Collision,124TH ST / 82ND AVE,4,2013
5293,Fatal/Injury Collision,124TH ST / 82ND AVE,4,2013
5294,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,4,2013
5295,Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,4,2013
5296,Fatal/Injury Collision,72ND AVE / 128TH ST,4,2013
5297,Fatal/Injury Collision,88TH AVE / MALL ACCESS,4,2013
5298,Fatal/Injury Collision,140TH ST / 84TH AVE,4,2013
5299,Fatal/Injury Collision,68TH AVE / 124TH ST,4,2013
5300,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2013
5301,Fatal/Injury Collision,26TH AVE / COUNTRY WOODS DR,4,2013
5302,Fatal/Injury Collision,24TH AVE / 160TH ST,4,2013
5303,Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,4,2013
5304,Fatal/Injury Collision,138TH ST / 68TH AVE,4,2013
5305,Fatal/Injury Collision,96TH AVE / 160TH ST,4,2013
5306,Fatal/Injury Collision,128TH ST / 90TH AVE,4,2013
5307,Fatal/Injury Collision,152ND ST / 64TH AVE,4,2013
5308,Fatal/Injury Collision,188TH ST / 60TH AVE,4,2013
5309,Fatal/Injury Collision,96TH AVE / 132ND ST,4,2013
5310,Fatal/Injury Collision,94A AVE / KING GEORGE BLVD,4,2013
5311,Fatal/Injury Collision,FRASER HWY / 140TH ST,4,2013
5312,Fatal/Injury Collision,152ND ST / 82ND AVE,4,2013
5313,Fatal/Injury Collision,156TH ST / 105A AVE,4,2013
5314,Fatal/Injury Collision,136TH ST / BENTLEY RD,4,2013
5315,Fatal/Injury Collision,84TH AVE / 129TH ST,4,2013
5316,Fatal/Injury Collision,160TH ST / 104TH AVE,4,2013
5317,Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,4,2013
5318,Fatal/Injury Collision,128TH ST / 80TH AVE,4,2013
5319,Fatal/Injury Collision,100TH AVE / 150TH ST,4,2013
5320,Fatal/Injury Collision,86TH AVE / 132ND ST,4,2013
5321,Fatal/Injury Collision,176TH ST / 88TH AVE,4,2013
5322,Fatal/Injury Collision,108TH AVE / 168TH ST,4,2013
5323,Fatal/Injury Collision,104TH AVE / UNIVERSITY DR,4,2013
5324,Fatal/Injury Collision,58TH AVE / KING GEORGE BLVD,4,2013
5325,Fatal/Injury Collision,CRESCENT RD / 132ND ST,4,2013
5326,Fatal/Injury Collision,82ND AVE / 144TH ST,4,2013
5327,Fatal/Injury Collision,64TH AVE / 176TH ST,4,2013
5328,Fatal/Injury Collision,88TH AVE / FRASER HWY,4,2013
