,Unnamed: 0,INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR
88780,1829,Fatal/Injury Collision,12200 KING GEORGE BLVD,1,2016
88781,1830,Fatal/Injury Collision,10200 CITY PKWY,1,2016
88782,1831,Fatal/Injury Collision,KING GEORGE BLVD / 62ND AVE,1,2016
88841,1890,Fatal/Injury Collision,2900 192ND ST,1,2016
88842,1891,Fatal/Injury Collision,168TH ST / 88TH AVE,1,2016
88843,1892,Fatal/Injury Collision,104TH AVE / HWY 1 ONRP,1,2016
88844,1893,Fatal/Injury Collision,176TH ST / 96TH AVE,1,2016
88845,1894,Fatal/Injury Collision,17200 80TH AVE,1,2016
88846,1895,Fatal/Injury Collision,32ND AVE / 192ND ST,1,2016
88847,1896,Fatal/Injury Collision,24TH AVE / 152ND ST,1,2016
88848,1897,Fatal/Injury Collision,152ND ST / 72ND AVE,1,2016
88849,1898,Fatal/Injury Collision,152ND ST / 64TH AVE,1,2016
88850,1899,Fatal/Injury Collision,176TH ST / 4TH AVE,1,2016
88851,1900,Fatal/Injury Collision,7400 BLOCK 135TH ST,1,2016
88912,1961,Fatal/Injury Collision,152ND ST / 105TH AVE,1,2016
88913,1962,Fatal/Injury Collision,132ND ST / 80TH AVE,1,2016
88914,1963,Fatal/Injury Collision,68TH AVE / 191A ST,1,2016
88915,1964,Fatal/Injury Collision,192ND ST / GOLDEN EARS WAY,1,2016
88916,1965,Fatal/Injury Collision,100TH AVE / 152ND ST,1,2016
88917,1966,Fatal/Injury Collision,156TH ST / 96TH AVE,1,2016
88918,1967,Fatal/Injury Collision,176TH ST / 92ND AVE,1,2016
88919,1968,Fatal/Injury Collision,104TH AVE / 158TH ST,1,2016
88920,1969,Fatal/Injury Collision,104TH AVE / 128TH ST,1,2016
88921,1970,Fatal/Injury Collision,104TH AVE / 154TH ST,1,2016
88922,1971,Fatal/Injury Collision,122ND ST / 72ND AVE,1,2016
88923,1972,Fatal/Injury Collision,88TH AVE / HARVIE RD,1,2016
88924,1973,Fatal/Injury Collision,192ND ST / 28TH AVE,1,2016
88925,1974,Fatal/Injury Collision,140TH ST / FRASER HWY,1,2016
88926,1975,Fatal/Injury Collision,144TH ST / 72ND AVE,1,2016
88927,1976,Fatal/Injury Collision,13400 108TH AVE,1,2016
88928,1977,Fatal/Injury Collision,8600 162ND ST,1,2016
88976,2025,Fatal/Injury Collision,108TH AVE / 144TH ST,1,2016
88977,2026,Fatal/Injury Collision,60TH AVE / 146TH ST,1,2016
88978,2027,Fatal/Injury Collision,100TH AVE / 144TH ST,1,2016
88979,2028,Fatal/Injury Collision,15400 80A AVE,1,2016
88980,2029,Fatal/Injury Collision,140TH ST / 28TH AVE,1,2016
88981,2030,Fatal/Injury Collision,2500 BLK / 152ND ST,1,2016
88982,2031,Fatal/Injury Collision,128TH ST / 96TH AVE,1,2016
88983,2032,Fatal/Injury Collision,160TH ST / 82ND AVE,1,2016
88984,2033,Fatal/Injury Collision,15200 17A AVE,1,2016
88985,2034,Fatal/Injury Collision,14100 59A AVE,1,2016
89035,2084,Fatal/Injury Collision,98TH AVE / 156TH ST,1,2016
89036,2085,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,1,2016
89037,2086,Fatal/Injury Collision,128TH ST / 76TH AVE,1,2016
89038,2087,Fatal/Injury Collision,175TH ST / 64TH AVE,1,2016
89039,2088,Fatal/Injury Collision,16700 86A AVE,1,2016
89040,2089,Fatal/Injury Collision,10900 BLOCK 128A ST,1,2016
89041,2090,Fatal/Injury Collision,152ND ST / 92ND AVE,1,2016
89042,2091,Fatal/Injury Collision,56TH AVE / 176TH ST,1,2016
89043,2092,Fatal/Injury Collision,109TH AVE / 128A ST,1,2016
89044,2093,Fatal/Injury Collision,152ND ST / 88TH AVE,1,2016
89045,2094,Fatal/Injury Collision,SCOTT RD / 104TH AVE,1,2016
89046,2095,Fatal/Injury Collision,32ND AVE / 154TH ST,1,2016
89047,2096,Fatal/Injury Collision,132ND ST / 92B AVE,1,2016
89048,2097,Fatal/Injury Collision,8300 140TH ST,1,2016
89107,2156,Fatal/Injury Collision,88TH AVE / FRASER HWY,2,2016
89108,2157,Fatal/Injury Collision,12400 66TH AVE,2,2016
89109,2158,Fatal/Injury Collision,12600 60TH AVE,2,2016
89110,2159,Fatal/Injury Collision,19300 LANGLEY BPS,2,2016
89111,2160,Fatal/Injury Collision,98TH AVE / 156TH ST,2,2016
89112,2161,Fatal/Injury Collision,138TH ST / 71ST AVE,2,2016
89113,2162,Fatal/Injury Collision,96TH AVE / 190TH ST,2,2016
89114,2163,Fatal/Injury Collision,104TH AVE / 152ND ST,2,2016
89115,2164,Fatal/Injury Collision,152ND ST / 101ST AVE,2,2016
89116,2165,Fatal/Injury Collision,10300 152ND ST,2,2016
89148,2197,Fatal/Injury Collision,148TH ST / 88TH AVE,2,2016
89149,2198,Fatal/Injury Collision,76TH AVE / 148TH ST,2,2016
89150,2199,Fatal/Injury Collision,6500 148TH ST,2,2016
89151,2200,Fatal/Injury Collision,HWY 10 / 120TH ST,2,2016
89152,2201,Fatal/Injury Collision,33A AVE / 156A ST,2,2016
89153,2202,Fatal/Injury Collision,128TH ST / 64TH AVE,2,2016
89154,2203,Fatal/Injury Collision,60TH AVE / 142ND ST,2,2016
89155,2204,Fatal/Injury Collision,12200 KING GEORGE BLVD,2,2016
89156,2205,Fatal/Injury Collision,13800 104TH AVE,2,2016
89157,2206,Fatal/Injury Collision,82ND AVE / 156TH ST,2,2016
89158,2207,Fatal/Injury Collision,124TH ST / 80TH AVE,2,2016
89159,2208,Fatal/Injury Collision,168TH ST / 88TH AVE,2,2016
89160,2209,Fatal/Injury Collision,189TH ST / 68A AVE,2,2016
89161,2210,Fatal/Injury Collision,17300 BLOCK FRASER HWY,2,2016
89162,2211,Fatal/Injury Collision,3100 KING GEORGE BLVD,2,2016
89163,2212,Fatal/Injury Collision,14400 110TH AVE,2,2016
89164,2213,Fatal/Injury Collision,15700 CROYDON DR,2,2016
89228,2277,Fatal/Injury Collision,32ND AVE / 140TH ST,2,2016
89229,2278,Fatal/Injury Collision,13400 76TH AVE,2,2016
89230,2279,Fatal/Injury Collision,104TH AVE / 176TH ST,2,2016
89231,2280,Fatal/Injury Collision,140TH ST / 115TH AVE,2,2016
89232,2281,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,2,2016
89233,2282,Fatal/Injury Collision,108TH AVE / 139A ST,2,2016
89234,2283,Fatal/Injury Collision,72ND AVE / 130TH ST,2,2016
89235,2284,Fatal/Injury Collision,90TH AVE / 156TH ST,2,2016
89236,2285,Fatal/Injury Collision,152A ST / 88TH AVE,2,2016
89237,2286,Fatal/Injury Collision,16TH AVE / 192ND ST,2,2016
89238,2287,Fatal/Injury Collision,10200 GRACE RD,2,2016
89239,2288,Fatal/Injury Collision,13900 108TH AVE,2,2016
89240,2289,Fatal/Injury Collision,10100 KING GEORGE BLVD,2,2016
89241,2290,Fatal/Injury Collision,12400 88TH AVE,2,2016
89242,2291,Fatal/Injury Collision,9800 WHALLEY BLVD,2,2016
89291,2340,Fatal/Injury Collision,68TH AVE / 125TH ST,2,2016
89292,2341,Fatal/Injury Collision,140TH ST / FRASER HWY,2,2016
89293,2342,Fatal/Injury Collision,184TH ST / 68TH AVE,2,2016
89294,2343,Fatal/Injury Collision,FRASER HWY / 159TH ST,2,2016
89295,2344,Fatal/Injury Collision,132ND ST / 96TH AVE,2,2016
89296,2345,Fatal/Injury Collision,3100 BLOCK 152ND ST,2,2016
89297,2346,Fatal/Injury Collision,13200 CRESCENT RD,2,2016
89298,2347,Fatal/Injury Collision,140A ST / 77TH AVE,2,2016
89299,2348,Fatal/Injury Collision,HYLAND RD / 152ND ST,2,2016
89300,2349,Fatal/Injury Collision,KING GEORGE BLVD / SCOTT RD OFRP,2,2016
89301,2350,Fatal/Injury Collision,148TH ST / 64TH AVE,2,2016
89302,2351,Fatal/Injury Collision,TIMBERLAND RD / TANNERY RD,2,2016
89303,2352,Fatal/Injury Collision,128TH ST / 68TH AVE,2,2016
89304,2353,Fatal/Injury Collision,10600 BLOCK KING GEORGE BLVD,2,2016
89305,2354,Fatal/Injury Collision,12400 BLOCK 58TH AVE,2,2016
89306,2355,Fatal/Injury Collision,10600 BLOCK KING GEORGE BLVD,2,2016
89344,2393,Fatal/Injury Collision,KING GEORGE BLVD / 160TH ST,2,2016
89345,2394,Fatal/Injury Collision,152ND ST / FRASER HWY,2,2016
89346,2395,Fatal/Injury Collision,64TH AVE / 152ND ST,2,2016
89347,2396,Fatal/Injury Collision,66TH AVE / 168TH ST,2,2016
89348,2397,Fatal/Injury Collision,166B ST / 88TH AVE,2,2016
89349,2398,Fatal/Injury Collision,176TH ST / FRASER HWY,2,2016
89350,2399,Fatal/Injury Collision,124TH ST / 88TH AVE,2,2016
89351,2400,Fatal/Injury Collision,84TH AVE / 128TH ST,2,2016
89352,2401,Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,2,2016
89353,2402,Fatal/Injury Collision,100TH AVE / 152ND ST,2,2016
89354,2403,Fatal/Injury Collision,104TH AVE / 158B ST,2,2016
89355,2404,Fatal/Injury Collision,16600 FRASER HWY,2,2016
89356,2405,Fatal/Injury Collision,12600 67B AVE,2,2016
89357,2406,Fatal/Injury Collision,19500 80TH AVE,2,2016
89358,2407,Fatal/Injury Collision,102ND AVE / 128TH ST,2,2016
89359,2408,Fatal/Injury Collision,144TH ST / 72ND AVE,2,2016
89360,2409,Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,2,2016
89361,2410,Fatal/Injury Collision,146TH ST / 72ND AVE,2,2016
89362,2411,Fatal/Injury Collision,104TH AVE / 148TH ST,2,2016
89363,2412,Fatal/Injury Collision,176TH ST / 8TH AVE,2,2016
89364,2413,Fatal/Injury Collision,112A AVE / BRIDGEVIEW DR,2,2016
89365,2414,Fatal/Injury Collision,WHALLEY BLVD / 108TH AVE,2,2016
89366,2415,Fatal/Injury Collision,15100 BLOCK FERGUSON DVRS,2,2016
89367,2416,Fatal/Injury Collision,19100 48TH AVE,2,2016
89368,2417,Fatal/Injury Collision,17700 60TH AVE,2,2016
89414,2463,Fatal/Injury Collision,128TH ST / 96TH AVE,2,2016
89415,2464,Fatal/Injury Collision,164TH ST / FRASER HWY,2,2016
89416,2465,Fatal/Injury Collision,164TH ST / GLENWOOD CRES S,2,2016
89417,2466,Fatal/Injury Collision,170TH ST / 78A AVE,2,2016
89418,2467,Fatal/Injury Collision,104TH AVE / 176TH ST,2,2016
89419,2468,Fatal/Injury Collision,76TH AVE / 146TH ST,2,2016
89420,2469,Fatal/Injury Collision,8900 152ND ST,2,2016
89421,2470,Fatal/Injury Collision,8500 132ND ST,2,2016
89422,2471,Fatal/Injury Collision,14600 111A AVE,2,2016
89423,2472,Fatal/Injury Collision,14300 91A AVE,2,2016
89424,2473,Fatal/Injury Collision,8900 152ND ST,2,2016
89425,2474,Fatal/Injury Collision,138TH ST / 100TH AVE,2,2016
89426,2475,Fatal/Injury Collision,KING GEORGE BLVD / 132ND ST,2,2016
89427,2476,Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE,2,2016
89428,2477,Fatal/Injury Collision,102A AVE / 149A ST,2,2016
89429,2478,Fatal/Injury Collision,15600 83RD AVE,2,2016
89430,2479,Fatal/Injury Collision,10000 150TH ST,2,2016
89431,2480,Fatal/Injury Collision,164TH ST / FRASER HWY,2,2016
89432,2481,Fatal/Injury Collision,8900 152ND ST,2,2016
89475,2524,Fatal/Injury Collision,64TH AVE / 140TH ST,2,2016
89476,2525,Fatal/Injury Collision,184TH ST / 24TH AVE,2,2016
89477,2526,Fatal/Injury Collision,FRASER HWY / 176TH ST,2,2016
89478,2527,Fatal/Injury Collision,64TH AVE / 187TH ST,2,2016
89479,2528,Fatal/Injury Collision,15800 BLOCK 56TH AVE,2,2016
89480,2529,Fatal/Injury Collision,17600 BLOCK 104TH AVE,2,2016
89481,2530,Fatal/Injury Collision,176TH ST / 56TH AVE,2,2016
89482,2531,Fatal/Injury Collision,130TH ST / 72ND AVE,2,2016
89483,2532,Fatal/Injury Collision,FRASER HWY / 140TH ST,2,2016
89484,2533,Fatal/Injury Collision,96TH AVE / 132ND ST,2,2016
89485,2534,Fatal/Injury Collision,12400 88TH AVE,2,2016
89486,2535,Fatal/Injury Collision,10400 KING GEORGE BLVD,2,2016
89487,2536,Fatal/Injury Collision,19200 78TH AVE,2,2016
89488,2537,Fatal/Injury Collision,8700 128A ST,2,2016
89489,2538,Fatal/Injury Collision,18100 70TH AVE,2,2016
89527,2576,Fatal/Injury Collision,7100 152ND ST,2,2016
89528,2577,Fatal/Injury Collision,160TH ST / KING GEORGE BLVD,2,2016
89529,2578,Fatal/Injury Collision,7400 KING GEORGE BLVD,2,2016
89530,2579,Fatal/Injury Collision,14200 67TH AVE,2,2016
89531,2580,Fatal/Injury Collision,14100 68TH AVE,2,2016
89532,2581,Fatal/Injury Collision,18TH AVE / 152ND ST,2,2016
89596,2645,Fatal/Injury Collision,128TH ST / 88TH AVE,2,2016
89597,2646,Fatal/Injury Collision,132ND ST / 100TH AVE,2,2016
89598,2647,Fatal/Injury Collision,124TH ST / 75TH AVE,2,2016
89599,2648,Fatal/Injury Collision,32ND AVE / 176TH ST,2,2016
89600,2649,Fatal/Injury Collision,144A ST / KING GEORGE BLVD,2,2016
89601,2650,Fatal/Injury Collision,176TH ST / 56TH AVE,2,2016
89602,2651,Fatal/Injury Collision,105A AVE / 128TH ST,2,2016
89603,2652,Fatal/Injury Collision,121ST ST / 68TH AVE,2,2016
89604,2653,Fatal/Injury Collision,103A AVE / SCOTT RD,2,2016
89605,2654,Fatal/Injury Collision,188TH ST / 56TH AVE,2,2016
89671,2720,Fatal/Injury Collision,64TH AVE / 152ND ST,2,2016
89672,2721,Fatal/Injury Collision,176TH ST / GOLDEN EARS WAY,2,2016
89673,2722,Fatal/Injury Collision,32ND AVE / 156A ST,2,2016
89674,2723,Fatal/Injury Collision,128TH ST / 80TH AVE,2,2016
89675,2724,Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,2,2016
89676,2725,Fatal/Injury Collision,24TH AVE / 184TH ST,2,2016
89677,2726,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,2,2016
89678,2727,Fatal/Injury Collision,99TH AVE / 120TH ST,2,2016
89679,2728,Fatal/Injury Collision,12600 68TH AVE,2,2016
89680,2729,Fatal/Injury Collision,19500 8TH AVE,2,2016
89681,2730,Fatal/Injury Collision,12600 68TH AVE,2,2016
89682,2731,Fatal/Injury Collision,87TH AVE / 158TH ST,2,2016
89683,2732,Fatal/Injury Collision,FRASER HWY / 176TH ST,2,2016
89684,2733,Fatal/Injury Collision,72ND AVE / HALL RD,2,2016
89685,2734,Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,2,2016
89686,2735,Fatal/Injury Collision,128TH ST / 98TH AVE,2,2016
89687,2736,Fatal/Injury Collision,128TH ST / 82ND AVE,2,2016
89688,2737,Fatal/Injury Collision,FRASER HWY / 84TH AVE,2,2016
89689,2738,Fatal/Injury Collision,175TH ST / 57TH AVE,2,2016
89690,2739,Fatal/Injury Collision,187TH ST / 92ND AVE,2,2016
89691,2740,Fatal/Injury Collision,BOUNDARY DR N / 124TH ST,2,2016
89692,2741,Fatal/Injury Collision,18600 BLOCK 80TH AVE,2,2016
89693,2742,Fatal/Injury Collision,7300 KING GEORGE BLVD,2,2016
89694,2743,Fatal/Injury Collision,12800 16TH AVE,2,2016
89695,2744,Fatal/Injury Collision,7600 144TH ST,2,2016
89696,2745,Fatal/Injury Collision,12600 68TH AVE,2,2016
89752,2801,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,2,2016
89753,2802,Fatal/Injury Collision,56TH AVE / 177B ST,2,2016
89754,2803,Fatal/Injury Collision,60TH AVE / KING GEORGE BLVD,2,2016
89755,2804,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,2,2016
89756,2805,Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,2,2016
89757,2806,Fatal/Injury Collision,FRASER HWY / 96TH AVE,2,2016
89758,2807,Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,2,2016
89759,2808,Fatal/Injury Collision,CANTERBURY DR / CROSSCREEK CRT,2,2016
89760,2809,Fatal/Injury Collision,7100 138TH ST,2,2016
89761,2810,Fatal/Injury Collision,CLOVERDALE BPS / 176TH ST,2,2016
89762,2811,Fatal/Injury Collision,HWY 99 / KING GEORGE BLVD ONRP,2,2016
89763,2812,Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,2,2016
89764,2813,Fatal/Injury Collision,88TH AVE / FRASER HWY,2,2016
89765,2814,Fatal/Injury Collision,192ND ST / 72ND AVE,2,2016
89766,2815,Fatal/Injury Collision,132ND ST / 90TH AVE,2,2016
89767,2816,Fatal/Injury Collision,KING GEORGE BLVD / 80TH AVE,2,2016
89768,2817,Fatal/Injury Collision,72ND AVE / 144TH ST,2,2016
89769,2818,Fatal/Injury Collision,9700 140TH ST,2,2016
89817,2866,Fatal/Injury Collision,32ND AVE / 188TH ST,2,2016
89818,2867,Fatal/Injury Collision,176TH ST / 88TH AVE,2,2016
89819,2868,Fatal/Injury Collision,FRASER HWY / 176TH ST,2,2016
89820,2869,Fatal/Injury Collision,168TH ST / 96TH AVE,2,2016
89821,2870,Fatal/Injury Collision,164TH ST / FRASER HWY,2,2016
89822,2871,Fatal/Injury Collision,104TH AVE / 148TH ST,2,2016
89823,2872,Fatal/Injury Collision,140TH ST / 75TH AVE,2,2016
89824,2873,Fatal/Injury Collision,140TH ST / LAUREL DR,2,2016
89825,2874,Fatal/Injury Collision,148TH ST / 24TH AVE,2,2016
89826,2875,Fatal/Injury Collision,136TH ST / 20TH AVE,2,2016
89827,2876,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,2,2016
89828,2877,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,2,2016
89829,2878,Fatal/Injury Collision,152ND ST / 36TH AVE,2,2016
89830,2879,Fatal/Injury Collision,14800 87A AVE,2,2016
89831,2880,Fatal/Injury Collision,105A AVE / WHALLEY BLVD,2,2016
89832,2881,Fatal/Injury Collision,120TH ST / 97TH AVE,2,2016
89833,2882,Fatal/Injury Collision,128TH ST / 76TH AVE,2,2016
89877,2926,Fatal/Injury Collision,122ND ST / 72ND AVE,2,2016
89878,2927,Fatal/Injury Collision,108TH AVE / 138TH ST,2,2016
89879,2928,Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,2,2016
89880,2929,Fatal/Injury Collision,88TH AVE / FRASER HWY,2,2016
89881,2930,Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,2,2016
89882,2931,Fatal/Injury Collision,102A AVE / 152ND ST,2,2016
89883,2932,Fatal/Injury Collision,SCOTT RD / 104TH AVE,2,2016
89884,2933,Fatal/Injury Collision,7400 121A ST,2,2016
89885,2934,Fatal/Injury Collision,14300 BLOCK 72ND AVE,2,2016
89886,2935,Fatal/Injury Collision,188TH ST / 57TH AVE,2,2016
89887,2936,Fatal/Injury Collision,72ND AVE / 138TH ST,2,2016
89888,2937,Fatal/Injury Collision,159TH ST / FRASER HWY,2,2016
89889,2938,Fatal/Injury Collision,68TH AVE / 142ND ST,2,2016
89890,2939,Fatal/Injury Collision,78TH AVE / KING GEORGE BLVD,2,2016
89891,2940,Fatal/Injury Collision,72ND AVE / 122ND ST,2,2016
89892,2941,Fatal/Injury Collision,106TH AVE / KING GEORGE BLVD,2,2016
89893,2942,Fatal/Injury Collision,104TH AVE / WHALLEY BLVD,2,2016
89894,2943,Fatal/Injury Collision,19500 LANGLEY BPS,2,2016
89895,2944,Fatal/Injury Collision,10000 BLOCK SCOTT RD,2,2016
89896,2945,Fatal/Injury Collision,15200 100TH AVE,2,2016
89897,2946,Fatal/Injury Collision,188TH ST / 57TH AVE,2,2016
89950,2999,Fatal/Injury Collision,72ND AVE / 122A ST,2,2016
89951,3000,Fatal/Injury Collision,12800 96TH AVE,2,2016
89952,3001,Fatal/Injury Collision,93A AVE / 160TH ST,2,2016
89953,3002,Fatal/Injury Collision,68TH AVE / 152ND ST,2,2016
89954,3003,Fatal/Injury Collision,144TH ST / 88TH AVE,2,2016
89955,3004,Fatal/Injury Collision,64TH AVE / 176TH ST,2,2016
89956,3005,Fatal/Injury Collision,24TH AVE / 176TH ST,2,2016
89957,3006,Fatal/Injury Collision,108TH AVE / 143RD ST,2,2016
89958,3007,Fatal/Injury Collision,144TH ST / HYLAND RD,2,2016
89959,3008,Fatal/Injury Collision,7800 124TH ST,2,2016
89960,3009,Fatal/Injury Collision,7300 128TH ST,2,2016
89961,3010,Fatal/Injury Collision,KING GEORGE BLVD / COLEBROOK RD,2,2016
89962,3011,Fatal/Injury Collision,96TH AVE / 152ND ST,2,2016
89963,3012,Fatal/Injury Collision,70TH AVE / 138TH ST,2,2016
89964,3013,Fatal/Injury Collision,15800 26TH AVE,2,2016
89965,3014,Fatal/Injury Collision,7100 KING GEORGE BLVD,2,2016
90010,3059,Fatal/Injury Collision,64TH AVE / 152ND ST,2,2016
90011,3060,Fatal/Injury Collision,180TH ST / 64TH AVE,2,2016
90012,3061,Fatal/Injury Collision,72ND AVE / 130TH ST,2,2016
90013,3062,Fatal/Injury Collision,144TH ST / 104TH AVE,2,2016
90014,3063,Fatal/Injury Collision,148TH ST / 108TH AVE,2,2016
90015,3064,Fatal/Injury Collision,88TH AVE / 140TH ST,2,2016
90016,3065,Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,2,2016
90017,3066,Fatal/Injury Collision,168TH ST / 20TH AVE,2,2016
90018,3067,Fatal/Injury Collision,128TH ST / 56TH AVE,2,2016
90019,3068,Fatal/Injury Collision,160TH ST / 108TH AVE,2,2016
90020,3069,Fatal/Injury Collision,64TH AVE / 152ND ST,2,2016
90021,3070,Fatal/Injury Collision,12200 KING GEORGE BLVD,2,2016
90022,3071,Fatal/Injury Collision,13400 KING GEORGE BLVD,2,2016
90023,3072,Fatal/Injury Collision,7900 152ND ST,2,2016
90024,3073,Fatal/Injury Collision,128TH ST / 68TH AVE,2,2016
90025,3074,Fatal/Injury Collision,16TH AVE / 176TH ST,2,2016
90026,3075,Fatal/Injury Collision,SCOTT RD / OLD YALE RD,2,2016
90027,3076,Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,2,2016
90028,3077,Fatal/Injury Collision,12200 KING GEORGE BLVD,2,2016
90029,3078,Fatal/Injury Collision,7400 KING GEORGE BLVD,2,2016
90030,3079,Fatal/Injury Collision,7500 132ND ST,2,2016
90085,3134,Fatal/Injury Collision,UNIVERSITY DR / 105A AVE,2,2016
90086,3135,Fatal/Injury Collision,LARSON RD / SCOTT RD,2,2016
90087,3136,Fatal/Injury Collision,12000 96TH AVE,2,2016
90088,3137,Fatal/Injury Collision,ORIOLE DR / BLUEBIRD CRES,2,2016
90089,3138,Fatal/Injury Collision,96TH AVE / 128TH ST,2,2016
90090,3139,Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,2,2016
90091,3140,Fatal/Injury Collision,9000 BEN NEVIS CRES,2,2016
90092,3141,Fatal/Injury Collision,176TH ST OFRP / TRANS CANADA HWY,2,2016
90093,3142,Fatal/Injury Collision,24TH AVE / 144TH ST,2,2016
90094,3143,Fatal/Injury Collision,COLEBROOK RD / 152ND ST,2,2016
90095,3144,Fatal/Injury Collision,KING GEORGE BLVD / 70A AVE,2,2016
90096,3145,Fatal/Injury Collision,126TH ST / 66TH AVE,2,2016
90097,3146,Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,2,2016
90098,3147,Fatal/Injury Collision,8700 128TH ST,2,2016
90099,3148,Fatal/Injury Collision,13300 104TH AVE,2,2016
90147,3196,Fatal/Injury Collision,154TH ST / 104TH AVE,2,2016
90148,3197,Fatal/Injury Collision,68TH AVE / FRASER HWY,2,2016
90149,3198,Fatal/Injury Collision,64TH AVE / 177B ST,2,2016
90150,3199,Fatal/Injury Collision,104TH AVE OFRP / HWY 17,2,2016
90151,3200,Fatal/Injury Collision,132ND ST / 88TH AVE,2,2016
90152,3201,Fatal/Injury Collision,3000 KING GEORGE BLVD,2,2016
90153,3202,Fatal/Injury Collision,108TH AVE / CITY PKWY,2,2016
90154,3203,Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,2,2016
90155,3204,Fatal/Injury Collision,128TH ST / 58TH AVE,2,2016
90156,3205,Fatal/Injury Collision,132A ST / 82B AVE,2,2016
90157,3206,Fatal/Injury Collision,89A AVE / 132ND ST,2,2016
90158,3207,Fatal/Injury Collision,9400 192ND ST,2,2016
90159,3208,Fatal/Injury Collision,8500 BLOCK KING GEORGE BLVD,2,2016
90160,3209,Fatal/Injury Collision,14900 57TH AVE,2,2016
90161,3210,Fatal/Injury Collision,10600 KING GEORGE BLVD,2,2016
90193,3242,Fatal/Injury Collision,GROSVENOR RD / HANSEN RD,2,2016
90194,3243,Fatal/Injury Collision,140TH ST / 32ND AVE,2,2016
90195,3244,Fatal/Injury Collision,140TH ST / GREEN TIMBERS WAY,2,2016
90196,3245,Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,2,2016
90197,3246,Fatal/Injury Collision,142ND ST / 64TH AVE,2,2016
90198,3247,Fatal/Injury Collision,6100 BLOCK KING GEORGE BLVD,2,2016
90199,3248,Fatal/Injury Collision,9100 136A ST,2,2016
90200,3249,Fatal/Injury Collision,103A AVE / SCOTT RD,2,2016
90201,3250,Fatal/Injury Collision,HWY 17 / 136TH ST,2,2016
90202,3251,Fatal/Injury Collision,HWY 17 / OLD YALE RD,2,2016
90203,3252,Fatal/Injury Collision,120TH ST / 99TH AVE,2,2016
90204,3253,Fatal/Injury Collision,160TH ST / KING GEORGE BLVD,2,2016
90205,3254,Fatal/Injury Collision,90TH AVE / HOLT RD,2,2016
90206,3255,Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,2,2016
90207,3256,Fatal/Injury Collision,127A ST / 76TH AVE,2,2016
90208,3257,Fatal/Injury Collision,88TH AVE / 140TH ST,2,2016
90209,3258,Fatal/Injury Collision,135A ST / 108TH AVE,2,2016
90210,3259,Fatal/Injury Collision,127A ST / 76TH AVE,2,2016
90211,3260,Fatal/Injury Collision,6100 BLOCK KING GEORGE BLVD,2,2016
90254,3303,Fatal/Injury Collision,105TH AVE / 150TH ST,2,2016
90255,3304,Fatal/Injury Collision,152ND ST / 64TH AVE,2,2016
90256,3305,Fatal/Injury Collision,148TH ST / 16TH AVE,2,2016
90257,3306,Fatal/Injury Collision,188TH ST / 60TH AVE,2,2016
90258,3307,Fatal/Injury Collision,126TH ST / 94A AVE,2,2016
90259,3308,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,2,2016
90260,3309,Fatal/Injury Collision,136TH ST / 20TH AVE,2,2016
90261,3310,Fatal/Injury Collision,130TH ST / 76TH AVE,2,2016
90262,3311,Fatal/Injury Collision,152ND ST / FRASER HWY,2,2016
90263,3312,Fatal/Injury Collision,121ST ST / 98TH AVE,2,2016
90264,3313,Fatal/Injury Collision,KING GEORGE BLVD / 60TH AVE,2,2016
90265,3314,Fatal/Injury Collision,SCOTT RD / 124TH ST,2,2016
90266,3315,Fatal/Injury Collision,148TH ST / 70TH AVE,2,2016
90267,3316,Fatal/Injury Collision,8200 KING GEORGE BLVD,2,2016
90268,3317,Fatal/Injury Collision,7000 144B ST,2,2016
90269,3318,Fatal/Injury Collision,13500 KING GEORGE BLVD,2,2016
90313,3362,Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,2,2016
90314,3363,Fatal/Injury Collision,160A ST / 93RD AVE,2,2016
